"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2022-11-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000014887956","Stephy","2024-11-25","FEMALE","","Stephy the little pocket rocket, is on the search for her forever home! Stephy is a sweet, confident and full of beans grey, who would suit a home with a yard for her to play and have a run around in to burn off her energy. Stephy is still young so is still working on learning the ropes of manners on lead and boundaries with lots and lots of cuddles. With a bit of hands on training, given her age she will adapt well with consistent training.","stephy",""
"2021-11-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000013349932","Jimothy","2024-11-25","MALE","","Placid boy Jimothy is ready for his forever home! Over the last few months Jimothy has been undergoing all things pet life, he loves to spend his afternoon doing school pick up and his weekends doing park run (not the full course but will put his best effort in). Jimothy walks relaxed side-by-side on his harness and is always checking in to see if he's doing the right thing. He has progressed significantly with open stairs at his current home, there is room for improvement with a little extra motivation and time, he will conquer it with ease. Jimothy can be excited and playful around other dogs and is always eager to have fun, it would be best to do slow introduction initially until building that boundary with other dogs out and about. Jimothy is fully crate trained and enjoys to spend his night time in there where he is safe and secure, he is quiet and not messy.","jimothy",""
"2022-11-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000014889680","Jeff","2024-11-25","MALE","","Say Hi to Jeff, a sweet natured, fun-loving confident young grey. Jeff is still young and extremely adaptable to all new things, environments and people. He has the ability to become your new best-friend as soon as you meet him. He is incredibly engaging with people, loves to be a social butterfly. Whilst Jeff is still learning the ropes, he can be a bit goofy on lead but with a bit of hands on training, no doubt he will get a good understanding for it all quickly. Jeff is very playful and can get a bit excited at times so it would be best if you have a family with older kids who can manage a playful pup.","jeff-1",""
"2022-03-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011579674","Hope","2024-11-25","FEMALE","","Hope is a beautiful young hound, she is sweet and affectionate. She has lived around kids most of her life and is happy sharing a yard during the day with the other hounds. Would be perfect for a young family.","hope-5",""
"2022-03-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007420183","Lani","2024-11-25","FEMALE","","Lani is a sweet young girl who comes across shy and cautious at first. She opens pretty quickly and is a sweet affectionate hound, good on the lead, good with kids and isn't bothered by much.","lani-1",""
"2019-07-01","Western Sydney (Londonderry)","956000007845980","Cola","2024-11-25","FEMALE","","Bubbly little girl Cola has spent time around kids 7+ and has a friendly nature, ready to join you alongside your summer BBQ's, picnics, or cuddles on the couch. Cola is a versatile glass of adorable-ness, she is light on the lead and a great walker, and friendly with other medium to large doggies pending a meet and greet, too. This middle aged sweetie is not just sweet by name, she has also spent some time preparing for her next adventure into pet life, including exposure to indoors, appliances, farm animals & has experience being walked on lead by kids (when supervised of course!). Don't go flat, enquire to meet Cola at the Western Sydney adoption centre!","cola-1",""
"2019-03-01","Western Sydney (Londonderry)","956000003709266","Oakley","2024-11-25","MALE","","Personality plus, yet lazy and laid back when you need him to be, our handsome boy Oakley is perfect for busy families seeking an independent lad with a fun loving streak to join their crew! This cutie is super low maintenance & thrives on simply spending the day relaxing and snoozing outdoors in the yard, making him well suited to full-time workers. When you get home, Oakley will shower you with love and affection! Yep, Oakley really is dreaming of a backyard with opaque fencing to frolic and sunbathe in as he pleases. Oakley is friendly with other medium/large dogs, would suit a home with or without another doggie pal or respectful children & not to mention, he is super engaged during his training sessions here at GAP. Yep, he's a catch! He is available now from our Western Sydney kennels so apply today!","oakley-1",""
"2023-01-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000015748425","Jim","2024-11-25","MALE","","Meet our docile pup Jim! One of the most easy-going dogs around, he is gentle and placid in every way. Jimmy has the cruisiest of personalities and will just happily stroll around you. He takes everything in his stride. Jimmy is still young so to be expected he can get excitable but with the right home he will slot right in.","jim-6",""
"2021-05-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000013032350","Harvey","2024-11-25","MALE","","Meet Harvey, a sweet and gentle male greyhound with a loyal heart. Harvey is eager to please and looking for a family who can provide him with guidance and instruction as he continues to grow and learn. He loves a good game of fetch and enjoys being active but also knows how to relax and enjoy downtime with his family. Harvey is social with smaller dogs and children, making him a great companion for a family looking for a well-rounded, affectionate dog. With his loving nature and playful spirit, Harvey is ready to become a cherished member of your home.","harvey-1",""
"2020-03-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000012114164","Costa","2024-11-25","MALE","","Meet Cuddle Me Costa, a sweet and affectionate male greyhound who lives up to his name with big, warm cuddles! Costa is a confident, happy boy who loves to shower his family with love. He’s well-socialized with young children and medium-sized dogs, making him a perfect fit for family life. Costa is equally content doing his own thing or hanging out with the family, whether it’s relaxing on the couch or enjoying a quiet moment outdoors. With his loving nature and laid-back attitude, Costa is sure to bring joy and comfort to your home.","costa",""
"2021-05-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000013026307","Rojer","2024-11-25","MALE","","Rojer is a sweet and sooky male greyhound with a calm, gentle demeanor that makes him a perfect companion for families. He’s well-socialized with smaller dogs and young children, and with the right introduction, he may just become best mates with your feline family member too. Rojer loves nothing more than a belly scratch and is always ready for affection. His easy-going nature and loving personality make him an ideal addition to any home looking for a calm, affectionate dog who enjoys being part of the family.","rojer",""
"2021-05-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000013021169","Jack","2024-11-25","MALE","","Jack is a charming male greyhound with a playful spirit and a loving nature. He’s social and gets along well with smaller dogs, and with the right introduction, he could become great friends with your cat too. Jack loves to play with people, especially enjoying a good game of fetch, and he’s always ready for some fun and attention. Affectionate and loyal, he’s the kind of dog who will happily curl up beside you after playtime and shower you with love. If you're looking for an energetic yet loving companion, Jack is sure to bring joy and warmth to your home.","jack-26",""
"2020-09-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000011579791","Rocky","2024-11-25","MALE","","Rocky is a friendly and easy-going male greyhound who loves socializing with young children and other medium-sized dogs. This laid-back fellow is happy to go with the flow, whether it’s enjoying a quiet moment at home or joining in on family activities. Rocky is a calm and adaptable companion, making him an ideal choice for a family looking for a well-mannered dog who’s great with kids and other pets. His gentle nature and relaxed attitude mean he’s content to simply be part of the family and enjoy whatever life brings his way.","rocky-14",""
"2019-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000012223904","Tiggy","2024-11-25","FEMALE","","Tiggy is a sweet, patient female greyhound with a striking Tigger-like orange and black brindle coat. This gentle girl is great with young children and other medium-sized dogs, making her a perfect family companion. Tiggy enjoys living indoors and is content to relax, cuddle, and soak up attention. She’s easy-going, low-maintenance, and requires only a few walks and some playtime each day. Tiggy’s calm nature and loving personality make her an ideal addition to a peaceful home, and she would thrive in a family environment where she can receive the affection and care she deserves.","tiggy",""
"2019-02-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000006811431","Roxy","2024-11-25","FEMALE","","Roxy is a social and affectionate hound. She is very pleasant company and is very lovable. She happily shares her yard during the day with other hounds and has frequent visits from native ducks along with other birds.","roxy-15",""
"2021-11-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000013039827","Bailey","2024-11-25","FEMALE","","Bailey is a gorgeous comfortable girl, she likes to play and chase balls. She also loves affection and being lazy. She seems like she would get comfortable pretty quickly in most environments. She goes for walks around town and around Bunnings, gets on with all dog sizes, good with kids and has lived around chickens, ducks and native birds.","bailey-4",""
"2023-01-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014914276","Birdie","2024-11-25","FEMALE","","Birdie is a pretty young girl who may seem shy at first. She is a smart pup who likes to check you out first before warming up. She very quickly becomes your best friend full of affection and sweetness. Birdie also gets out to Bunnings time to time and lives around chickens, ducks and native birds.","birdie-1",""
"2020-09-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011710210","Sarge","2024-11-25","MALE","","Sarge is a strapping lad and loves to get out and about, he goes to Bunnings the markets and loves to get amongst the community. He is very friendly and social with everyone he meets.","sarge-1",""
"2013-10-01","Western Sydney (Londonderry)","956000002930556","Catelyn","2024-11-25","FEMALE","","This sweet tiny lady is looking to find her forever home. At 11 years old, Catelyn is looking for somewhere to live out her best life with peaceful naps, leisurely walks, and plenty of love. Catelyn will excel in a quiet and respectful household who will enjoy slowly building her confidence! With her independent nature she is suitable to full time workers and would enjoy a backyard or courtyard that she can make her space and enjoy the fresh air. Catelyn would also do well with older children who can appreciate her gentle nature and she would love to be your only pet so she can soak up all the love you can give, all to herself! This loving girl will thrive in a home where she can learn how to be the best pet she can be! Catelyn is waiting on her new family at our Western Sydney adoption centre.","catelyn",""
"2021-01-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000014491265","Connor","2024-11-25","MALE","","Connor is a bit of a character! He is a goofy, loveable boy who adores his family and meeting new people - more attention please! He is quiet and gentle, a follower not a leader, and loves playing with the kids 8-12 years old, as well as other greyhounds and boxers in the backyard. He has been inside but prefers being outside with his mates. Oh, and did I need to mention how handsome he is? What a beautiful soft blue brindle coat 🥰 Connor is certainly a family favourite and does his special tippy tappy dance when its dinner time. So cute! It's time for him to have his very own forever home now and to have all the quality time, attention, companionship and laughs he can give and receive in return. He loves going on street walks, up for any adventures, responds to his name when called and trots beside you after the initial excitement of seeing you come home. He would be suitable for workers, families and homes with other medium-large dogs, he is able to spend time alone and amuse himself. He loves his toys and throws them up into the air! This fun-loving, gorgeous and gentle boy will delight you and love you unconditionally, a wonderful natured pet. What a catch!","connor-3",""
"2019-09-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000006705352","Jay Jay","2024-11-25","FEMALE","","Say g’day to JayJay this beautiful female has had a wonderful life around children as young as 1 year old and also small dogs. Jayjay is 5 years of age and is a perfect mix between puppy playful during the day and settled mature girl of a night. JayJay is available enquire within","jay-jay",""
"2021-08-01","Western Sydney (Londonderry)","956000011659037","Birdie","2024-11-25","FEMALE","","A little Birdie tells me we've just found your perfect match... Birdie is a shy by nature girl looking for a home with a calm and nurturing canine companion to assist her journey into pet life. We have noticed a confident canine companion helps her in becoming more confident. She would do best with older, quiet children, if any, and would be fine for longer hours alone or full time workers as she does enjoy her down time and independence. She has done amazingly well at the centre, she knows how to walk stairs and even jumps in and out of cars. She would thrive in a quiet neighbourhood and a low stimulation home. We know that with the right nurturing owner who is ready to build a relationship with her, she will make an amazing companion! Birdie is available from the Western Sydney adoption centre.","birdie",""
"2021-03-01","Western Sydney (Londonderry)","956000007375116","Ace","2024-11-25","MALE","","If you play your cards right, you might just end up with a brindle Ace! He is one of the easiest playing cards we have at the moment and is sure to give you a “full house”! Ace is gentle by nature & walks nicely on the lead. Ace will suit a variety of homes including: Casual workers, workers from home or even the calm of retired life If you have another medium/large canine Backyard - also does well indoors with human company! Homes with older children, or those with none All definitions of the word Ace roughly refer to being the best, the highest ranking, or very good. How fitting for this wonderful boy, who is definitely an Ace of Spades in our deck. To make an appointment to meet Ace, please get in touch with our Western Sydney adoption centre.","ace-5",""
"2019-04-01","Western Sydney (Londonderry)","956000006697978","Dave","2024-11-25","MALE","","Dave is personality plus & ready to spread joy to all who meet him. He's a goofy boy who is energetic, as well as super sweet and affectionate. He could suit apartment living with someone around all the time - he loves being indoors but still learning to be left alone. Dave requires a quiet/low stimulation home life & someone who can keep him active and mentally fit. Older kids who can handle a goofy large breed dog would suit best. Dave has great food drive and responds well to training. Dave would enjoy a home with canine or human company during the day, and would thrive with living with another bouncy vibrant canine companion. **Dave is on daily medication - please enquire with GAP for more info**","dave-3",""
"2021-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000013021989","Ackie","2024-11-25","MALE","","Say hello to Ackie Ackie is an adventurous boy who is keen for adventure by day and cuddling up at night. Ackie is still very much a puppy and enjoys a run around during the day. Ackie will show you his gentler side once he has gotten all his energy out and with the right home could suit cuddling up on a bed of a nighttime. Ackie would be suited to someone that has a backyard or courtyard and can take him on his daily walk to explore the streets.","ackie",""
"2021-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000013019900","Whitey","2024-11-25","MALE","","Meet Whitey Whitey is an outgoing boy who loves to go on adventures and would love a daily walk around the neighbourhood. Whitey can be a little bit cautious at the very start but settles very quickly and becomes your best friend within minutes. whitey jumps with excitement but settles very quickly Whitey loves a car trip and is happy to jump up in to the car before laying down and sleeping the trip away. Whitey would love a single person or a young couple who are keen to spend some time teaching him about the adventures of the world and what a lounge feels lilw to sleep on come and see whitey today!","whitey-3",""
"2020-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000012807652","Harley","2024-11-25","MALE","","Harley is a stunning lad. He has been getting slowly introduced to coming into the home. He is a patient and calm hound who is extremely friendly and has been around kids his whole life. He is a balanced boy with a great attitude and temperament. Would blend in to his new home well.","harley-2",""
"2019-12-01","Western Sydney (Londonderry)","956000007827875","Stella","2024-11-25","FEMALE","","*Stella is currently in a foster home in a unit apartment in Bondi & is also friends with an italian greyhound! Updates coming soon* Stella is an affectionate girl is ready to find her forever home and has lots of love and cuddles to give. Stella is all about bonding with her people and has also shown to be super friendly with dogs of all sizes, making her the perfect addition to any home. She has mastered apartment living in foster care, too! If this girl sounds like a Stella-r companion for you, apply to take her home from our Western Sydney Londonderry adoption centre.","stella-5",""
"2020-01-01","Western Sydney (Londonderry)","956000007467933","Baby","2024-11-25","FEMALE","","Nobody puts baby in the corner! This little lady is looking to learn all about the world with you! She would suit short hours alone as a solo girl, or longer hours with a canine companion. Polite with dogs big or small, beautiful Baby has so much love to give and is searching for the right place to call home. If this Baby girl sounds like the perfect addition to your family, apply to take her home from the Western Sydney adoption centre.","baby-2",""
"2019-04-01","Western Sydney (Londonderry)","956000006809758","Pete","2024-11-25","MALE","","Foster Update: ""Pete is doing extremely well. He loves walking with kids and enjoy going to the park & loves getting attention. Pete loves walking and spending time with kids. He loves his toys and being cheeky when it comes to a play time."" Pete is a friendly social guy, he loves attention from anyone who is offering it up and has learnt the paw of more! He's been living it up with his foster family & has beautiful leash behaviour. Pete is looking for a home to settle into now he is maturing into his older years. Pete lives with full time workers and children in foster care and is unbothered by a busy family life. Pete's forever home could have respectful young kids & and a large canine companion pending a meet and greet. Apply now to meet Pete!","pete-5",""
"2017-05-01","Western Sydney (Londonderry)","956000005582145","Rambo","2024-11-25","MALE","","Rambo is enjoying living in a foster home in inner Sydney. In just a few weeks Rambo has come out of his shell and shown himself to be an affectionate, playful, curious and silly boy. His favourite hobbies include napping on the floor, asking for cuddles (and cheese), and of course exploring the neighbourhood on his daily walks. Well-suited for apartment living, Rambo now has his ‘stairs license’ and can confidently climb several floors. Rambo has a lot of love to give, and would therefore thrive in a calm environment. While he’s very obedient and respectful, Rambo is still working on his skills of independence and improving his confidence when being left alone for longer periods of time. He would enjoy a home with a laid back type of life. Known to roach and chill out, Rambo would be an amazing addition for a laid back couple with some hours alone, retirees due to his gentle nature, or a work from home lifestyle, as long as he gets a couple of short toilet walks around the block. He is well versed in being an apartment hound, but of course he would love a backyard if you had one too! Rambo is available from the Western Sydney adoption centre.","rambo-2",""
"2021-04-01","Western Sydney (Londonderry)","956000007467554","Rory","2024-11-25","MALE","","*Rory is in a foster care home with a female greyhound and a male Jack Russell - reach out to the team to organise a meet and greet with our special Rory** Update from foster: ""Very gentle soul, great with other dogs and people. Mopey, soulful brown eyes. Starting to be more obedient with commands such as ""come"", and ""no""."" Hi, I'm Rory, a sweet, calm natured, affectionate boy looking for his forever home. I am a low maintenance boy who doesn't ask for much. I would love a home with another greyhound or calm doggie friend, respectful children & full time workers. As a solo dog I can suit longer hours alone on my own as I am an independent boy. I am confident meeting new people, learning new things and eager to please. I am happy to spend the day on my own in the backyard, napping and lazing in the sun. Once my family is home though I would love to spend time inside on my comfy bed. If Rory sounds like the adorable, loveable boy you have been searching for contact GAP today! **Rory is on daily medication - enquire with GAP for more info**","rory",""
"2022-11-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011345909","Darcy","2024-11-25","FEMALE","","say hello to Darcy Darcy is a beautiful Black female with white sox Darcy is an energetic girl who would suit a family with kids of all ages who have a backyard Darcy is crate trained and has been around a small cavoodle in her current home. Darcy is available today and could make a great family pet","darcy-6",""
"2018-10-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000006812644","Bear","2024-11-25","MALE","","Bear is a wonderfully sweet nature and a calm temperament. Bear's calm demeanor makes him an ideal partner for leisurely strolls, as he's quite responsive on a lead. Whether you're taking a walk in the park or simply exploring your local neighborhood, Bear's company will surely make your day brighter. His gentle pace and attentive nature are perfect for anyone seeking a serene and steady walking buddy.","bear-14",""
"2019-12-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007837876","Clyde","2024-11-25","MALE","","Meet Clyde, the charming socialite of the dog world! This happy-go-lucky greyhound is always ready to make new friends and engage with anyone he meets. His confidence shines as he approaches life with a tail wag and a friendly demeanor that wins over hearts immediately. Clyde absolutely adores ear scratches, and you’ll find him happily leaning in for more attention whenever he gets the chance. Whether he's meeting new people or hanging out with his greyhound buddies, Clyde is always the life of the party, making sure everyone feels welcome and included.","clyde-6",""
"2020-11-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007364875","Billy","2024-11-25","FEMALE","","Meet Billy, the sweet and gentle girl who is ready to find her perfect match! With her kind-hearted nature and gentle demeanor, she makes for an ideal pet for anyone seeking a calm and loving dog. Billy's confidence shines through, making her adaptable to various environments Whether you're embarking on a road trip or just running errands around town, Billy is an easy traveler who will ride along without a fuss. She's the perfect Co-Captain, ready to enjoy the views outside the windows and help you navigate your next adventure. This lovely girl is well-suited for life in a variety of settings, appreciating the serenity of a peaceful home. Billy's gentle spirit and confident nature make her stand out among dogs looking for a new family, and she's sure to bring a comforting presence to her loving new home.","billy-16",""
"2023-02-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000014882711","Tammy","2024-11-25","FEMALE","","Meet Tammy, a delightful smaller grey with a heart as big as her fun-loving personality. Her engaging nature and adaptable spirit make her an ideal companion for individuals or families with varied lifestyles. Whether you're a seasoned pet owner or new to the joys of having a dog, Tammy is sure to fit seamlessly into your life. Tammy exhibits a sociable charm that draws people in and is always eager to make friends. Her responsiveness to training is impressive, showing a willingness to learn and adapt to new routines with ease. Tammy's small size is perfect for any living situation, whether you reside in an apartment or have a spacious backyard. Her love for the water is boundless; she'll splash happily in puddles, bask in a pet-friendly pool.","tammy-2",""
"2020-10-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007831125","Tex","2024-11-25","MALE","","Tex is ready for his forever home! He is fun-loving, playful and respectful to his human companions. Tex can be excitable but calms down after you fill his void of having some pats, he is engaging on lead and adaptable to circumstances & energies. At times, Tex would appreciate his time to be independent and relax on his own.","tex-3",""
"2020-10-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007826045","Archer","2024-11-25","MALE","","Our boy Archer is ready for his new home. Archer is easy-going, placid in all things demeanor & loves to be in the spotlight. Archer is very calm and has had in-home exposure, he is clean and quiet overall. Archer has been around children ages 4yo+ and approaches gently. He is respectful and responsive to training and enjoys to have treats.","archer",""
"2017-03-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000004493532","Brandy","2024-11-25","FEMALE","","Meet our sweet girl Brandy! Brandy currently lives on a farm and loves to run around with her sheep friends. She is a very responsive and respectful girl who is well versed on all things life. Brandy has had two litters of pups and has always been gentle and caring. Brandy enjoys training and is extremely adaptable to who she is with.","brandy-6",""
"2022-03-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000011367467","Polly","2024-11-25","FEMALE","","** Polly is currently in foster-care ** Meet our sweet-natured Polly. Polly recently began her venture into pet life and is handling it seamlessly. She enjoys going out for leisurely strolls in her new neighbourhood and being social with all her new friends. She is really engaging, playful & curious!","polly-8",""
"2022-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000014944500","Ruby","2024-11-25","FEMALE","","Meet Ruby, a loving and friendly canine companion who's ready to find her new family. This delightful girl might come across as a bit shy at first, but once she warms up to you, she reveals her sweet and gentle nature. Ruby has a naturally friendly disposition and is well-versed in being handled and walked by children. She's patient and tender, making her a great playmate for kids. After a long day of fun, Ruby knows how to take it easy and will retreat to her cozy bed, where she enjoys some downtime. This routine means she's well-adjusted to family life and appreciates both activity and rest.","ruby-10",""
