"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2023-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000014885210","Elsa","2025-12-06","FEMALE","","Meet Elsa, a confident and upbeat canine companion who's ready to bring a touch of joy and warmth to your life. Elsa's cheerful and friendly nature makes her a delight to be around. Elsa has met small dogs and was polite and friendly. She serves as a wonderful role model, showing off her confident demeanor and spreading her joy, particularly to her sister Anna. When Anna is feeling unsure, Elsa is right there to give her the confidence she needs. Elsa comes alive during playtime, shedding any shyness as she relates to those around her. Her caring, lively personality make her a perfect match for a household with small dogs or a family looking for a devoted and joyful four-legged friend. With Elsa by your side, you can expect a life filled with adventure, companionship, and endless affection for all members of the family. Whether sharing a sunny afternoon on the lawn or snuggling together after a long day, Elsa is eager to be a part of your life. Will you be the lucky family to welcome this radiant, lovable dog into your home?","elsa-7",""
"2023-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000014884575","Anna","2025-12-06","FEMALE","","Meet Anna, a sweet and gentle soul who's looking for a kind-hearted family to welcome her into their lives. Despite her quiet and shy demeanor, Anna has a heart full of love once she feels comfortable in her surroundings. She finds security and confidence when she’s with her sister, suggesting that another friendly canine companion might help her continue to come out of her shell. Anna is the kind of dog who will appreciate a calm and understanding household, where her quiet nature can truly shine. Her gentle disposition brings a serene energy into the home, and with time, her shy exterior will reveal a wonderfully sweet and affectionate personality. If you're seeking a loyal and devoted friend who is eager to bond and bloom in a loving environment, Anna could be the perfect addition to your family. With patience and companionship, Anna promises to be a loyal, loving, and rewarding presence in your life.","anna-8",""
"2022-04-01","Western Sydney (Londonderry)","956000011327979","Crab","2025-12-06","FEMALE","","Hey, my name is Crab! I am confident, affectionate, love all people and will definitely jump on the couch for a cuddle! I am suitable for a home with a courtyard or backyard. I am a gentle soul but wiggly and goofy when I'm playing so a home with older kids is best suited. I would love someone around at home more often than not, so that I can learn your routine and thrive in becoming the best pet I can be. I am social with other dogs including small dogs while on walks and outings however would prefer a home without a dog friend. I hope you want to meet me! Available at Western Sydney.","crab-2",""
"2021-10-01","Western Sydney (Londonderry)","956000013041713","Rueben","2025-12-06","MALE","","Meet Rueben – a charming guy who strikes the perfect balance between laid-back and playful. Naturally calm and easygoing, Rueben is happy to relax and take life at a gentle pace. He loves a good play session and perks right up when it’s time for snacks or a game. He's been around Westies, Cavoodles and Italian Greyhounds. His best fit for a doggie pal would be a calm female. Rueben walks beautifully on the lead, making strolls a breeze, and he enjoys getting out and about with his people. With his sweet nature and joyful bursts of enthusiasm, Rueben would be a great fit for a home that enjoys both relaxed cuddles and lighthearted fun. Meet Rueben from Western Sydney by appointment.","rueben-1",""
"2022-03-01","Western Sydney (Londonderry)","956000014997074","Kayla","2025-12-06","FEMALE","","*I'm in foster! Meet me by getting in touch with the team*! Hi, I'm Kayla! I currently live with a bunch of small dogs and greyhounds, love spending time on the couch roaching indoors in my foster care home, and enjoy zooming around with toys in the yard! Of course nobody can catch up to me which is a super fun game! I'd love a home where I can have a backyard for play time (and taking my toys outside to decorate the yard), and a home where I can have indoor outdoor access as I please. I would thrive in a multi dog home and am seeking a home with canine companionship. Meet me at the Western Sydney adoption centre via appointment with my foster carer.","kayla-2",""
"2017-01-01","Western Sydney (Londonderry)","956000005403809","Quail","2025-12-06","MALE","","Quail is in foster care and has been described as ""nothing but a gentleman"" and has made quite an impression on the locals in his neighbourhood! Children enjoy patting him and he has been a friend to all dogs big and small when on walks. He has visited friends houses, the beach, gone on car rides, fine with motorbikes, wheelchairs and urban living. Gentle by nature, Quail loves pats and affection from his human friends and enjoys getting out and about for a stroll, walking gently on lead along the way. He pairs well with other Greyhounds, so pending a meet and greet, may suit a home with another medium to large breed. Quail is happy lounging around or catching some rays in the morning sun. He's shown to settle well indoors and on his own so may suit an apartment or townhouse set up or a home with someone who works part time or full time, with a chance to work up to long hours alone. A calm, quiet environment to match his laid back energy would be great for this handsome guy! Meet Quail at Western Sydney!","quail",""
"2018-10-01","Western Sydney (Londonderry)","956000006169824","Betsy","2025-12-06","FEMALE","","Little Betsy is the life of the party! This small girl loves nothing more than playing with her toys and bringing a smile to everyone she meets. She’s always up for an adventure and enjoys going for a stroll where she can take her time and explore the environment to take in the world around her. Betsy is friendly and polite with medium to large dogs, but her favourite companions are people! She’s been making terrific progress in her training and is eager to keep learning. Betsy would thrive in a home with a backyard in a quieter area, where she's able to enjoy plenty of company throughout the day as she continues to learn how to relax on her own. Her excitable, goofy nature makes her best suited to a family with older children who can join in her fun, yet respect her space. She loves her toys and has a high food drive, making her training sessions an absolute ball. She has learnt ""on your bed"" and how to lay down and settle on her bed. If you’ve got space on your couch, Betsy just might be the perfect fit! Contact the team at the Western Sydney Adoption Centre to meet her.","betsy-2",""
"2017-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000009437145","Jellybean","2025-12-06","FEMALE","","This sweetheart is happy to focus on herself and stay in her own lane. She has lived around cats for the last couple of years along with other dogs and a mixture of random animals that she sees around the property. She is great with kids and would suit a laid back style of life.","jellybean-3",""
"2021-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000013018667","Breeze","2025-12-06","FEMALE","","Breeze can be a cheeky funny girl who is great company, she loves playing with toys and is a social, playful character when she is in the large yard with the other hounds. She live around native and domestic animals.","breeze",""
"2017-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000009416926","Grace","2025-12-06","FEMALE","","Grace is a lovely girl who has been living in a rural setting around domestic and native animals. Although she lives around wide open spaces this girl loves her bed and would rather lounge around through the day.","grace-11",""
"2017-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000009574006","Sam","2025-12-06","FEMALE","","Sam is a gorgeous gentle girl. She has cats living around her in her current home and was assessed with a kitten. She also see's native and domestic animals daily. Relaxed is an understatement to describe this pretty girl.","sam-13",""
"2017-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000009520420","Pamela","2025-12-06","FEMALE","","This beautiful girl has been around kids and a wide range of animals in her life. She is lovely and calm and just wants a comfy bed and some love. She is very relaxed and gentle.","pamela",""
"2021-06-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007467462","Bucket","2025-12-06","FEMALE","","This pretty girl is great sharing her space with other hounds, she is playful and fun, she likes toys. She lives in an area surrounded by native and farm animals.","bucket-1",""
"2022-06-01","Western Sydney (Londonderry)","956000011346138","Opal (Western Sydney)","2025-12-06","MALE","","Opal has zest for life that can be paralleled by none! He is a very friendly and affectionate boy, and loves just loves everyone he meets! His outgoing personality has made him a fan favourite here at GAP HQ. Opal would love a backyard to call his own and would do best in a quieter area so he can live his best chilled out life. Respectful children are suitable, however Opal would prefer to be the only pet in the household so he can soak up all the love and attention for himself. Shorter hours are preferred while he settles in, a human presence during the day will help him feel his best - from home workers or retirees would be his perfect match! So come on down down and excavate this precious and valuable Opal today! Submit an application to take him home. He is available at the Western Sydney adoption centre.","opal-4",""
"2022-03-01","Western Sydney (Londonderry)","956000014835848","Bonnie","2025-12-06","FEMALE","","~ Meet Bonnie! ~ Bonnie is a friendly, happy go lucky girl looking for a place to call home. This adventurous girl enjoys going down to the river for a swim and getting out and about on walks. She has experience around children, where she enjoys walks, play and pats from her smaller human friends. Bonnie gets along well with other Greyhounds, so pending a meet and greet, may find her forever home with another medium to large canine companion. With access to a backyard for toileting, occasional zoomies or catching some afternoon rays, Bonnie has proven to excel at pet life and can't wait to bring lots of love and fun into her new home! Meet Bonnie at Western Sydney!","bonnie-7",""
"2021-04-01","","956000011703980","Archer","2025-12-06","MALE","","Archer is an affectionate, friendly boy searching for a forever home filled with love, snuggles, and good company. 💛🐾 Archer loves people and joining his humans for walks, garden playtime, and fun car-ride adventures. He’s also gentle and loving with kids 6+ and will happily play chase in the yard before coming back for pats - his absolute favorite thing! He's easy going and doesn't need long walks; a quick zoomie and play in the yard is enough some days for workers. He's ok on his own, or good with gentle small dogs. He settles beautifully in a crate and is learning to be a calm inside dog with great house manners. Archer is a sweet soul who wants nothing more than to be with his people. He would thrive with a family or someone who’s home often and looking for a loyal companion. If you’re searching for a gentle, devoted best friend, Archer is your guy. 💕🐶","archer-2",""
"2024-06-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000015671908","Pint","2025-12-06","FEMALE","","Meet Pint — your new little pocket rocket of joy! 🚀🐶 This sweet young girl is full of energy, enthusiasm, and heart. She may greet you with a bit of nervous excitement at first, but it doesn’t take long for her true personality to shine through. Pint loves people, wants to please, and quickly settles in for cuddles once she knows she’s safe. Pats? Yes please! Pint is happiest when she’s by your side—whether it’s heading out for a walk, hopping in the car for an adventure, or snoozing near your desk while you work. She’s spent time in an office environment meeting new people and handled it like a champ. She also does well with small dogs and enjoys friendly company. If you’re looking for a cheerful, affectionate companion who’s ready to join you on life’s adventures, Pint is the perfect match. She would suit an active couple or family with older kids, who have time to spend with her and nurture her. She's pretty, sweet and does flop on the grass to rest when she's had her walk or playtime - you’ll fall in love in an instant! 💛🐾","pint",""
"2017-01-01","New England","956000004878602","Flossy","2025-12-06","FEMALE","","Flossy is a beautiful greyhound who’s nearly 9 years young and still full of grace. She’s the perfect mix of calm and affectionate, making her an ideal companion for someone looking for a loving, easygoing friend. Personality: Flossy is gentle, sweet-natured, and loves being part of a family. She enjoys quiet moments and will happily curl up beside you for a snooze. Compatibility: She gets along well with other dogs, so she’d fit perfectly into a multi-pet household. Lifestyle: Flossy is past her racing days and prefers a relaxed pace. A comfy bed, a few short walks, and plenty of cuddles are all she needs to thrive.","flossy-5",""
"2021-05-01","Western Sydney (Londonderry)","956000011580558","Benny","2025-12-06","MALE","","Meet Benny🐾🐶 Benny is a bright, joyful greyhound with a heart as big as his smile. Affectionate and people-oriented, he adores spending time with children and is wonderfully gentle with them. His calm, steady nature makes him a fantastic family companion. This charming boy is also a dream to take anywhere—Benny travels beautifully in vehicles and is a relaxed passenger on any outing. On walks, he’s a pleasure to handle, strolling politely on the lead and enjoying every chance to explore the world around him. Benny gets along brilliantly with other large dogs and loves having canine friends to share his adventures. He would suit be a singular pet or in a household with another M/L pup. His happy, exuberant personality shines through in everything he does, and he’s always ready to offer affection, snuggles, and a wagging tail. If you’re looking for a sweet, dependable, and joyful companion, Benny might just be your perfect match.","benny-11",""
"2022-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011339268","Vicky","2025-12-06","FEMALE","","Vicky is a stunning girl who is confident and social. She has a bubbly playful personality and she is fun and sweet to be around. She can conquer stairs, she is very polite and clean inside and she is happy to be alone to look after things and catch up on some Z's while your out. She would suit many lifestyle as she is confident and affectionate.","vicky-3",""
"2021-07-01","Western Sydney (Londonderry)","956000013032808","Astro","2025-12-06","MALE","","Astro is a heart-melting, affectionate boy looking for a forever home full of love, snuggles, and good company. While he's great with dogs of all sizes, he requires a home without another dog in the home but would thrive with doggy play dates and group walkies. He settles well in a crate and has shown to know his name and learning recall. This sweet soul is very cuddly and affectionate – a true Velcro dog who wants to be near his people. Whether it's curling up on the couch, following you around the house, or gently resting his head on your lap, Astro’s love knows no bounds. He’s a great inside dog with lovely house manners, making him a perfect match for someone who is home more often than not. If you’re looking for a loyal best friend who gives as much love as he gets, Astro is your guy. Astro is available at the Western Sydney adoption centre.","astro",""
"2021-11-01","Western Sydney (Londonderry)","956000013017765","Otto","2025-12-06","MALE","","Hi, I'm Otto! I am a friend to all big and small, so if you have a home with another dog I'd love to meet them. I love food and would do well with ongoing training as I am super friendly and eager to please you. I am great indoors and would suit longer hours left alone due to my calm and easy going nature. I am nice on the lead and would enjoy going on trots around the block. I am a very sweet boy and can't wait to meet you! You can meet me at the Western Sydney adoption centre.","otto-5",""
"2016-02-01","Western Sydney (Londonderry)","956000004891306","Milo (Western Sydney)","2025-12-06","MALE","","*I've just gone into a foster home! Stay tuned for updates* Hi, I'm Milo. I love to get pats and will contort myself into weird positions to get all those good scratches! The team effortlessly fell in love with me when I first arrived here. I could suit longer hours left alone once I build up a good routine as I have been shown to be easy going and laid back during alone times. I am very friendly and think my happy nature would suit children. I am an engaging, charismatic boy who still knows how to have a good time. I love to play bow and have my silly moments, but I am overall relaxed and can't wait to snooze in a sunny spot at your place. I like settling inside a crate and would suit an apartment home with lift access. I'm a polite boy with other greyhounds and would happily join a family with another dog my size at home. I am gentle on the lead and I still love playing with toys! I hope you're interested in meeting me! I'm available at Western Sydney.","milo-11",""
"2023-09-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014887016","Swipper","2025-12-06","MALE","","Snipper is a great young hound with no intention of being anything other than a loving companion. He is very friendly and affectionate, especially around little people.","snipper-2",""
"2020-07-01","New England","956000012258082","Angus","2025-12-06","MALE","","Angus is a handsome fawn greyhound with a heart full of joy and energy. At 5 years old, he’s the perfect mix of playful and laid-back. His absolute favorite pastime? Playing ball! Whether it’s chasing after it in the yard or proudly carrying it around, Angus lights up when there’s a ball involved. He’s affectionate, gentle, and loves spending time with his humans. Angus would thrive in a home where he can enjoy regular play! With his sweet nature and love for fun, he’s sure to bring endless smiles to his forever family. Ideal Home: A family who enjoys interactive play A secure yard for ball games Lots of love and attention","angus-6",""
"2022-11-01","Western Sydney (Londonderry)","956000014887879","Paula","2025-12-06","FEMALE","","Paula is a charming happy girl who is currently friends with American staffies and chihuahua's. Paula walks nicely on the lead and has a stunning personality! She is soft and gentle around other dogs and would be suitable to live in a multi-dog household. She's been good with kids and would love a backyard to explore during the day while you're gone. A doggy pal will help teach her about your routine! We can't wait to see Paula become your new best friend!","paula",""
"2021-10-01","Western Sydney (Londonderry)","956000007427082","Lady","2025-12-06","FEMALE","","Lady is a vibrant girl with a fun loving personality. She is confident, excitable and bouncy. We would recommend older kids/teens as her best fit. She would love an active, engaged family who can include her in daily activities and keep her busy during the day. She would benefit from a family who can continue dog training and foundational pet skills with her. Lady is available by appointment at Western Sydney.","lady-11",""
"2022-02-01","Western Sydney (Londonderry)","956000014848352","Pepper","2025-12-06","FEMALE","","Pepper is a cute girl who loves to hug you! She will jump and ask for a cuddle. She loves travelling and going on adventures and having fun. She is excitable around dogs so a friendly tolerant dog her size would be suitable for Pepper. She is confident and loving and can't wait to find her forever family! She is a lot of fun and would love a backyard and even children to keep her entertained! Meet Pepper at the Western Sydney adoption centre by appointment.","pepper-6",""
"2019-02-01","Western Sydney (Londonderry)","956000006661825","Lizzie","2025-12-06","FEMALE","","*I'm in foster care, updates to come!* Lizzie is a shy, gentle girl who is friendly with people once she's warmed up to you. She loves soft toys, knows her name, travels well and generally sleeps for the ride! This gentle girl is soft and polite around other dogs, making her a lovely companion for someone looking for a laid back companion for their dog. She is more confident around other dogs and would benefit from a calm, relaxed home with a nurturing and understanding nature. Meet Lizzie at Western Sydney.","lizzie-2",""
"2018-06-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000009590067","Roxy","2025-12-06","FEMALE","","Meet Roxy – Your Sweet, Easy-Going Adventure Buddy Roxy is a beautiful 7-year-old girl with a truly lovely nature. She’s gentle, easy going, and happiest when she’s with her people. From the moment you meet her, Roxy’s friendliness shines through—she walked straight up to her foster carer on day one and has been happily seeking pats and attention ever since. She responds warmly to her name and loves checking in with you, moving back and forth for affection. Nothing seems to bother this calm girl, not even her foster carer using crutches—Roxy simply adapts and carries on with her relaxed, happy demeanor. She enjoys new adventures, meeting new people, and soaking up all the pats she can get. With low distractions, she settles beautifully and is perfectly content just being near someone who gives her a little love. Roxy is also dog-social. She recently passed a small Cavoodle at the kennels and didn’t pay any attention—earning herself the unofficial title of “trainer’s pet” for her polite, steady behaviour. If you’re looking for a friendly, affectionate companion who brings joy everywhere she goes, Roxy might just be your perfect match. She’s ready for her next chapter with someone who’ll appreciate her sweet soul and gentle heart.","roxy-19",""
"2023-02-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011329949","Warnie","2025-12-06","MALE","","This handsome boy is great with kids and loves meeting new people. He lives well in the backyard and is very social with other dogs. He is currently living in a suburban area with family that work fulltime hours. He is good clean boy and loves keeping you company.","warnie",""
"2020-02-01","Western Sydney (Londonderry)","956000007833913","Enzo","2025-12-06","MALE","","*I'm in foster care with another greyhound!* Foster Update: ""Loves having a dog or human companion. Fully toilet trained and can use a doggy door. Loves playing fetch with a ball or squeaky toy. Playful and so full of joy, jumps up (but not on you, like a kangaroo) when he's excited that you're home. Loves a bum pat, and when you're sitting down he'll scooch himself over your knee like he's trying to be a lap dog. No drive towards birds or medium to large dogs."" Enzo is the perfect blend of calm, playful, goofy and loving. He enjoys spending time in the office and although he tolerates the chaos of the office, he ideally would prefer a calm and quiet lifestyle. A home with a backyard in a quieter area would be best for this boy and pending a meet and greet, a home with another medium to large dog could work for him too! He has loved playing with all of his Greyhound friends and is super social with all the people he meets when he's out and about. When he is left alone, he has shown to settle quite well so could suit a home where his humans are home less often throughout the day. This adorable boy is available at the Western Sydney adoption centre.","enzo",""
"2022-11-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015732801","Apollo","2025-12-06","MALE","","Apollo is a calculated sweetheart, he is very composed and polite. He likes to play with toys and enjoys a walk. He loves a cuddle and is super affectionate. He is a very content well balanced boy.","apollo-3",""
"2021-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011655828","Ruby","2025-12-06","FEMALE","","Ruby is a curious, affectionate girl. She has her energetic side where she will zoom around and chase toys, then she has her lazy affectionate side. She is good with other dogs and is comfortable on her own.","ruby-15",""
"2021-04-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007424419","Bishop","2025-12-06","MALE","","Bishop is a well balanced boy. He is very funny and lovable, and wont leave many dull moments in his presence. He is also very sweet and affectionate> He loves a walk and he loves to lounge around afterwards.","bishop",""
"2021-07-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007420083","Panda","2025-12-06","MALE","","Panda is a very tidy dog who is easy to train and fit in. He is confident and very affectionate. He loves to play and loves to wipe out and relax by your side. He is comfortable on his own which would make him suitable for fulltime workers or a busy family","panda-3",""
"2020-12-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007373188","Busta","2025-12-06","MALE","","Busta is a great boy who loves to keep you company and hang out. He is a good walker on the lead and likes everyone he meets. He is friendly and social with other dogs and is confident when doing new things.","busta",""
"2022-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015734593","Casper","2025-12-06","MALE","","Casper gets along with everybody, he is great with kids, great with all different size and breeds of dogs he has met so far. Has been exposed to native animals. Good on his own. Has had excellent prep to be your next family member.","casper-9",""
"2018-05-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000009576592","Billy","2025-12-06","MALE","","This handsome blue fawn boy is great company, he is very healthy vibrant boy who enjoys a walk and is happy to look after the yard. He is good inside and happy to relax with you.","billy-22",""
"2022-03-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011352369","Blocker","2025-12-06","MALE","","This handsome young gentleman has been living on the south coast around young girls that often play with him, small dogs and has visits from native animals. He is a well behaved boy inside and is great company. He confident and happy, he responds well to his name and enjoys meeting new people on local walks.","blocker",""
"2022-12-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014801321","Ozzie","2025-12-06","MALE","","This handsome young fella never raced and has always been destined for pet life. He would thrive in a family environment due to his sweet and gentle nature. He has great recall and is great looking after the yard. He relaxes well on his own and is a confident young hound.","ozzie-1",""
"2024-01-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015745342","Bulky","2025-12-06","MALE","","Bulky is a stunning young boy. He is very gentle yet playful. He gets along with all dogs, is great with children and has been exposed to a range of animals including natives where he currently resides on the south coast. He would be perfect for a growing family due to his lovely nature and ability to relax on his own while life everyone has school and work.","bulky",""
"2021-04-01","Western Sydney (Londonderry)","956000011640905","Finn","2025-12-06","MALE","","*Finn is in a foster home - updates to come!* Handsome blue brindle boy Finn is looking for his forever home! Finn is a confident and outgoing guy and has won over everyone here at GAP with his charming personality! Finn could suit a variety of homes including family homes with respectful kids, homes with another medium/large dog, apartment living and/or homes with full-time workers. As long as there are people to love, toys to play with and comfy beds to snooze on, Finn is happy! Finn walks well on the lead and since he absolutely loves his food, he has responded very well to early training including on-lead recall, stairs training and down on cue. We just know this handsome boy will be turning heads when you're walking or out and about on the town! If you are ready for this georgous boy to join your family, apply to adopt Finn today!","finn-4",""
"2022-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000014809640","Andy","2025-12-06","MALE","","Meet Andy🐾 Say hello to Andy, a sweet-natured boy with a heart as big as his beautiful brown eyes. Andy is the perfect blend of independence and affection — happy to do his own thing, but always ready for a cuddle or a gentle pat when you’re nearby. Andy is fantastic with dogs of all shapes and sizes and absolutely adores children, making him the ideal addition to a family home. He’s a calm and confident traveller who settles easily in the car, and he walks beautifully on the lead — no pulling, just relaxed strolls at your side. When he’s not enjoying a walk or some quiet company, Andy is perfectly content to entertain himself in the yard, watching the world go by or lounging in the sunshine. He’s an easy-going boy who takes life in stride and brings a lovely, peaceful energy wherever he goes. If you’re looking for a gentle, affectionate companion who’s as happy snuggling on the couch as he is exploring the outdoors, Andy is your guy.","andy-10",""
"2022-07-01","Western Sydney (Londonderry)","956000007427937","Charlie","2025-12-06","FEMALE","","Hi, I'm Charlie, a pretty little lady who can't wait to be your new best mate. I walk nicely on the lead and I'm learning to be confident in new places. A slow introduction to the big wide world will suit me best, but I know you'll help me be brave! I am very sweet and would suit a home with a dog my size and older kids who can show me all about play time and treats. Meet me by appointment from Western Sydney.","charlie-19",""
"2021-07-01","Western Sydney (Londonderry)","956000011651828","Shak","2025-12-06","MALE","","Shak is what we affectionatly call a BFG (Big Friendly Giant). He is a big boy who is super affectionate, and he's a greyhound who sees everyone as his friend! He is confident, charming and has a lovely personable nature which we all love. This beautiful boy would be suited to family life, outings and spending time playing with older children due to his size. He'd love a backyard to zoom around and if you're home more often than not at the start of his adoption journey, we think he'd thrive and settle in well! Shak can be adopted via appointment at Western Sydney.","shak-1",""
