"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2021-07-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000013036566","Dasha","2026-01-14","FEMALE","","Meet Dasha – the darling girl with a playful streak! Dasha is a loving, calm, and confident girl who brings just the right mix of fun and relaxation. She enjoys her morning zoomies, a walk during the day, and another burst of play in the evening – the rest of the time, she’s more than happy to lounge on the couch. She's a cuddly teddy bear! She’s great with little dogs and having a zoomie buddy or being on her own. She loves showing off, having the ball thrown to her, zooming around and playing with her toys, as much as she loves attention and snooze time. She's a great traveller and also loves her walks, being well behaved on the lead, and can be led by a 14 year old. Dasha is housetrained (she’ll let you know when she needs to go out!) . This chatty girl does have one funny quirk – a love for toilet paper – so keep your bathroom doors closed! With her loving nature and fun personality, Dasha will make a wonderful pet or companion.💘","dasha",""
"2020-03-01","Western Sydney (Londonderry)","956000013079731","Jake","2026-01-14","MALE","","** I am currently in a foster home with small dogs, stay tuned for more updates** Hey, I'm Jake! I'm a lovely and friendly boy, who gets along great with other greyhounds, happy settled alone in a crate, not to mention I'm food motivated which everyone says here at the centre makes it easy for me to learn ""pet skills""! I am polite with other dogs on walks including the little dogs I see around, making me suitable for urban life. I would also be suitable in an apartment with lift access. I think I'm the perfect match for a family with children with busy lifestyles as I'm an easy going boy who takes it all in my stride! Meet me at Western Sydney!","jake-8",""
"2017-05-01","Western Sydney (Londonderry)","956000005582145","Rambo","2026-01-14","MALE","","Rambo has enjoyed his stint in foster care, his favourite hobbies include napping on the floor, asking for cuddles (and cheese), and of course exploring the neighbourhood on his daily walks. Having lived in a foster care home, he now has his ‘stairs license’ and can confidently climb several floors. Rambo has a lot of love to give, and would therefore thrive in a calm environment. While he’s very obedient and respectful, Rambo is still working on his skills of independence and improving his confidence when being left alone for longer periods of time. He would enjoy a home with a laid back type of life. Known to roach and chill out, Rambo would be an amazing addition for a laid back couple, retirees due to his gentle nature, or a work from home lifestyle, as long as he gets a couple of short toilet walks around the block. Rambo is available from the Western Sydney adoption centre.","rambo-2",""
"2019-09-01","Western Sydney (Londonderry)","956000011097693","Kenneth","2026-01-14","MALE","","*I have just finished up foster care and am ready to find my perfect home!* He would suit apartment living as he spent most of the time in foster care snoozing indoors and was toilet trained in foster care. Kenneth is a sweet affectionate guy who loves playing with other dogs and would do well with a family who enjoy big playful dogs. Kenneth would suit shorter hours alone or a doggy friend/human presence to keep him company. Being middle aged, he's ready to take it easy and enjoy the retirement life but does have that fun streak. He's a friendly and affectionate boy who is suitable to live with respectful children or another M-L doggie pal providing they're a match for his bouncy play style with other dogs. He has the sweetest little face with an adorable personality to match. Come meet Kenneth at the Western Sydney adoption centre!","kenneth",""
"2020-12-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011576219","Solly","2026-01-14","MALE","","Solly is a striking young man with a personality that’s equal parts energetic and laid-back. He thrives on an active lifestyle—think brisk walks, playtime, and the occasional burst of zoomies to burn off his youthful energy. After he’s had his exercise, Solly transforms into a mellow cuddle enthusiast, always ready to relax with a wagging tail and plenty of affection. Although Solly hasn’t had much experience around small dogs or cats, he didn’t seem phased by our meta cat during his visit, which is a promising sign. With a slow and careful introduction, he could comfortably live with smaller pets. His gentle nature would likely fit well into a family environment, and he also might be suited for homes with full-time workers as long as he gets his daily dose of activity. If you’re looking for a loyal companion who can keep up on walks and then happily settle down for some quality downtime, Solly might be the perfect match for you!","solly",""
"2023-02-01","Western Sydney (Londonderry)","956000015730086","Cashew","2026-01-14","FEMALE","","Cashew is a small, smart, vibrant and cheerful girl who has lived in foster care for a few months! She has an energetic side and would do best with an active and stimulating life, she will drop the ball at your feet and loves play time and long walks. A home with a backyard to call her own would suit her best, so she can zoom and play fetch. She is pretty independent and has shown to settle and entertain herself with food puzzles, snuffle mats or her toys, so some hours alone are OK. A structured routine and someone who enjoys the company of a confident, engaged dog, would be the best fit. Someone who enjoys dog training and living a fun, full life, would love having Cashew by their side. Cashew has some experience around older children and would suit living in a family with kids, as she would keep the kids entertained and would love to be part of your daily activities. This gorgeous girl is super friendly, active and curious. She loves to run and play, chase balls and live a fun, full life, but her most favourite thing to do is play fetch - it is so much fun and an absolute delight watching her catch balls or toys in mid-air then throwing them back at you so she can go again! This adorable little girl can be adopted at Western Sydney.","cashew-1",""
"2023-06-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000017126964","Tyson","2026-01-14","MALE","","Meet Tyson 🐾 Tyson is a handsome boy who would suit a semi-active lifestyle, enjoying a nice balance of daily walks, relaxed playtime, and plenty of downtime. He’s adaptable and easy going, making him a wonderful companion for a variety of households. He may do best with another doggo friend, as he enjoys canine company and would love a buddy to share his days with. Tyson is used to being around kids and is comfortable in a family environment, taking all the activity in stride. A true people-lover, Tyson is more than happy to receive lots of cuddles and affection. He settles quickly into new surroundings and takes changes in his stride, making the transition into a new home smooth and stress-free. If you’re looking for a friendly, affectionate greyhound who fits easily into family life and enjoys both activity and relaxation, Tyson could be the perfect addition to your home.","tyson-5",""
"2020-09-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011711669","Rosey","2026-01-14","FEMALE","","Meet Rosey 🌸 Rosey is a sweet girl who would thrive in a quiet, calm household where she can feel safe and settled. She would prefer to be the only dog in the home, allowing her to relax and enjoy being the centre of attention at her own pace. While Rosey may take a little time to come out of her shell, patience is beautifully rewarded. Once she gets to know you, she reveals her affectionate side and enjoys gentle cuddles and close companionship. Beneath her soft nature is a dog with so much love to give. Rosey would be well suited as a family dog, especially with a household that understands the value of giving her time, space, and kindness as she settles in. In return, she’ll offer loyalty, warmth, and a quiet but deeply loving presence. If you’re looking for a calm, devoted companion and are happy to let a special bond grow naturally, Rosey could be the perfect match. 💕","rosey-19",""
"2023-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000016769658","Will","2026-01-14","MALE","","Meet Will 🐾 Will is a beautiful boy with a truly gentle soul. He’s the kind of dog who wins hearts quietly, with his calm presence and loving nature. Will enjoys a quick burst of fun—a happy zoomie or two—before settling in for a long, well-earned rest. He would be best suited to a quiet household where he can relax and feel at ease, and he’d do well with older children who understand and respect his gentle temperament. Will is comfortable around medium to large dogs and would happily share his home with another calm canine companion. Above all else, Will loves affection. Pats, cuddles, and kind attention are his absolute favourite, and he’ll soak them up with gratitude and a wagging tail. If you’re looking for a sweet, low-key greyhound who enjoys life’s simple pleasures and offers endless affection in return, Will could be the perfect fit. 💙","will-13",""
"2021-07-01","Western Sydney (Londonderry)","956000007430783","Poppy","2026-01-14","FEMALE","","Meet Poppy! 🌸 Poppy is a playful, sweet girl with a heart full of love and a spring in her step. She enjoys playtime and has been friendly with the dogs she’s met. While Poppy has been nice to small dogs whilst in our care, she can be quite exuberant and so dogs over 10kg are more her style. Once Poppy gets to know you she becomes wonderfully affectionate and fun. Poppy loves exploring the world and would be thrilled to have a walking buddy by her side. Poppy would do best in a home that gives her a bit of time to settle in, then rewards you with cuddles, companionship, and lots of happy tail wags. If you’re looking for a playful, loving dog, Poppy might just be your perfect match. 🐾","poppy-11",""
"2017-07-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000009573776","Banjo","2026-01-14","MALE","","CURRENTLY IN FOSTER CARE! Banjo is a beautiful older gentleman with a sprinkle of grey wisdom on his cute face. At nearly 8 years old, Banjo may be entering his golden years, but don’t let that fool you—he’s still full of life, love, and the occasional burst of playful energy. He’s a sweet, affectionate boy who adores human company and thrives on gentle attention. Banjo is happiest when he’s soaking in the quiet moments, or going on a leisurely walk. Banjo is calm, well-mannered and house trained. He is looking for a loving home where he can enjoy the simple pleasures: a soft bed and a family to call his own.","banjo-7",""
"2023-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000015734827","Pizza","2026-01-14","MALE","","Meet Pizza 🍕 Pizza is a confident, happy-go-lucky boy with a big personality and an even bigger heart. He’s fantastic with all dogs and currently lives comfortably alongside other greyhounds, making him a great choice for a home with existing canine companions. Playful and full of life, Pizza loves to have fun and enjoys his adventures—especially when they involve travelling and exploring new places. Whether it’s a car ride, a day out, or just playtime at home, he’s always ready to be part of the action. When Pizza isn’t busy playing, he’s busy loving. He’s incredibly affectionate and well known for standing right over you, politely (or not so politely!) demanding cuddles and attention. Personal space isn’t really his thing—he’d much rather be close to his people. If you’re looking for a confident, social, and loving greyhound who will keep you smiling and ensure you never miss out on a cuddle, Pizza might just be your perfect match. 💙🐾","pizza",""
"2021-11-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011658169","Blue","2026-01-14","MALE","","Blue is a confident, character-filled greyhound who knows exactly who he is. He’s social without being over-the-top, loves a good cuddle, and then happily wanders off to do his own thing. Blue walks nicely on lead and takes everything in his stride, making him an easy and enjoyable companion. With his quietly quirky charm and laid-back independence, Blue could be well suited to a home with another large dog for company or a family who appreciates a dog with personality and balance.","blue-15",""
"2021-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000013018236","Jimmy","2026-01-14","MALE","","Jimmy is a very social, affectionate greyhound with a big personality and an even bigger heart. He loves cuddles, enjoys playing with his toys, and has an endearing habit of carrying his food bowl around once he’s finished eating. Jimmy would thrive in a home with another large dog to keep him company and would benefit from having a yard to enjoy doing showing off his zoomies. Cheeky in the most lovable way, Jimmy brings fun, warmth, and plenty of smiles to those around him.","jimmy-12",""
"2021-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000014492320","Teddy","2026-01-14","MALE","","Teddy is a happy, affectionate greyhound who would thrive in an active home that enjoys getting out and about. He loves his zoomies just as much as his cuddles and will reward you with plenty of enthusiastic tail wags. Teddy would be best suited as a solo dog, as he prefers to keep his food and toys to himself. He’d make a wonderful companion for a family with older children who can match his energy and also appreciate his affectionate side.","teddy-10",""
"2017-06-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000009573415","Belle","2026-01-14","FEMALE","","Belle is a super sweet, gentle greyhound with a relaxed and affectionate nature. She would suit a quiet lifestyle and could happily live in an apartment, as she’s more of a homebody than a high-energy dog. Belle would make a lovely family companion for homes with older children and could potentially live with a calm, medium to large dog. True to her breed, she’s a champion couch potato who loves lounging, short strolls, and soaking up affection.","belle-7",""
"2022-11-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000014799505","Milla","2026-01-14","FEMALE","","Meet Milla 🐾 Milla is a happy, easy-going girl with a gentle soul and a truly lovely nature. She’d be a wonderful match for a relaxed family or a couple looking for a calm, well-mannered companion. Milla is great with kids aged 9+ and enjoys peaceful walks around the streets or to the park—she’s easy on the lead and not overactive. She gets along well with medium dogs like Labradors and other greyhounds, preferring male over females. That said, Milla would be happiest as the only dog in the home, where she can soak up all the love. Milla is housetrained and good inside but prefers to be mostly outside during the day, playing in her shell pool, under the sprinkler and enjoying her toys, especially on warm days. She’s also a good traveller and is always up for adventures with her people. If you’re looking for a gentle, well-balanced dog with a sweet personality and calm energy, Milla might be the perfect addition to your life. 💕","milla",""
"2022-03-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000013063586","Wren","2026-01-14","FEMALE","","Wren is a gentle, sweet-natured girl who can be a bit shy at first, but once she's met you and let her come to you, her affectionate personality shines through. A few treats and a little chat go a long way with this lovely lady! She loves her morning zoomies and playtime with her retired greyhound friends, then settles in for some chill time with the family – including a small mixed-breed, a whippet, a Jack Russell, and three older greyhounds. She's well-behaved indoors and enjoys being part of the daily routine, including playing with a 2 year old girl. Wren walks beautifully on the lead and is calm and confident around town. She’s a happy, social girl who loves a gentle pat and attention. On the farm she does not worry about cows and horses nearby. Wren would make a wonderful companion in a variety of homes. She’d be happy as an only dog with someone who’s home often or works part-time from home. She’d also be delighted to share her home with a small, friendly dog, especially a whippet, and loves to lie on the lounge. If you're looking for a loyal, gentle, and loving new friend, Wren could be the perfect match for you! 💝","wren-1",""
"2023-01-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000015750365","Noah","2026-01-14","MALE","","Noah is a beautiful, gentle soul looking for a calm and loving home. He has a very friendly nature and greets people with quiet sweetness rather than excitement. If you’re after a relaxed companion, Noah could be your perfect match. Noah gets along wonderfully with small dogs and cats, making him a great option for multi-pet households. His calm temperament and soft manners mean he fits in easily without fuss. He’s a chilled-out boy who truly loves his comforts, especially curling up on his bed for a long, peaceful sleep. Around the house, Noah is easygoing and content to potter about or snooze the day away.","noah-3",""
"2022-04-01","Western Sydney (Londonderry)","956000011348603","Simba","2026-01-14","MALE","","Beautiful boy Simba is looking for a pride of his own! Simba is a sweet and gentle 3-year-old boy with a surprising playful streak that occasionally comes out when you least expect it! He is very affectionate with people, walks well on the lead and LOVES his treaties! Simba is friendly and social with both large and small dogs, and would be a good fit for a home with another dog/s or someone looking for a dog-social companion to take out and about. As a single dog, Simba has potential to slowly work up to longer hours alone. He is well behaved indoors but as he is still getting used to pet life he would also love a small outdoor space to explore and relax in. Simba's gentle nature makes him suitable for respectful kids as long as they are able to give him space when he needs a break. So if Simba makes your hear roar, apply to adopt him today! He is available from our Western Sydney kennels.","simba-3",""
"2022-04-01","Western Sydney (Londonderry)","956000011349304","Oreo","2026-01-14","MALE","","*DEPOSIT TAKEN* Craving some adorable love and affection? Our sweet little Oreo will hit the spot! This tiny 3-year-old boy is just about the cutest thing we've ever seen! Oreo is a happy and outgoing guy who just loves everyone - people and also other dogs as well! Oreo has shown lovely social and playful behaviour around other dogs big and small and is suitable for living with other dogs if you already have some in the family. Oreo loves his toys and respectful kids would enjoy his goofy side and also his affectionate nature. Oreo is well behaved indoors and is doing well with stairs training, making him a good candidate for apartment living. As a single dog, he has potential to slowly work up to longer hours alone, as long as he gets lots of love and attention before you leave and after you get back. Oreo can't wait to meet you! Apply online now to adopt this special little guy.","oreo-2",""
"2023-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000017132572","Slim","2026-01-14","MALE","","Meet Slim! Slim is a young greyhound who has decided that the pet life is definitely for him. As a young dog, he will benefit from some ongoing training and guidance, and he is a strong, active boy who will enjoy regular exercise and mental stimulation. Slim has met small dogs and has been polite and friendly in his interactions. He has adorable lopsided ears, which certainly don’t stop him from hearing the crinkle of a biscuit packet or the jingle of a treat pouch. Slim is a real stickybeak who loves to be involved in whatever is happening around him and enjoys being part of the action. With the right home willing to invest time in his training and include him in daily life, Slim will make a fun and rewarding companion.","slim-4",""
"2021-09-01","Northern Rivers (Grafton, Lismore, Casino)","956000014500559","Charlie","2026-01-14","MALE","","Charlie is a friendly, playful, and affectionate male greyhound who enjoys being part of everyday life. He loves cooling off with a paddle in the pool on warm days and is always happy to jump in the car for an outing. Charlie thrives on spending time with his people and would suit a family who can include him in adventures, playtime, and fun activities. Charlie walks very well on a lead and is calm and reliable when out and about. He has confidently been walked by children aged nine years and older, making him a lovely option for a family with older kids. With his easy-going nature and love of companionship, Charlie would make a wonderful addition to the right home.","charlie-21",""
"2023-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000017130991","Sandy","2026-01-14","FEMALE","","Meet Sandy 🐾 Sandy is a young female greyhound with a happy, active personality and a playful spirit. She is full of enthusiasm and would thrive in a home that enjoys spending time with her and helping her learn the basics of everyday life. Sandy would benefit from a family who are happy to put time into some gentle training and guidance. She is eager, playful, and would love a companion who will engage with her, play games, and help her build confidence as she learns life’s basics. With patience, consistency, and plenty of affection, Sandy will grow into a wonderful and rewarding companion for an active and caring home.","sandy-15",""
"2023-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000016767795","Abby","2026-01-14","FEMALE","","Abby is a beautiful female greyhound with a calm, gentle nature and a friendly personality. She is a very pretty girl who enjoys human company and takes life at an easy, relaxed pace. Abby has spent time around children aged 9 years and older and has even been confidently walked by them, showing her steady and trustworthy temperament. She is good with small dogs and has also met a cat, showing no reaction. With a little patience and sensible introductions, Abby could happily live in a home with a cat. Although Abby hasn’t lived in a house before, she is surprisingly well-mannered indoors. She can walk comfortably on wooden floors and is exceptionally clean and tidy, keeping her space neat and calm. Abby would suit a loving home looking for a gentle, affectionate companion who is easy to live with and ready to enjoy the comforts of family life.","abby-7",""
"2019-09-01","Western Sydney (Londonderry)","956000007844340","Sesame","2026-01-14","FEMALE","","Hi, I'm Sesame, a sweet and small sized little lady with a quiet nature. I like the calm life and simple pleasures like sniffari's and gentle walks. I settle nicely on my own and could suit full time workers with a house or apartment due to my laid back nature. My best home is one without other dogs, but happy to live with respectful children who are quiet and calm like me. I settle best indoors so a home who will let me come inside and sleep on the couch is best suited. I love calm interactions and people who will nurture me and teach me all about pet life. Meet me at Western Sydney.","sesame-2",""
"2021-05-01","Western Sydney (Londonderry)","956000007467147","River","2026-01-14","FEMALE","","* ON HOLD * River is a sweet, affectionate girl who would suit apartment living with lift access, or a home with another dog big or small. River is calm, highly affectionate and cuddly, and would love a nurturing and calm home to enjoy the spoils of pet life. Her favourite thing is coming into our GAP office and finding the comfiest dog bed possible and sleeping ALLLLLL day. River is gentle with all people or dogs and would be suitable to live with respectful children. Available at Western Sydney.","river",""
