"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2022-06-01","Western Sydney (Londonderry)","956000011780316","Tommy (Western Sydney)","2026-07-05","MALE","","*Tommy has just gone to foster care in an apartment in the inner west and is available to adopt* Tommy is a gentle and sweet, shy boy who is polite around big and small dogs. Tommy is living in a foster care unit apartment, with stairs, and hours alone, in the inner west. He can be left alone for half days, and can work up to longer days. One of Tommy’s favourite things is having a cosy crate to retreat to. He happily walks into his crate on his own and settles quickly, making it a comforting and safe space for him. Tommy has a playful side too and absolutely loves toys. Whether it’s carrying them around or enjoying some quiet playtime, toys quickly bring out his happy and relaxed nature. With kindness, understanding, and a little patience, Tommy will reward his new family with loyalty, quiet companionship, and plenty of gentle affection. He has shown lovely manners in foster care & we can't wait to see him in his forever home with a family who adore him as much as his foster family. Meet Tommy at Western Sydney.","tommy-23",""
"2021-12-01","Western Sydney (Londonderry)","956000014800665","Rowdy","2026-07-05","MALE","","Meet Rowdy! The handsome social butterfly with a heart full of love and a nose for treats. He is a dog social boy - friendly with big and small dogs and would enjoy a home with a medium to large dog. This confident and friendly guy absolutely adores people and will charm his way into your heart (and maybe your snack stash) in no time. Rowdy is super trainable and eager to learn, especially if food or toys are involved – a home that is interested in furthering his training and development is ideal. He’d thrive in a home with a yard to explore. Rowdy is available through our Western Sydney Adoption Centre.","rowdy",""
"2023-12-01","Western Sydney (Londonderry)","956000016773409","Princess (Western Sydney)","2026-07-05","FEMALE","","Princess is a very sweet, gentle greyhound who is still learning that the world can be a safe and predictable place. She truly wants to connect with people and be part of a home, and at times she may be a little unsure when things feel unfamiliar or overwhelming. With patience, routine, and kindness, her affectionate and trusting nature begins to shine through. She is very food motivated and enjoys engaging with toys, especially once she feels comfortable in her environment. These are wonderful tools for building confidence and strengthening her bond with her people over time. On leash, Princess can walk alongside other dogs and generally coexists well in shared spaces. She feels most comfortable with calm, respectful interactions and enjoys having clear, predictable boundaries when meeting other dogs, particularly around personal space. Princess would thrive in a home with outdoor access, as she finds open air spaces familiar and grounding. A quieter household will suit her best, as busy environments, loud noise, and high activity levels can feel overwhelming while she adjusts to life outside the kennels. She will benefit from time, space, and gentle guidance as she settles into home life. She could live with older, calmer children who understand the importance of giving her space and allowing her to approach interactions in her own time. At this stage, she would also prefer a home where someone is around most of the time, helping her feel secure during her transition. Princess is not a “rush in and settle immediately” kind of dog—but for the right person, she offers something very special: a rewarding journey as she grows into a relaxed and affectionate family member","princess-8",""
"2024-03-01","Western Sydney (Londonderry)","956000016762638","Visco","2026-07-05","FEMALE","","Meet Visco, Visco is a beautiful female Greyhound with a calm, gentle nature and a heart full of love to give. She is incredibly affectionate and enjoys being around people, happily approaching for pats, attention, and companionship. Her friendly personality makes her a wonderful companion for anyone looking for a relaxed and loving addition to their family. Visco is social with medium to large dogs and enjoys their company. While she doesn't need to live with another dog, she would happily share her home with a suitable canine companion, as she is calm and comfortable around other dogs. At home, Visco settles beautifully indoors and is content to relax by your side. Because of her easy-going nature, she could be well suited to apartment living in a quieter area. New environments can sometimes feel a little overwhelming for her, so she will do best with a family who can give her time to adjust and build confidence at her own pace. If you're searching for a sweet, affectionate Greyhound who loves human company, enjoys the presence of other dogs, and is happiest in a calm and caring home, Visco is ready to become someone's very special companion. Meet at Western Sydney.","visco",""
"2023-03-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000014887512","Bang Bang","2026-07-05","MALE","","Meet Bang Bang, don't let his name fool you- Bang Bang is a big, gentle soul and even bigger heart. This handsome black beauty is friendly, affectionate and loves spending time with his people. Bang Bang enjoys getting out for leisurely walks and is a pleasure to have on a lead, making him a wonderful companion for regular adventures. At home he just as happy stretching out in the backyard, soaking up the sunshine or relaxing after a stroll. He has interacted well with large dogs and older children, making him a great fit for a family looking for a calm, easy-going companion. with his gentle nature, handsome looks and a love for the simple things in life, Bang Bang is ready to become a much loved member of his forever family.","bang-bang",""
"2024-06-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000015671277","Microman","2026-07-05","MALE","","Meet Microman, a charming little greyhound with a gentle soul. Microman is a shy boy when meeting new people, but once he feels safe and settled, his sweet, funny nature shines through. He forms strong bonds with those he trusts and loves being close to his people, including gentle kids 7+, especially when he can relax indoors or curl up in the comfort of his crate with his soft toys, which is his happy place. Like many greyhounds, Microman enjoys short bursts of playful energy, and one of his favourite things is playing with his fellow retired greyhounds or chasing a ball. He's social with other greys and would thrive in a home with a confident greyhound companion to help him feel secure and show him the ropes. He doesn't like baths much! Microman is looking for a quiet, patient household that will give him the time he needs to settle in and build confidence at his own pace. In return, you'll be rewarded with a loyal, affectionate and quirky companion who will keep you smiling with his funny antics.💛🐾","microman",""
"2021-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000011663572","Lizzy","2026-07-05","FEMALE","","Meet Lizzy! 🩷 Lizzy is a lovely greyhound with a sweet, easy-going personality that's sure to win hearts. She gets along wonderfully with other dogs and has been great with all of my dogs, making her a fantastic companion for a home with canine friends. She's relaxed and easy to walk on lead, enjoying gentle outings by your side without any fuss. Whether it's a stroll around the neighbourhood or a quiet day at home, Lizzy is happy just being with her people. Lizzy isn't suitable for a home with cats, so she'll need a feline-free family where she can thrive. If you're looking for a gentle, friendly Greyhound who is ready to settle into family life, Lizzy could be the perfect addition to your home.","lizzy-3",""
"2024-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000017186944","Libby","2026-07-05","FEMALE","","Meet Libby! 🖤 Libby is a beautiful black female Greyhound with a gentle nature and plenty of love to give. She walks beautifully on lead, making her a lovely companion for relaxed strolls and everyday adventures. She enjoys affection and will happily soak up plenty of pats and ear scratches from her favourite people. If you're looking for a sweet, calm companion who appreciates a little pampering, Libby could be the perfect match. Libby has met a cat and, with a slow and carefully managed introduction, has shown she may be able to live alongside a feline friend. As with any new pet relationship, patience and gradual introductions will help set everyone up for success. If you're searching for a kind-hearted Greyhound ready to become part of a loving family, Libby is waiting to meet you.","libby-2",""
"2021-06-01","Western Sydney (Londonderry)","956000007838622","Jen","2026-07-05","FEMALE","","Meet Jen, Jen is a wonderfully affectionate girl who absolutely adores people. Once she gets to know you, she's happiest curled up on the couch, usually lying across your lap. She's very people-focused and enjoys being close, soaking up pats and spending time together. Jen is looking for a home where she can be the only pet to soak up all of the attention. In quieter environments, Jen truly shines. She is more relaxed, highly engaged with her handler, and readily offers positive interactions, making it easy to see her sweet and affectionate personality. For someone looking for a devoted companion who loves nothing more than sharing the couch and being close to her people, Jen has so much love to give. She will thrive in a calm home that understands her needs and will be rewarded with an incredibly loyal, affectionate best friend. Book a meet at Western Sydney!","jen-12",""
"2022-04-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000011312504","Britney","2026-07-05","FEMALE","","Meet Britney, a beautiful little girl with the sweetest, gentle nature. Calm, affectionate and easy-going, Britney is happiest enjoying the simple things in life - being inside, lounging in the yard with her greyhound friends, soaking up some sunshine, or heading out for a leisurely walk. Britney can be a little shy when meeting new people, but in a short time quickly blossoms into a loving companion who adores gentle pats and being around her people. She is friendly by nature and has been great with children 7-12 years who understand how to give her a little space while she settles in. While she has the occasional playful bursts of energy, Britney is mostly a quiet, relaxed girl. She walks beautifully on lead and especially enjoys outings with her Staffy friend, making her a lovely walking companion. Britney is both house-trained and crate-trained and would thrive in a calm household where someone is home more often than not, or with a friendly medium to large canine companion.","britney",""
"2022-08-01","Western Sydney (Londonderry)","956000011345478","Jack","2026-07-05","MALE","","If you're looking for a BFG (Big Friendly Giant), meet Jack. He is 40 something kgs of love and pure charm. He is super friendly, loves any and all humans, and would be great for families. Older kids would be best suited as he is large and might forget his size during zoomies! He can happily live alongside another medium to large size dog, another dog with large dog breed experience (or another greyhound) would be a great fit, as he can be silly and inappropriate (we think he hasn't learnt he's the biggest dog in his cohort yet). Jack can live in a house/townhouse and doesn't mind a few hours alone as a solo pet per day, and could work up to longer with a dog friend and structure. This happy chat loves treats, training, and toys, and loves quiet moments of love with his humans. He has genuinely been a team favourite at the GAP HQ, because he will stand out in the crowd not only in size but with his handsome, charming nature. Meet Jack at Western Sydney.","jack-40",""
"2021-12-01","Mid North Coast","956000011580144","Chester","2026-07-05","MALE","","🐾 Meet… Chester 🐾 Chester is a handsome black Greyhound with a soft, gentle nature and a wonderfully easygoing presence. He’s the kind of boy who brings calm wherever he goes, happily trotting along through life with a relaxed outlook and a quietly affectionate heart. Sweet, sooky, and full of charm, Chester is a lovely companion who enjoys the simple pleasures in life. At home, Chester is a low-key, content boy who enjoys his downtime just as much as his little moments of activity. He’s known for his sweet quirks, like happily playing with his bowl after dinner, and he has a comforting, homely energy that makes him easy to be around. He even enjoys the background hum of a radio, adding to his cosy, relaxed lifestyle. Chester walks beautifully on lead and is naturally gentle, making him a pleasure to take out and about. He enjoys sniffing his surroundings, having a little trot and run, then settling back into an easy rhythm by your side. Travel is just as simple for him — he hops in, settles down, and takes everything in his stride. With people, Chester is affectionate and loving. He enjoys pats, leans in for attention, and has a soft, sooky way of connecting that makes him very endearing. He’s happiest when he’s close to his humans, sharing calm, relaxed moments together. When it comes to other dogs, Chester is a friendly boy who has experience walking alongside other Greyhounds and sharing space comfortably in familiar settings. On walks, he can be enthusiastic when meeting smaller dogs, and over time he settles nicely and is able to focus on his surroundings and enjoy his walk. In the home, he truly shines in a calm, steady environment where things feel predictable and peaceful. One of Chester’s lovely qualities is his gentle, easy nature combined with a playful spark showing his happy personality peeking through his calm exterior. 🏡 Chester’s Perfect Home Chester would love a calm, relaxed home where he can enjoy gentle walks, cosy downtime, and plenty of companionship with his people. He would thrive in a peaceful environment where life moves at an easy pace, whether with a couple, an individual, or a family with older, respectful children who enjoy a calm, affectionate dog. Chester would suit a home as the star of the show, or could also share his home with a calm, polite larger dog who matches his easygoing style. If you’re looking for a sweet, soft-hearted boy with a calm soul and a lot of love to give, Chester is ready to quietly steal your heart. 💛","chester-6",""
"2021-12-01","Mid North Coast","956000011723240","Suzie","2026-07-05","FEMALE","","🐾 Meet… Suzie 🐾 Suzie is a gorgeous red fawn Greyhound girl with a bright, joyful spirit and a heart that loves connection. She has a happy, easygoing nature and a beautiful way of leaning in for affection, soaking up pats, and greeting her favourite people with big smiles and lots of love. She’s the kind of girl who makes you feel instantly at ease with her warm, friendly presence. Confident and curious, Suzie enjoys exploring the world. She likes to take in her surroundings and sniff out new adventures. Her outlook on life is relaxed and positive, making her a lovely companion for everyday outings and quiet moments alike. Suzie walks beautifully on lead, shifting between a light, easy tension and a relaxed slack lead as she enjoys her strolls. She’s comfortable in new environments and travels like a pro, settling calmly and comfortably when it’s time to rest and relax. People are absolutely Suzie’s favourite. She adores attention, happily comes over for pats, and often leans in close to soak up every bit of affection she can get. Her warm, social personality makes her a truly delightful companion who thrives on human connection. Suzie is happy to walk alongside calm, polite canine companions and can enjoy seeing other dogs while out and about. In her home life, though, she truly shines when she has her own space and can relax as the only dog, where she can fully unwind and enjoy being the centre of her family’s world. This is where her affectionate, easygoing nature really blossoms. 🏡 Suzie’s Perfect Home Suzie would love a loving home where she can enjoy walks, plenty of affection, and quality time with her humans. She would thrive in a calm environment where she can truly relax and shine, whether that’s with a couple, an individual, or a family with older, respectful children. Suzie would be happiest as the only dog with a family who appreciates her happy, friendly style. If you’re looking for a sweet, affectionate girl with a sunny personality and a whole lot of love to give, Suzie is ready to fill your home with warmth and joy. 💛","suzie-6",""
"2022-06-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007468167","Pablo","2026-07-05","MALE","","Pablo currently shares a yard with Missy without issue during the day, he walks great on the lead and is happy to meet new people and explore new places. He gets along with all dogs he meets and given his relaxed and laid back nature he could fit in to most living arrangments.","pablo-4",""
"2020-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007446356","Missy","2026-07-05","FEMALE","","This pretty girl is very sweet and affectionate. She is confident and inquisitive in new places and happy to make new friends. She currently lives well with Pablo in a residential yard.","missy-31",""
"2024-09-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000016564878","Tammy Lynne","2026-07-05","FEMALE","","This charming girl has been destined for pet life given her beautiful playful and affectionate nature, she gets along well with all people and children. She does well on her own, and is confident and social.","tammy-lynne",""
"2016-08-01","Western Sydney (Londonderry)","956000005417124","Bindi","2026-07-05","FEMALE","","Affectionate, kind-hearted & active girl Bindi is looking for her forever home. Despite her age, she is all the things a young dog is: outgoing, ultra friendly and always smiling ear to ear. Bindi is the ideal companion, proving age is no barrier to affection and fun. A true toy enthusiast, Bindi absolutely loves playing and keeping herself entertained. Because of her excitement around toys, we recommend a home with children aged 10 years and over, as she may mistake a child's toys for her own during playtime! Bindi is social with other medium to large dogs and enjoys making canine friends, making her a wonderful companion for outings and adventures. She could happily live with an owner who works full-time, provided she has appropriate outlets for her energy, such as enrichment activities, interactive toys, and regular exercise before and after work. She is also well suited to apartment living, provided there is lift access or the apartment is on the ground floor. Bindi is showing no signs of slowing down any time soon! Available at Western Sydney.","bindi-8",""
"2021-10-01","Western Sydney (Londonderry)","956000011552676","Ruby","2026-07-05","FEMALE","","*I'm in a foster care home in a unit apartment & I am available to adopt* Ruby is a gentle, placid girl who is learning to be the best pet she can be in foster care. She fits perfectly into her new foster care home, conquering the staircases, showing off her perfect toilet training too! She’s very affectionate and enjoys being involved in whatever’s going on around her however she can be left alone successfully in her foster care home. She enjoys 3 walks a day and has shown great toilet training in foster care. She has also enjoyed being the GAP HQ office dog where she was perfectly behaved and charmed all the staff and visitors. She has continued this perfect behaviour in foster where she has never been destructive, or gotten into anything she shouldn't. She is a perfect office companion. She walks well on lead, has gone on bushwalks and street walks in foster, listens to cues & knows ""no"", too. Ruby is very food motivated and loves enrichment games and puzzle-style activities. She’s clever, confident, and enjoys figuring things out, especially if there’s food involved. With other dogs, Ruby prefers her own space and doesn’t tend to actively seek them out (but has paired nicely in the past). Older kids would be a great match for her affectionate side. Meet Ruby at Western Sydney!","ruby-17",""
"2023-12-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000017127015","Sally","2026-07-05","FEMALE","","Meet Sally – a sweetheart looking for her forever home 🐶💖 Sally is an outgoing, friendly, and affectionate girl with a truly lovely nature. She’s gentle and respectful around children aged 6+, gets along well with small dogs (Mini Groodle and Kelpie cross), and has happily ignored the household cat (after slow introductions). Sally enjoys getting out and about and walks nicely on the lead once she gets going. She has short bursts of playful energy followed by a calm, relaxed side that loves to settle. At home, she adores her soft toys and is happiest when she can snuggle up inside with her people. Sally would be a wonderful match for an active family or a couple who enjoy spending time together and can give her the love and attention she thrives on. She’s a sweet companion who wants nothing more than to be part of your world. 🐾💕","sally-21",""
"2022-08-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007425375","Zippy","2026-07-05","MALE","","Meet Zippy, a fun loving-boy with a real zest for life! Whether he's stretching his legs with a burst of zoomies, heading out for a walk or simply relaxing by your side, Zippy embraces everyday with enthusiasm. He just as happy spending time indoors as he is enjoying the outdoors, and he loves being with his people. While Zippy can be a little shy when meeting new faces, don't let that fool you. With a little patience and kindness, his gentle affectionate nature quickly shines through, rewarding you with a loyal companion who forms strong bonds and with those he trust. If you're looking for an active yet sensitive greyhound who will thrive in a loving home willing to let him settle in at his own pace, Zippy could be the perfect addition to your family.","zippy-3",""
"2022-10-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014888260","Mack","2026-07-05","MALE","","Mack is a striking black and white gentleman who is ready to swap racing life for a loving home. After 24 starts on the track, he decided racing simply wasn’t for him anymore and is now looking forward to enjoying life at a much more relaxed pace. This sporty boy has a wonderful nature and is a pleasure to handle. He settles beautifully in his kennel, travels well in the car, and is comfortable being picked up and handled. Mack is friendly with people and loves to lean in for affection, making him a lovely companion to have by your side. On leash, Mack is calm and easy-going, enjoying his walks while staying attentive to his handler. He has lived and socialized well with other greyhounds and has shown sensible behavior around other dogs. When introduced through a fence to a barking Kelpie puppy, Mack calmly investigated, then chose to disengage and display appropriate calming behaviors rather than reacting. Mack does have a broken left canine tooth, but it doesn’t dampen his cheerful outlook on life. If you’re looking for a handsome, affectionate greyhound with excellent manners and a gentle temperament, consider adding Mack too your pack!","mac-9",""
"2022-12-01","Mid North Coast","956000014804602","Katie","2026-07-05","FEMALE","","🐾 Meet Katie 🐾 Sweet, gentle, and quietly endearing, Katie is a beautiful black greyhound with a soft presence and a loving heart that shines through once she feels comfortable. She has a delicate charm about her and a calm, steady way of moving through the world that makes her a lovely companion to be around. Katie is a sensitive sweetheart who enjoys connection with people at her own pace. While she may take a little time to settle into new surroundings, once she feels secure, she truly blossoms—showing her affectionate side, enjoying pats and cuddles, and leaning into the comfort of her humans with quiet trust. Out on walks, Katie is relaxed and easy-going. She enjoys sniffing, exploring, and taking in the world around her at a gentle pace. She walks nicely on lead and appreciates calm, reassuring guidance, making her a peaceful companion for everyday outings. Katie is happiest in environments where things feel calm and predictable, and she enjoys her space when meeting new dogs. She prefers gentle, respectful interactions and thrives best when she can take things slowly and feel secure in her surroundings. Travelling is no trouble for Katie—she settles well and relaxes comfortably, taking in new environments with quiet composure. Katie would suit a calm and caring home where she can continue to build confidence and enjoy gentle companionship. She would love a family who understands her need for a little time to settle, appreciates her soft and affectionate nature, and enjoys sharing quiet, peaceful moments together. A steady, supportive home will allow her loving personality to truly shine. With her gentle heart, sweet nature, and quiet charm, Katie is ready to find a home where she can feel safe, loved, and cherished. If you’re looking for a soft, affectionate companion to grow a beautiful bond with, Katie is ready to meet you.","katie-12",""
"2022-12-01","Mid North Coast","956000014851673","Theo","2026-07-05","MALE","","🐾 Meet Theo 🐾 Cool, confident, and effortlessly laid-back, Theo is a handsome fawn greyhound who takes life in his stride with an easygoing, low-fuss charm. He has a relaxed, steady presence and a quiet self-assurance that makes him a calm and grounding companion to be around. Theo is comfortable in his own company and enjoys life at a relaxed pace. He’s happy to get pats and enjoys attention, but he’s equally content to settle nearby and simply relax, making him a wonderfully easy companion to have around the home. Out on walks, Theo is a confident explorer. He walks with purpose at the end of the lead, enjoying sniffing, investigating, and taking in his surroundings at his own steady rhythm. He is relaxed and easy in new environments, making him a straightforward and enjoyable walking partner. Theo travels well and settles quickly, taking everything in with a calm and unbothered attitude. Whether at home or on the move, he brings a steady, easy presence wherever he goes. Theo would suit a home that appreciates his independent, relaxed personality and enjoys a dog who is happy to simply be part of the household. He would thrive as the only dog in the home, where he can enjoy all the love, attention, and companionship of his people. This setup allows his calm confidence and easygoing nature to shine, creating a strong and rewarding bond with his family. He’s a great match for someone looking for a peaceful, uncomplicated companion who enjoys a steady, predictable routine. With his laid-back nature, steady temperament, and easy charm, Theo is ready to find a home where he can settle in and enjoy life at his own pace. If you’re looking for a relaxed, independent companion, Theo is ready to meet you.","theo-3",""
"2024-12-01","Mid North Coast","956000019509645","Poppi","2026-07-05","FEMALE","","🐾 Meet Poppi 🐾 Soft, sweet, and quietly confident, Poppi is a young black greyhound with a gentle charm and an easy, relaxed way of moving through the world. She has a lovely balanced nature — affectionate and people-focused, with a calm confidence that makes her a pleasure to have around. Poppi is a friendly, loving girl who enjoys being part of whatever is happening. She happily comes up for pats, enjoys gentle attention, and is always pleased to see her people. Her sweet personality shines through naturally, and she connects with humans in a warm and easy-going way. When exploring, Poppi is calm, curious, and engaged with her environment. She enjoys sniffing, wandering, and taking in the world at a relaxed pace, moving confidently alongside her handler. She has a nice, steady presence on lead and is easy to guide on everyday outings. Poppi is polite and socially easy around other dogs. She is happy to exchange friendly greetings and then continue on her way, showing a relaxed and respectful social style. She fits comfortably into shared environments and takes everything in her stride. Travelling is no trouble for Poppi—she settles quickly and comfortably, happy to relax and take in her surroundings with ease. Poppi would suit a loving home where she can be included in daily life and enjoy plenty of companionship. She would thrive with a family who appreciates her gentle confidence, enjoys relaxed walks, and values a calm but social companion who is happy just being part of things. She is a beautiful mix of soft affection and easy self-assurance. With her warm personality, gentle confidence, and loving nature, Poppi is ready to find a home where she can be truly adored. If you’re looking for a sweet, steady companion to share life with, Poppi is ready to meet you.","poppi",""
