"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2018-08-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000006677804","Kelly","2025-03-03","FEMALE","","Meet Kelly – Your Perfect Calm Companion! Kelly is a gentle and affectionate 7-year-old girl looking for a loving forever home. She’s crate trained, fully house and toilet trained, and loves nothing more than snoozing the day away. This sweet-natured girl has been around smaller dogs and is great with kids. She walks beautifully on the lead and would suit an apartment or a quieter home, making her the perfect match for an older person looking for a loyal companion. If you’re looking for a calm, well-mannered, and loving companion, Kelly is the one for you! Ready to meet Kelly? Contact us today!","kelly-9",""
"2023-02-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000014911244","Zali","2025-03-03","FEMALE","","Zali is a super sweet, super soft & kind little lady. Zali is a very small female greyhound who would love to find the perfect family. She will benefit from a quieter home, perhaps with another canine pal. She has grown up around young teenage children who adore her. Zali can be a little shy at first but with encouragement, will bring you a toy to play with :)","zali-2",""
"2016-01-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000004274445","Joy","2025-03-03","FEMALE","","Let us introduce JOY! and what a Joy she is! Joy brings out the best in us all. She is full of happiness, kindness & love. Joy is a senior lady but in no way does that slow her down. She is confident, engaging & playful. She loves to explore & is eager to learn. Joy has grown up with smaller breeds of dogs, chickens, ducks & sheep around. If you're searching for two lovely ladies to join your family, Joy's sister Boss, is also available :)","joy-2",""
"2016-01-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000004255194","Boss","2025-03-03","FEMALE","","Miss Boss! Isn't she just a beautiful girl! So happy, care-free & loving. She is affectionate, engaging & patient. Waiting with those big, gorgeous eyes for many many cuddles & kisses. She is an older lady but has a heart full of youth & passion. She will thrive in her new home. Boss has exposure to many different animals, various small breeds, chickens, ducks and sheep. If you're looking for two lovelies to join your home, Boss's sister Joy, is also available :)","boss-1",""
"2023-04-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000015734440","Juno","2025-03-03","FEMALE","","Sweet Juno! Juno is prettiest little lady who is searching for her perfect home. She is so soft, sweet & kind in nature. Juno would love to find a home with the support & time she so deserves to grow and conquer. Juno would benefit from having another friend around to show her the ropes or live with someone who works part-time to allow for maximum bonding and growth.","juno",""
"2020-11-01","Western Sydney (Londonderry)","956000007860345","Vixen","2025-03-03","FEMALE","","Meet Vixen, a spunky and joyful girl who’s ready to find her forever home! With her excitable energy and sweet cuddly nature, Vixen is the type of dog who’ll brighten anyone's day! While she’s got a ton of enthusiasm and excitement to share with her people, she’d be happiest as your one and only pup — so she can enjoy having all the attention to herself! Given the time and patience to adjust to her new routine, Vixen will quickly learn how to be the best companion and show you what an amazing pet she can be! If you’re looking for a loving & gentle girl with lots of personality and a zest for life, Vixen just might be your perfect match.","vixen-1",""
"2021-09-01","Western Sydney (Londonderry)","956000014690116","Basil","2025-03-03","MALE","","Say hello to Basil! The spice you didn’t even know you were missing from your life. He's confident & social and loves affection. Basil is a people pleaser who loves nothing more than a pat and lots of treats. He walks gently on the lead, showing off his wonderful manners for all to see. He would love to live with or without another greyhound pal, as long as he's got some adoring fans to shower him with affection! Basil has been known for carrying around his toys. We feel Basil would suit a home with respectful kids, making him the perfect herb addition to your veggie patch! Basil is available from the Western Sydney adoption centre.","basil-2",""
"2021-02-01","Western Sydney (Londonderry)","956000007466087","Banks","2025-03-03","MALE","","This friendly boy loves his toys and loves spending time with other dogs (and is also learning that small dogs are friends!) Banks could suit a home with a courtyard/townhouse and kids who enjoy fun, adventures and playtime! Banks is a brand new face here at the centre so watch this space for more updates! Banks is available from the Western Sydney adoption centre.","banks-2",""
"2020-11-01","Western Sydney (Londonderry)","956000010911482","Sandy (Western Sydney)","2025-03-03","FEMALE","","Weighing in at just 25 kg this teeny tiny girl makes up for her size with her adorable personality! Sweet, happy, confident little girl Sandy would be happy with many home types. She is a confident lady who walks super nicely on the lead. She likes treats and will definitely persuade you with her puppy dog eyes. She has spent time living with other greyhounds before and would suit a multi-dog household. Playful and loving, she absolutely loves people and has never met someone she didn't like - making her suitable for a busy social life or a family with kids. She is available at the Western Sydney adoption centre.","sandy-10",""
"2018-10-01","Western Sydney (Londonderry)","956000005106199","Dawn","2025-03-03","FEMALE","","Rise and shine! Time to greet the day and welcome a stunning new Dawn! Dawn has risen onto the adoption scene - this sweet and calm girl has a burst of play time and then will stand gently by your side for pats. This little lady would enjoy a nice courtyard/backyard to zoom and lounge around in during the day. She is energetic at times, and would do best with outdoor access, as when she is not snoozing through the day she loves to explore and run around. We think she would also be fine in a home with kids who would enjoy her affectionate and playful side. She loves to be scratched behind the ears and rubbed on the belly. Dawn will gladly be petted by humans whether they are strangers or not. Dawn can either be on her own with full/part time workers or with a canine friend as she seems to get along well with other dogs she has met with us - including small dogs. She is not reactive to other dogs and walks well around noisy streets. Apply online now to take Dawn home - she is available at the Western Sydney adoption centre.","dawn-6",""
"2021-04-01","Western Sydney (Londonderry)","956000011704023","Gordie","2025-03-03","MALE","","Outgoing yet chill boy Gordie has experience with kids, small/big dogs and travels well, making him a great addition for a growing family or a family looking for a handsome young lad to join them on adventures. He would love to live in a unit apartment & he can even do stairs! Gordie likes the chill life too, and enjoys settling in our office under the A/C. He's the perfect blend of playful, affectionate and chill - the ideal greyhound if we do say so ourselves. Gordie is still learning his tricks at the adoption centre so watch this space for more updates! He is available at the Western Sydney adoption centre.","gordie-2",""
"2018-04-01","Western Sydney (Londonderry)","956000009568889","Crumpet","2025-03-03","MALE","","Hi everyone, I’m as sweet as a honey drizzled crumpet, and ready to accompany you through your your future brunches and breakfasts. I think I’ll definitely be the sweetest part of your day. I like to be patted and get cuddles but can initially be a bit shy, so a family with respectful kids would be the home I’d be happiest in. I’m gentle, affectionate, cuddly, and kind to everyone I meet. I have been a polite lady with other greyhound friends & small dogs in our backyard at the centre. I am also learning what these so called ""cats"" are - stay tuned for updates! I could work up to longer hours alone as I settle well inside. I really enjoy being indoors, so where ever you live - an apartment or house, that's no problem with me. Full time hours with a dog pal would also suit me just fine! No wonder I'm named after something so sweet, huh! I’m available to adopt from our Western Sydney adoption centre, apply below to meet me!","crumpet-3",""
"2022-03-01","Western Sydney (Londonderry)","95600000","Conrad","2025-03-03","MALE","","**Conrad is currently in a foster home - reach out to the team to meet him!** Conrad is a quiet natured, reserved yet affectionate boy. He is polite meeting other big or small dogs when out and about but would suit a home willing to take things slow while he learns about the world around him. He could happily co exist with another doggie with a similar gentle temperament. He can be a nervous hound when he’s in a new environment and would suit a home with children who are quiet and respectful as he learns to gain his confidence. Conrad is enjoying foster care and can't wait to show you all his new pet skills! Conrad is available from the Western Sydney adoption centre. **Conrad is on daily medication - enquire with GAP for more info**","conrad",""
"2023-04-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015734571","Andy","2025-03-03","MALE","","Andy is a stunning boy who wont run up and jump on everyone. He will read the room and get to know you since he is a laid back and reserved in nature. He has been around young children, little dogs and has had frequent visits from native animals while living on the south coast.","andy-7",""
"2019-12-01","Western Sydney (Londonderry)","956000012225936","Friday","2025-03-03","MALE","","Thank God It's Friday! Friday is super affectionate, cat/dog suitable, loves food & cuddles. Friday has a bright and bubbly personality which we all adore here at the centre. Friday shows nice calm behaviours with a mix of playful and silly, making him a perfect addition to many home types. Friday would enjoy a home with a courtyard/backyard style, as he enjoys the indoor/outdoor lifestyle, sunbaking with a mix of couch naps. Respectful children would enjoy his gentle yet fun energy. This versatile and confident boy is sure to tick the boxes. Come and meet Friday at the Western Sydney adoption centre!","friday",""
"2015-06-01","Western Sydney (Londonderry)","956000004347250","Woody","2025-03-03","MALE","","Do you have a doggie squad looking to add a placid & affectionate senior to the mix? My foster carers call me smoochy, cuddly, quirky, smart & obedient. I love people, I'm so excited for everyone to pat me! My foster carers tell me I'm a special ""blue fawn"" colour which is apparently quite rare! My foster family go away for full time work & I'm totally blasé about it with my 2 doggie pals next to me. I'm a lazy bones but happy for a daily stroll where I promise to walk perfectly on the lead. I'm ready to share my multi-dog home life experience, tried and tested pet skills & affectionate nature with you! Come meet Woody today and discover the love that only a senior greyhound can offer. **Woody is on daily medication - enquire with GAP for more info** *Woody has spent months in foster care with 2 greyhound buddies, one male one female - contact the Western Sydney team to meet him*","woody-western-sydney-1",""
"2018-08-01","Western Sydney (Londonderry)","956000006802659","Chicken","2025-03-03","FEMALE","","Chicken is the perfect indoor companion – she settles beautifully and is happy to relax while her humans are at work full-time. Chicken gets along well with other dogs, big or small, as long as they’re calm and friendly – just like her! When you’re home, she’ll shower you with love and even paw at you for extra cuddles! Respectful children would love her affectionate nature. She’s a dream on the leash, walking calmly by your side, and her love for treats makes her a joy to train. If you’re looking for a loving, low-maintenance companion who adores snuggles, Chicken is the one for you! This little chicken is ready to find her forever family! Contact Western Sydney to meet her!","chicken-1",""
"2017-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000009591300","Azzie","2025-03-03","MALE","","Great with young children. Happy go lucky guy. Calm, friendly & sweet natured. Good with smaller breeds of dogs. A quieter lifestyle would be best. If you might consider welcoming two greyhounds into your home, Azi’s brother Arrie is also searching for his forever home :)","azzie",""
"2021-07-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000007467563","Arthur","2025-03-03","MALE","","Relaxed & easy going guy. Very easy on lead. This gentle guy has grown up around young children. Gets on well with large breeds of dogs. A quieter lifestyle preferred, however, I do love my fluffy toys to play around with.","arthur-6",""
"2021-01-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000014520694","Xena","2025-03-03","FEMALE","","Confident, sweet & all round loving lady. Very affectionate & kind natured. Has grown up around young children. Calm & patient, yet also cheeky & playful. With the correct intro, Xena could become great friends with your cat & smaller fluffy pets. Xena holds herself with confidence, she could adapt well to indoor living.","xena-3",""
"2021-07-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000007841623","Martha","2025-03-03","FEMALE","","Loves to play & engage in play with fluffy toys. Confident in new spaces. Would prefer a home with part-time workers or another medium/large canine friend live with. Has grown up around young children. Very affectionate & loving towards them. Walks on a lead very well. Gentle & patient :)","martha-1",""
"2023-04-01","Northern Rivers (Grafton, Lismore, Casino)","956000007427402","Harley","2025-03-03","MALE","","Meet Harley, a cheerful and easygoing companion. This friendly fella has a personality that's as warm as the summer sun, making him an ideal addition to any family seeking a loyal, loving dog. Harley has a delightful, laid-back nature about him. He is effortlessly sociable, having met small dogs with a friendly yet disinterested attitude, ready to just hang out and enjoy their company without demanding constant interaction. With his infectious happiness and calm, affectionate personality, Harley promises to be a wonderful companion for anyone seeking a peaceful, friendly presence in their life. If you’re ready to welcome an easygoing and friendly buddy into your life, Harley is more than ready to meet you.","harley-4",""
"2022-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000007426007","Fergie","2025-03-03","FEMALE","","Meet Fergie, the gentle and friendly canine companion you've been searching for! With her quiet demeanor and loving nature, Fergie is the ideal dog for those who appreciate the company of a sweet and easy-going friend. Fergie is lovely on the leash, making walks a delightful experience rather than a chore. She'll be trotting calmly by your side, content to soak in the scenery with you. Her playful side emerges when you bring out the toys—she'll joyfully chase them down with enthusiasm, even if she prefers not to pick them up. Fergie's calm and unassuming temperament makes her well-suited to a wide range of home environments, She's the perfect furry companion for moments of quiet reflection or a gentle stroll around the neighbourhood.","fergie-1",""
"2021-12-01","Northern Rivers (Grafton, Lismore, Casino)","956000013019359","Devil","2025-03-03","FEMALE","","Meet Devil, the charming canine companion with a heart of gold and an easygoing nature that makes him a delight to have around. Despite his high-energy name, Devil is the picture of calm, ready to bask in the affection of his favorite people. What Devil really enjoys is playing fetch! While he enthusiastically chases after toys, you might need to encourage him to bring them back. With a patient approach, you'll find he learns new tricks quickly and loves to earn your praise. Devil's easygoing attitude extends to other animals as well. He's content to coexist peacefully with cats but isn't particularly interested in them—he can take them or leave them. So, he would fit well in homes with or without feline friends. Calm cats would be best for Devil. If you're looking for a low-maintenance, loving dog who values companionship and comfort, Devil is the perfect match for your life. Come meet Devil, and discover the loyal friend you've been waiting for!","devil-2",""
"2020-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000012247333","Bernie","2025-03-03","MALE","","Introducing Bernie, the quintessential chilled canine companion you’ve been looking for! Bernie is the definition of easygoing, and his laid-back demeanor makes him the perfect partner. Bernie's love for food is one of his many endearing traits, and achieving his heart is as simple as offering him his favorite treats. He appreciates the simple things in life and is the type of dog who finds joy in the everyday routine. Whether you’re spending a quiet evening at home or heading out for a casual walk, Bernie is content to be by your side. If you have a penchant for relaxing days and are seeking a loyal, food-motivated friend who's happy and enjoyable to be around, Bernie could be your perfect match.","bernie",""
"2021-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000007430191","Johnny","2025-03-03","MALE","","Meet Johnny, a quiet and friendly companion who's ready to fill your home with love and warmth. Johnnie's easygoing nature ensures that he'll easily fit into your daily routine without much fuss. Johnny gets along well with other dogs, and his amiable attitude makes him a great candidate for multi-pet households. He's particularly suited for a laid-back lifestyle, where he can enjoy peaceful moments by your side or spend time playing friends. Whether it's a leisurely walk around the neighborhood or relaxing at home Johnny is keen to be involved Johnny is the perfect fit for a family or individual seeking a loyal and tranquil companion.","johnny-9",""
"2022-05-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000011350675","Rose","2025-03-03","FEMALE","","Has grown up around teenage children. Confident & happy go lucky. Loves a fun game of fetch with fluffy toys. Engages in play & affection. Beautiful & she knows it! Sweet natured. With the correct into & supervision, Rose may become good friends with your smaller fluffy pals, kittens & all.","rose-8",""
"2019-12-01","Northern Rivers (Grafton, Lismore, Casino)","956000012227226","Alice","2025-03-03","FEMALE","","Say hello to Alice, a cheerful and friendly canine companion whose sunny disposition will warm your heart! Her enthusiasm and easygoing nature make every day feel like an adventure. She gets along wonderfully with small dogs, and her friendly attitude extends to cats as well—she's met them and remained perfectly composed. So with the right cat Alice will fit in perfectly. Adopt Alice and watch as every day becomes brighter with her delightful smile and warm, inviting personality.","alice-3",""
"2017-04-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000005708531","Storm","2025-03-03","FEMALE","","Relaxed & very loving older lady. Has spent time around grandchiildren. Storm is a confident girl looking for a life of leisure. She will do well on her own, with full time workers..... or if you might consider welcoming 2 beautiful ladies into your life, Storm’s sister, Chucky is also available :)","storm-4",""
"2021-04-01","Western Sydney (Londonderry)","956000012226694","Turbo (Western Sydney)","2025-03-03","MALE","","Meet Turbo! This sweet and energetic boy is ready to race into your heart. He could live with a calmer medium/large sized canine friend in his forever home - Pending a Meet & Greet at our Londonderry centre. Turbo is the perfect combination of playful energy and loving companionship, who is quick to learn and takes training in stride, making him a highly trainable and adaptable companion. While he’s eager to be loved, Turbo will need some time to settle into his new home and access to a backyard or small outdoor space where he can stretch his legs and avoid any accidents, would suit him best. Give this playful & happy boy a chance, and you'll gain a friend for life. He's available from the Western Sydney adoption centre.","turbo-7",""
"2017-04-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000009435360","Chucky","2025-03-03","FEMALE","","Sweet & adorable older gal. Independant & confident. Will adpat to full time workers. Has spent time around young grandchildren. Relaxed in new spaces & around new people. Sister to Storm! Would you consider welcoming both into your family?","chucky-2",""
"2023-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000015750456","Casey","2025-03-03","FEMALE","","Meet Casey, a gentle and quiet presence looking for a loving new family to call her own. This sweet-natured girl might be a bit shy at first, but once she gets to know you, her affectionate spirit shines through. Casey is good with all dogs and children. Her adaptable temperament and polite demeanor make her an ideal addition to any family. Her experience with young ones means she's great with kids, and her patience and gentle nature ensure a seamless fit into a family atmosphere. While she thrives in quieter settings where she can relax and take her time adjusting, Casey will enthusiastically come out of her shell once she feels comfortable. If you're looking for a devoted, mild-mannered, and sweet-hearted canine companion, look no further than Casey. Her loving disposition and peaceful spirit make her the kind of dog who can turn a house into a warm, welcoming home.","casey-1",""
"2017-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000009590951","Arrie","2025-03-03","MALE","","Gentle, loving & kind sweetheart. Confident in new spaces. Relaxed & easy going. Has grown up around children. Good around other/ smaller breeds of dogs. Affectionate. Couch potato. Arrie’s brothers Azi, is also searching for his new home. Perhaps you might consider welcoming 2 beautiful boys into your home?","arrie",""
"2019-10-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000007834720","Harriet","2025-03-03","FEMALE","","Please meet Harriett- the sweetest, most loving little lady. Very engaging & affectionate. Loves snuggles & kisses. Small in size & the cutest little tail. Has grown up around young children- loves them! Good around smaller breeds of dogs.","harriet-2",""
"2023-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000014910548","Amy","2025-03-03","FEMALE","","Meet Amy, a gentle and affectionate pup with a heart of gold. Although she's a bit shy at first, once Amy warms up, she reveals her fun-loving personality and loyal nature. Amy is a social butterfly when it comes to her canine companions. She's met small dogs and is exceptionally well-behaved with them, making her ideal for a family with other pets. A tad reserved at first, Amy thrives in a loving and supportive home environment where she can feel safe and flourish as her true self. Her new family can look forward to her sprouting confidence when she is relaxed and secure. Amy would particularly enjoy a home that values social connections, including visits to the dog park, where she can make friends with dogs she meets. If you are looking for an affectionate and playful addition to your family, Amy could be the perfect match for you!","amy-3",""
"2020-03-01","Western Sydney (Londonderry)","956000007843245","Panini","2025-03-03","FEMALE","","The perfect panini consists of: a sprinkle of goofiness, a slice of zoomies and a handful of smooches! Panini is ready to join her family on picnics and adventures. This bubbly girl is a super friendly, excited dog with a happy, positive outlook on life. She's interested in all things fun - toys, treats and playtime. If she was to live with children they would need to tolerate her bubbly nature so we recommend kids with big dog experience. She could live in an apartment if she had a fun and stimulating social life! Panini's ideal forever home is one where her family are home more often, so she can receive the love and attention she craves. Panini is ready to pick up and takeaway from our Western Sydney adoption centre!","panini-1",""
"2017-05-01","Western Sydney (Londonderry)","956000005582145","Rambo","2025-03-03","MALE","","Rambo is enjoying living in a foster home in inner Sydney. In just a few weeks Rambo has come out of his shell and shown himself to be an affectionate, playful, curious and silly boy. His favourite hobbies include napping on the floor, asking for cuddles (and cheese), and of course exploring the neighbourhood on his daily walks. Well-suited for apartment living, Rambo now has his ‘stairs license’ and can confidently climb several floors. Rambo has a lot of love to give, and would therefore thrive in a calm environment. While he’s very obedient and respectful, Rambo is still working on his skills of independence and improving his confidence when being left alone for longer periods of time. He would enjoy a home with a laid back type of life. Known to roach and chill out, Rambo would be an amazing addition for a laid back couple with some hours alone, retirees due to his gentle nature, or a work from home lifestyle, as long as he gets a couple of short toilet walks around the block. He is well versed in being an apartment hound, but of course he would love a backyard if you had one too! Rambo is available from the Western Sydney adoption centre. **Rambo is on daily medication - enquire with GAP for more info**","rambo-2",""
"2022-04-01","Western Sydney (Londonderry)","956000011335502","Indigo","2025-03-03","FEMALE","","Hi, I'm Indigo! I'm SUPER adorable! I'm pretty as a picture, super affectionate and love to cuddle right up on you! I'm still a young curious girl so I'd love to grow up with a family who has a townhouse or backyard for me to do my goofy zoomies in. I would happily live with older kids, too! I would prefer older children as I have a big friendly and fun, bouncy personality. An owner who enjoys ongoing training and who would like to keep showing me the world would be so amazing as I have loved learning new tricks and getting out in the hustle and bustle with my handler. I'd prefer my home without any other pets in it, however I'm friendly with dogs on walks including those smaller dogs I keep seeing around! My perfect home would be someone who works from home/retired so they can spend all their time doting on me and telling me how cute and adorable I am. Finally...I can't let you go without telling you the tricks I know - I'm learning my name means something, so does the word 'yes' and I've even got my stair licence! I'm available from the Western Sydney adoption centre.","indigo",""
"2018-04-01","Northern Rivers (Grafton, Lismore, Casino)","956000009464574","Garnet","2025-03-03","FEMALE","","**Garnet has lived in a foster home in the city CBD with full time workers, is affectionate and intelligent, and loves long walkies and would enjoy an active family to keep fit and go on daily adventures with** She's been a joy to foster! Here's a glimpse into Garnet's wonderful traits: - Garnet is an early bird who enjoys morning naps after joining you in bed. - A fearless adventurer, she's unbothered by much and walks in loud, busy city streets. - Walks in the rain without hesitation. - Patiently waits outside shops while you run quick errands. - Curious by nature, Garnet follows you around, eager to be part of your activities. - Loves to relax and roach on the couch. - Enjoys chasing Frisbees, balls, and playing with squeaky toys. - An exceptional office companion and assistant. - Incredibly friendly and affectionate, she welcomes pats from everyone she meets. - Gentle with children she meets. - Gets super excited about snacks, especially denta sticks! - Loves to taste a variety of foods, from peanut butter, hot chips, and banana. - Garnet has accompanied professional dog walkers, who have consistently praised how well she walks on the lead. Garnet has been a delight in the home, and I'm sure she'll make an excellent addition to a loving family. We’ll certainly miss her! If you're looking for a dog to fill your home with love and joy then apply to adopt the gorgeous Garnet today!","garnet",""
"2019-12-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007828857","Piccolo","2025-03-03","FEMALE","","This hound is beautiful calm and polite. She is a quite girl who is sweet and affectionate, she is happy to be at home while your at work.","piccolo-1",""
"2022-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000014700944","Dottie","2025-03-03","FEMALE","","Meet Dottie, a delightful and friendly small dog who will instantly win your heart with her charming personality. She enthusiastically welcomes pats and attention from everyone she meets. Dottie is social with other small dogs and loves making new canine friends. Her outgoing persona makes her the perfect companion for someone who enjoys lively playdates at the dog park. She is fond of being petted and snuggled, and she thrives on the affection and companionship of her humans. Despite her small size, Dottie’s huge heart radiates warmth and happiness wherever she goes. Dottie is eagerly waiting to find her new family to share her love and companionship.","dottie-3",""
"2022-11-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014888794","Patch","2025-03-03","MALE","","Patch is a handsome boy, he is very confident and friendly and is in no hurry to be anywhere. This cool calm and collected fellow could suit most homes and he is great company.","patch-4",""
