"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2022-02-01","Western Sydney (Londonderry)","956000014693020","Linda","2025-07-10","FEMALE","","Linda's my name and being cute is my game! I'm a gentle, friendly and happy girl, and I'm so ready to meet you! I have spent time around small dogs and greyhounds in my time, and would happily slot right into a multi-dog household. I'm walked everyday around the streets that I live on, and love getting pats from the neighbours, families and children. I might even stop for a coffee on the main drag! Honestly, I think you're going to just LOVE me, like everyone else does! Come and meet me at the Western Sydney adoption centre!","linda",""
"2023-02-01","Western Sydney (Londonderry)","956000015618165","Skinney","2025-07-10","MALE","","Hi, I'm Skinney, I'm a cute young boy with cute markings! I walk nicely on the lead and can be shy when I first meet you. I promise I'll be your new best friend once we get to know eachother! As for what my perfect forever home looks like, I'd love a kind and gentle home, just like me. Maybe some older kids to throw ball, and a small yard to call my own? I could also live with a gentle likeminded doggie friend the same size as me. I'm a really sweet gentle boy, come and meet me at the Western Sydney adoption centre!","skinney",""
"2016-09-01","New England","956000004294063","Liv","2025-07-10","FEMALE","","Liv is a beautiful senior greyhound, she is a quiet, gentle soul who radiates calm and kindness, and she’s looking for a peaceful home where she can spend her golden years surrounded by love. Liv still has a sparkle in her eye and plenty of energy for playtime. She adores gentle pats, slow strolls, and curling up beside her humans for quiet companionship. Liv is the kind of dog who will rest her head on your lap and make you feel like the most important person in the world.","liv-1",""
"2017-08-01","New England","956000009573776","Banjo","2025-07-10","MALE","","Banjo is a beautiful older gentleman with a sprinkle of grey wisdom on his cute face. At nearly 8 years old, Banjo may be entering his golden years, but don’t let that fool you—he’s still full of life, love, and the occasional burst of playful energy. He’s a sweet, affectionate boy who adores human company and thrives on gentle attention. Banjo is happiest when he’s curled up beside you, soaking in the quiet moments, or going on a leisurely walk. Banjo is calm, well-mannered and is looking for a loving home where he can enjoy the simple pleasures: a soft bed, a warm lap, and a family to call his own.","banjo-7",""
"2021-04-01","Western Sydney (Londonderry)","956000011703980","Owen","2025-07-10","MALE","","Ohh - it's OWEN! Owen is a calm and sweet boy, gentle and confident boy. He is soft and loving around other dogs including small dogs and would be happy to join a multi-dog household. This lovely gentle lad is all things laid back - non jumpy, calm and soft natured. Owen would prefer a townhouse/courtyard to call his own and would suit many home types due to his absolutely lovely personality! Available at Western Sydney Londonderry adoption centre!","owen",""
"2021-02-01","Northern Rivers (Grafton, Lismore, Casino)","956000007438036","Stories","2025-07-10","FEMALE","","Meet Stories 🐾 💕 Say hello to Stories, a sweet and affectionate girl who's ready to begin her next chapter—with you! This friendly lady is a total social butterfly who gets along beautifully with both dogs and cats. She’s always happy to make new friends and brings a gentle, joyful energy wherever she goes. Stories loves her toys 🎾, adores her treats 🍖, and soaks up affection like sunshine ☀️. Whether she’s having a play session or just leaning in for cuddles, she’s happiest when she’s close to her humans. If you’re looking for a loving companion who’s good with all creatures and full of fun and affection, Stories could be the perfect addition to your family. Let her bring some love—and a few tail wags—into your life!","stories",""
"2021-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000007358607","Daisy","2025-07-10","FEMALE","","Meet Daisy 🌸🐾 She is a gentle and loving girl who’s ready to find her forever home. With her soft nature and kind eyes, Daisy will quickly win your heart. This lovely girl gets along beautifully with dogs of all sizes, and she’s a great little traveller—calm and content on car rides. She also walks beautifully on the lead, making strolls with her a breeze. Daisy can be a bit nervous in new environments, so she’s looking for a quiet, calm home 🏡 where she can feel safe and settle in at her own pace. Once she’s comfortable, she truly shines—especially when there are pats and cuddles on offer. She's a sweetheart who just needs a little time and a lot of love. 🌼","daisy-21",""
"2019-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000006805067","Sam","2025-07-10","MALE","","Say Hello to Sam 🐶 Meet Sam, a sweet and easy-going boy with a playful heart and a gentle soul. This chilled-out pup is looking for a loving home where he can share his big heart—and maybe a few treats! Sam is fantastic with children and gets along well with other dogs, making him a great fit for a family home. Whether he's lounging around or engaging in a game, Sam is happiest when he's with his humans—no matter their size! He’s got a playful side and loves to be involved in the fun, but he also enjoys a nap in a sunny spot. Treats are a big motivator for this handsome guy, and his friendly, happy nature makes him a joy to have around. If you're looking for a relaxed but playful companion who gets along with everyone and loves being part of the family, Sam might be the perfect addition to your home.","sam-11",""
"2022-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000011646777","Zane","2025-07-10","MALE","","Say hello to Zane! 🐾 Say hi to Zane, a lovable boy with a bright personality and a constantly wagging tail! Zane is the kind of dog who takes life in stride—always happy, always friendly, and ready to make new friends wherever he goes. Zane gets along beautifully with dogs of all shapes and sizes. Whether he’s meeting other Greyhounds or mingling with different breeds, he’s calm, polite, and loves being part of the action. Busy environments? No problem for Zane! He takes everything in with a relaxed attitude and copes well with new places, people, and experiences. He’s curious, confident, and always up for a new adventure—especially if there are treats involved (his favourite!). Zane would thrive in a home where he gets to be part of the fun and share his joy with others. If you’re after a gentle, friendly companion who brings sunshine wherever he goes, Zane might just be your perfect match.","zane",""
"2019-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000005105705","Sambo","2025-07-10","MALE","","Meet Sambo!! Say hello to Sambo, a handsome boy with a heart as big as his stride. This lovely boy is looking for his forever home, ideally somewhere with pet-savvy people who understand his unique charm. Sambo travels like a pro and is always up for a road trip, settling in quickly whether it’s a short drive or a longer journey. He can be a bit strong on the lead when he first sets off (he's just excited!), but he settles down nicely once he gets going. Friendly and affectionate, Sambo enjoys meeting people and absolutely loves pats. He’ll happily lean in for attention and affection. He's great with medium to large dogs and enjoys the solo life with his humans. If you’re looking for a gentle soul who’s ready to settle into pet life, Sambo might just be your perfect match.","sambo",""
"2023-01-01","Western Sydney (Londonderry)","956000014503637","Nettie","2025-07-10","FEMALE","","Little Nettie is a SUPER playful and goofy girl, who loves toys, doing zoomies, and loves bouncing around the adoption centre, known to play bow at people and be an entertaining little thing! She would be the perfect fit for a family looking for a greyhound with an energetic, playful side! Nettie is a complete cuddle bug, super friendly to all, and loves to jump on our couch and request a cuddle. She could suit longer hours alone, in a unit apartment or a house with yard, as she's happy where ever she goes as long as she's entertained! She would suit a home with a dog of any size, big or small, pending they're ready for robust play sessions and who wants a greyhound to entertain their current dog. She has boundless energy, making her a super fun addition to a home with kids or an active dog at home. Being young, Nettie would thrive with a good routine and an active lifestyle. Nettie is available at the Western Sydney adoption centre.","nettie",""
"2021-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000007420571","Kenny","2025-07-10","MALE","","Meet Kenny 🐾🎾 Kenny is a sweet, happy-go-lucky Greyhound who’s always up for fun and affection. He adores children, gets along great with other dogs, and has a playful side—especially when toys are involved! This laid-back boy is also a big fan of pats and gentle attention from his humans. While Kenny can take a little time to settle into new environments, once he feels at home, his loving and easy-going personality truly shines. He travels well in the car and is happy to go with the flow, whether that means playtime, walk time, or just hanging out by your side. If you're looking for a gentle companion who brings joy, fun, and a whole lot of love, Kenny could be your perfect match. He cannot wait to be your new best mate💙","kenny-7",""
"2021-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000011663662","Elvi","2025-07-10","FEMALE","","Meet Elvi – Graceful, Gentle, and Full of Love 🐾💕 Elvi is a lovely lady with a peaceful presence and a heart made for companionship. She walks beautifully on the lead, making her the perfect partner for a quiet stroll, and she settles in well once she’s familiar with her surroundings. Elvi adores children and gets along well with other dogs, making her a wonderful addition to a family home. While she’s not fussed about toys, what she truly loves is being close to her humans—whether it’s gentle pats, quiet company, or just being nearby, Elvi thrives on connection. If you're looking for a calm, sweet-natured companion who will quietly make your house feel more like home, Elvi might be the perfect fit. 💗","elvi-4",""
"2021-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000007430495","Bell","2025-07-10","FEMALE","","Meet Bell 🐶 Bell is a beautiful girl with a gentle soul and a heart full of love. She may be a little timid when she first meets you, but give her a little time and patience, and you'll see her blossom into a warm, affectionate companion who loves her pats and cuddles. Bell is wonderful with children and gets along well with other dogs, making her a lovely addition to a family home or a multi-dog household. She travels like a pro and walks beautifully on the lead, always happy to trot along by your side on gentle adventures. Bell’s quiet charm and sweet nature are sure to steal your heart. 💖","bell-19",""
"2015-12-01","Western Sydney (Londonderry)","95600000","Nina","2025-07-10","FEMALE","","Nina is a beautiful girl in her golden years. This golden lady is ready to snooze on your couch, receive treats for being a princess, and accompany you on trots around the block. Nina is a sweet and gentle girl who can't wait to meet you. Despite not yet having been a pet, Nina has all the love to give, and is eager to learn along side you all the spoils of pet life! Golden girl Nina is available at Western Sydney.","nina-2",""
"2023-02-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000014945074","Kyle","2025-07-10","MALE","","Kyle is a beautiful affectionate and social boy. He is great company and very friendly. This young boy knows his name, comes when he is called in open spaces and gets along with everyone.","kyle",""
"2020-02-01","Western Sydney (Londonderry)","956000012226132","Silas","2025-07-10","MALE","","*Silas is in a foster care home - reach out to the team to meet him if you think he's perfect for you!* Silas is a gentle, loving boy, who spends his days wrapped up in blankets with a pillow under his head on the couch in his foster home! He is quiet and reserved however is showing snippets of his brave personality every day. He loves cuddles and sniffing around the backyard, and going on walks with his carers. He's gentle, non jumpy, affectionate and calm. Silas would prefer a laid back life in suburbia, with patient and laid back owners. A calm dog friend or calm children would also suit Silas, as he learns to be confident in new places/new experiences. He is an absolutely charming, gentle, albeit nosey fellow who will follow you around making every moment special. Silas is available at Western Sydney's adoption centre.","silas-1",""
"2019-12-01","Northern Rivers (Grafton, Lismore, Casino)","956000012252969","Max","2025-07-10","MALE","","Introducing Max 🐾 Max is a handsome, independent greyhound with a calm and loving nature. He absolutely adores children and lives happily in a family home—he’s patient, gentle, and always up for a cuddle or a quiet companion by his side. Max gets along wonderfully with other dogs, making him a great fit for homes with canine companions. He's also a dream travel buddy, settling down comfortably during car rides, whether it's a quick trip to the park or a weekend getaway. While Max enjoys affection and time with his humans, he’s also perfectly content to have some quiet time alone, making him a great match for those looking for a balanced, low-maintenance friend. If you're looking for a loyal, kid-friendly, and easy going dog with a heart full of love, Max might just be your perfect match. 💙","max-16",""
"2017-11-01","Western Sydney (Londonderry)","956000005417174","Helmet","2025-07-10","MALE","","Put your Helmets on and come meet our snuggly, adorable guy, Helmet! Helmet's favourite past times are sleeping on the couch, being the bestest behaved boy, conquering stairs, being a low maintenance guy, no matter where he is. He's confident with new people, enjoys being out and about, happy for an active life, and enjoys spending time with other dogs here but doesn't rely on them or need them, making him a perfect solo pet for a family, or a home with another medium/large doggie pal! Helmet could easily thrive living solely indoors in a unit/apartment as he settles well indoors for periods of time, and can even walk up and down stairs so could suit a unit with lift or stair access. Helmet could possibly be most affectionate dog you'll ever encounter! With a heart full of love and a wagging tail that never stops, Helmet is on a mission to spread joy wherever he goes. Get ready to be smothered in love by this cuddly canine. Helmet's ready to meet you in Western Sydney!","helmet",""
"2023-04-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000015862757","Rebba","2025-07-10","FEMALE","","Say hello to Rebba — your next best friend!🐾❤️ Rebba is a sweet and sociable greyhound who would thrive in a loving family home — especially one with part-time workers where she can enjoy both her own space and plenty of human company. She loves being around people and is always ready for cuddles, head scratches, and a friendly chat (greyhound-style, of course!). 👨‍👩‍👧‍👦💕 With her curious nature, Rebba enjoys exploring her surroundings and taking in the world around her. She’s great with other dogs and would be delighted to have a canine friend to share her days with. 🐶🐾 Whether it’s a walk around the block or a lazy afternoon in the garden, Rebba’s happy as long as she’s with her pack. If you’re looking for a gentle, affectionate, and people-loving girl who’ll slot right into family life, Rebba is ready to bring joy, snuggles, and a little curiosity to your home!","rebba",""
"2016-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000005383219","Bee","2025-07-10","FEMALE","","Meet Bee — the perfect mix of couch potato and playful spirit! 🐾🛋️ Bee is a lovely older lady with a young soul who’s ready to settle into her forever home and claim the couch as her kingdom. 🐶💤 She’s a big ol’ cuddle bug who’ll happily snooze the day away… but don’t be surprised if she suddenly breaks into a sneaky zoomie or two! ⚡🏃‍♀️ Bee is VERY cat workable, meaning she’s fab with feline friends — she’d love a home with cats to chill with. 🐱💕 She also adores other dogs and enjoys their company, making her a true social butterfly despite her relaxed vibe. 🐕💖 One of Bee’s cutest quirks? She LOVES playing in a shell pool — splash and fun guaranteed! 💦🐾 If you’re after a sweet, easy-going companion who’s equal parts laid-back and playful, Bee is the one to welcome home.","bee-2",""
"2021-07-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007828643","Bridie","2025-07-10","FEMALE","","Meet Bridie!!🐾❤️ Bridie is a friendly and curious greyhound who adores both cats and dogs — she’s truly a social butterfly when it comes to furry friends! 🐱🐶 She’s big on exploring her surroundings, always eager to sniff out new sights and smells on her adventures. 🌿👃 Bridie has a little scar from a past injury, but she’s fully recovered and as lively and loving as ever. Her resilient spirit shines through in everything she does. ✨She would fit in perfectly to any household, including full-time workers. If you’re looking for a loving, friendly explorer who’s ready to share her heart and her nose for adventure, Bridie is the one!","bridie-2",""
"2022-04-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011647482","Chloe","2025-07-10","FEMALE","","Meet Chloe — the confident, friendly tail-wagger who loves her doggy pals! 🐾💖 Chloe is a happy-go-lucky greyhound with a big heart and an even bigger tail — because she just can’t stop wagging when she’s around other dogs! 🐕💨 She already lives with a small dog and absolutely loves having furry friends to share her days with. With her confident and friendly personality, Chloe is always ready to say hello, make new friends, and spread good vibes wherever she goes. Whether she’s meeting new pups on a walk or chilling at home with her canine buddy, she’s a true social butterfly. 🦋🐶 If you’re looking for a cheerful, outgoing greyhound who adores company and knows how to make friends easily, Chloe is the perfect match!","chloe-12",""
"2020-03-01","New England","956000007829662","Tiny","2025-07-10","MALE","","This goofy, fun-loving greyhound is always ready to brighten your day with his wagging tail and silly antics. Whether he’s zooming around the yard in a burst of joy or curling up for a cuddle on the couch, Tiny knows how to make every moment special. He’s a social butterfly who adores people and gets along well with other dogs. Tiny is also a bit of a comedian with his long legs and expressive face. Tiny would thrive in a home where he can stretch his legs with regular walks or playtime, then relax in a cozy spot with his humans. He’s gentle and sweet, making him a great companion for any family.","tiny-10",""
"2021-02-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011647354","Maizie","2025-07-10","FEMALE","","Meet Maizie — the ultimate chill and friendly companion! 🐾💖 Maizie is a super sweet greyhound who gets along famously with both cats and dogs. 🐶🐱 She’s the kind of easy going girl who’s totally chilled out and happy to just hang at home, soaking up all the love and good vibes. 🛋️✨ Maizie absolutely adores human company and thrives on gentle pats, belly rubs, and quiet snuggles. Whether you’re busy working from home or just relaxing on the couch, she’s right there by your side, happy as can be. 💕👩‍👧‍👦 She’s a true homebody who would fit perfectly into just about any household — whether it’s a bustling family or a calm, cozy setup. If you’re after a gentle, friendly companion who brings calm and warmth wherever she goes, Maizie is your girl!","maizie-1",""
"2020-01-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007357256","Garth","2025-07-10","MALE","","Introducing Garth… 🐾✨ Garth is a clever, confident greyhound who is happy to sniff out the world around him. 🌍👃 Whether it’s a leafy park, a busy street, or a quiet trail, Garth’s nose is always on a mission. He’s got a serious sniff game going on, taking in all in. But don’t let his independent streak fool you — when it’s time to wind down, Garth transforms into a total cuddle champ. 🥰 He’s a pro at snuggling up close, giving the best warm, cozy vibes after a long day of exploring. 🐕❤️ On walks, Garth is the perfect gentleman: calm, focused, and walking nicely on the lead. 🐕‍🦺 He’s happy to take the lead on where to sniff next, but always by your side. If you’re after a smart, easy-going companion who loves his independence but knows how to share the love, Garth is your guy and he can’t wait to meet you! 💙","garth",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000012865246","Lola","2025-07-10","FEMALE","","🐾 Say hello to Lola! 🐾 Lola is a sweet, super chill greyhound who’s basically the queen of good vibes! She LOVES making new friends—whether they’re cats 🐱, dogs 🐶, or humans 🧑‍🤝‍🧑—she’s all about spreading the love and tail wags everywhere she goes. When it’s time to chill, Lola’s your girl. She’s perfectly happy snuggling up in her crate 🛏️or just enjoying some peaceful “me time.” No drama here, just pure calm and quiet vibes. ✨ And don’t even get us started on her lead manners! Lola walks like a total pro—no fuss, just smooth strolls like she’s born to be a runway model. 💃🦮 If you want a loving, easy-going bestie who’s down for cuddles, chill hangs, and making every walk feel like a breeze, Lola is your perfect match! ❤️","lola-5",""
"2020-09-01","Western Sydney (Londonderry)","956000007840940","Button","2025-07-10","FEMALE","","Cute as a button! Button is a playful, relaxed girl, known to roach and do an awkward greyhound sit! This cute quirky girl likes to sit in an open crate, happy to go with the flow, and is totally unbothered around her fellow greyhounds, making her a lovely laid back companion for anyone looking to add a greyhound friend to their life! She is a friendly girl who would suit older children with big dog experience, as she has some exciteable moments and loves to do a little zoomie! A home in a quiet area, with a yard for her to retreat to would be best suited. Button is a charming girl who would thrive with her humans around a bit more often, however settles well once she knows routine, as seen here at the centre. Button can be adopted from the Western Sydney adoption centre.","button-2",""
"2017-08-01","Western Sydney (Londonderry)","956000004495166","Xavier","2025-07-10","MALE","","Sweet gentleman Xavier is a placid, laid-back guy. Here at the adoption centre he is very friendly, gentle and loving. He will lean on you and show you lots of love. He loves a neck scratch and would enjoy a moderately active lifestyle, as he still has a pep in his step despite being middle-aged! He is laid back but still loves a little adventure out and about! He would enjoy a home with another M-L dog and shows off his laid back nature around other dogs. Xavier's best home would be a house/townhouse with a yard. He can walk up and down stairs and enjoys settling indoors with staff in the office. Xavier is at the Western Sydney adoption centre!","xavier-1",""
"2022-02-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007433557","Prince","2025-07-10","MALE","","This charming boy goes by the name of Prince! He will have no shame in coming to say hello to you when you meet him or walk in the door from work. After saying hello, he will settle down with you and bed in for the evening. He is a calm and relaxed boy that loves nothing more than a treat and some cuddles. Prince would fit right in to your household. He would suit a family with children, full time workers or a house that already has a M/L canine friend for him. He would prefer to have a backyard to get all of his zoomies out. He has not been tested around smaller pups and cats. If you think this cool, calm and collected pup could be your soulmate, do not hesitate to come and meet him 🥰","prince-10",""
"2019-11-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000012226361","Lennox","2025-07-10","FEMALE","","Meet Lennox – The Ultimate Chill Buddy! 🐾 Say hello to Lennox, a super relaxed female greyhound who’s all about good vibes and great company. This lovely girl loves cats and is friendly with all dogs - making her the perfect furry friend for any pet-loving home. Lennox is the definition of a couch potato — she’d be happiest curled up beside you, soaking up all the love and quiet time. She’s calm, easy going, and totally chilled out, ready to bring some peace and comfort to your daily routine. This sweet soul also would adore little people and walks beautifully on the lead, making her a fantastic companion for family life. Lennox’s dream home: ✔️ Relaxed, loving family environment ✔️ Good with cats, dogs, and kids ✔️ Enjoys comfy couch time and gentle walks ✔️ Laid-back and easy to live with If you want a gentle, affectionate buddy who’s up for cuddles and calm, Lennox is your girl! 💖","lennox",""
"2020-10-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007450383","Maddie","2025-07-10","FEMALE","","Meet Maddie – Your New Couch Companion! 🐾🛋️ Say hello to Maddie, a sweet and soulful greyhound with a heart as big as her love for naps! 😴 With her calm, relaxed nature, Maddie is the ultimate couch potato who dreams of a cozy home where she can hang out with her favourite humans. 🧡 Maddie is incredibly affectionate and thrives on human company — she’ll happily curl up beside you while you read, watch TV, or just enjoy some quiet time. She’s great with other dogs 🐶 and has a gentle, friendly attitude toward cats too 🐱, making her a perfect fit for a multi-pet home. This laid-back girl is looking for a peaceful lifestyle with a family that appreciates the simple joys of cuddles, quiet walks 🚶‍♀️, and lots of lounging. If you’re after a loving companion who will bring calm and comfort to your days, Maddie might just be the one. 💕 Maddie’s ideal home: ✔️ Relaxed environment ✔️ Human snuggles always welcome ✔️ Good with cats and dogs ✔️ Happy to chill most of the day Let Maddie steal your heart — and your sofa! ❤️","maddie-4",""
"2021-06-01","Western Sydney (Londonderry)","956000007427277","Dee","2025-07-10","FEMALE","","Dee is a sweet calm girl. Dee's racing name was ""She's Glorious"" and we can see why! Dee walks nicely on lead, and has soft gentle interactions with other dogs. Dee travels nicely in cars, and has an overall quiet, gentle nature about her which we love! Dee is suitable to live with another Medium to Large dog friend, and due to her quiet nature, older children would be a perfect fit. Dee is available at Western Sydney.","dee-3",""
"2021-08-01","Western Sydney (Londonderry)","956000012970324","Bud","2025-07-10","MALE","","Bud is a handsome, confident guy, who walks well on the lead, and has a calm presence about him. He is a social butterfly who will definitely charm you! Bud is a playful, lovely boy. He cuddled the GAP team within moments of meeting them! Bud is relaxed around other dogs. Bud would be happy to live with dogs, big or small, and due to his lovely personality, we think he would suit a home with children. Bud is available at the Western Sydney adoption centre.","bud-15",""
