"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2021-09-01","Western Sydney (Londonderry)","956000014508389","Vince","2026-06-01","MALE","","Vince is a handsome male Greyhound with a confident and easy-going personality. He settles well into new environments and enjoys exploring his surroundings, taking everything in with curiosity and confidence. Whether he’s out on a walk or meeting new people, Vince carries himself with calm and polite manners. He walks beautifully on lead and is a pleasure to have by your side. Vince enjoys human interaction and happily approaches people for attention, often leaning in gently for a scratch and some affection. His friendly and relaxed nature makes him a lovely companion to spend time with. Vince would be best suited as the only animal in the home, where he can enjoy all the love, attention, and comfort for himself. He would thrive in a home that can continue providing him with companionship, routine, and opportunities to explore the world around him. With his confident personality, lovely manners, and affectionate nature, Vince is ready to become a loyal and cherished companion for a very lucky home. Meet Vince at Western Sydney.","vince-2",""
"2024-02-01","Western Sydney (Londonderry)","956000017133645","Yanna","2026-06-01","FEMALE","","Meet Yanna, Yanna is a lovely 2-year-old Greyhound with a social and friendly nature. She enjoys being around people and is comfortable with handling, showing a sweet and approachable personality when meeting those around her. Yanna initially presents as a confident young girl who is curious about her environment and enjoys taking in the world around her. As a younger Greyhound, Yanna would benefit from ongoing training and guidance to help her continue building confidence, routine, and positive life skills as she settles into home life. She is eager to learn and would thrive with patient encouragement and consistency. Yanna is polite around other dogs and interacts nicely with them, making her a lovely companion for walks and social outings. She would likely enjoy a home where she has space to stretch her legs and relax, and a house with a secure yard would suit her well. With her friendly personality and gentle nature, Yanna is a beautiful young Greyhound ready to find a home where she can continue to grow and flourish into a wonderful lifelong companion. Book in to meet Yanna at Western Sydney.","yanna",""
"2023-04-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015734836","Candy","2026-06-01","FEMALE","","Candy is an affectionate and incredibly sweet girl who wins people over with her beautiful nature and happy personality. She greets her people with excitement and enthusiasm and after a zoom then settles beautifully into relaxed companionship. Candy walks well on leash, is gentle around food and toys, and has shown herself to be a friendly, easy-going girl. She is stair capable and confident around new people. Raised around horses, cows and other hounds, Candy is well accustomed to a variety of animals and environments. She would suit a loving home looking for a loyal friend with an affectionate inquisitive temperament.","candy-8",""
"2021-11-01","Western Sydney (Londonderry)","956000012868356","Foxy","2026-06-01","FEMALE","","Foxy is a beautiful 4-year-old light fawn Greyhound with a gentle soul and a sweet personality that shines once she feels safe and comfortable. She can be a little nervous when first meeting new people and may need some extra time and patience to warm up to unfamiliar situations. Once she begins to trust you, Foxy’s soft little tail wag starts to appear, showing her affectionate and loving nature. Foxy is still building her confidence and would benefit from a calm, understanding home that can support her at her own pace. She responds best to gentle handling, kindness, and reassurance while she learns that the world can be a safe and positive place. Because of her sensitive nature, Foxy would be best suited to an adult-only household where she can enjoy a quieter environment and continue growing in confidence without too much pressure or noise around her. She could also happily live with other dogs, and the company of a calm canine companion may help her feel more secure. With patience, love, and understanding, Foxy has the potential to blossom into a wonderfully loyal and affectionate companion. Beneath her shy exterior is a sweet girl just waiting for the right person to help her shine. Book an appointment with Foxy at Western Sydney.","foxy-6",""
"2021-07-01","Northern Rivers (Grafton, Lismore, Casino)","956000011640638","Bella","2026-06-01","FEMALE","","Meet Bella – Your Beautiful, Water-Loving Companion 💕 Bella is a stunning black Greyhound with a gentle soul and a happy, outgoing personality. She’s the perfect mix of calm relaxation and playful energy, equally content lounging nearby or joining in on family adventures. This lovely girl has a relaxed and easygoing nature in the home, making her a wonderful companion for those quiet moments. But don’t be fooled—Bella also has a fun, energetic side! She enjoys getting out and about and would thrive with an active family who can include her in their daily walks and outings. One of Bella’s most adorable quirks is her love of water—she happily hops into the pool for a refreshing dip on warm days, making her a perfect match for a home that enjoys a splash of fun! Social and well-mannered, Bella gets along beautifully with both small dogs and larger breeds. She has also met children and has enjoyed their company, happily accepting pats and affection. She would be well suited to a home with polite, respectful children. Bella is a confident, friendly girl who loves meeting new people and making friends wherever she goes. Her affectionate nature and bright spirit make her a joy to be around.","bella-21",""
"2022-02-01","Western Sydney (Londonderry)","956000007466915","Mighty","2026-06-01","MALE","","Meet Mighty! Mighty is a stunning fawn-coloured male Greyhound with a confident, curious personality and a heart to match. This handsome boy loves exploring the world around him and is always investigating new sights and smells with his long nose leading the way. His gentle nature and calm confidence make him a joy to spend time with. When out on walks, Mighty is comfortable around small breed dogs and takes everything in stride with calm curiosity. He approaches life with a relaxed attitude and a sweet, affectionate nature that makes him easy to fall in love with. Mighty is truly a gentle, lovely boy who is ready to find a home where he can continue to grow in confidence, enjoy new experiences, and become a cherished companion. With his handsome looks and beautiful temperament, he is sure to make a wonderful addition to a lucky family. Meet Mighty by appointment at Western Sydney.","mighty",""
"2023-09-01","Western Sydney (Londonderry)","956000016784687","Red (Western Sydney)","2026-06-01","MALE","","Meet Red! Red is a handsome male Greyhound with a confident and gentle nature that makes him an easy dog to love. He enjoys being around people and carries himself with calm, polite manners in the home and out in public. Red is the kind of dog who enjoys simply being part of the family. He is social and well-mannered around other Greyhounds and is happy to interact with small dogs when out and about. Red approaches new situations and people with confidence, making him a relaxed and enjoyable companion to spend time with. Because of his calm temperament and confident nature when meeting new people, Red would be best suited to a home with children aged 12 years and older. He would thrive in a home where he can enjoy companionship, gentle affection, and a comfortable place to relax after his daily walks and adventures. Meet Red by appointment at Western Sydney.","red-13",""
"2022-12-01","Western Sydney (Londonderry)","956000015617416","Bear","2026-06-01","MALE","","Bear is a beautiful 3-year-old Greyhound with a calm, gentle nature. Bear is social around other dogs and could happily live with other Greyhounds or medium-sized dogs. He may also be able to live with smaller breed dogs if the match is right and introductions are handled slowly and thoughtfully. He walks very well on lead and enjoys getting out for daily strolls before returning home for a long nap and some quiet time with his family. A home with older children would suit Bear best, as he would appreciate a calm and respectful environment where he can feel comfortable and settled. He would also love a home with a secure backyard where he can stretch his legs, relax in the sunshine, and enjoy some outdoor time. Bear is a sweet, adaptable boy who has so much love to give. With his gentle temperament and lovely manners, he is ready to become a cherished member of a lucky family. Meet Bear by appointment at Western Sydney.","bear-22",""
"2022-01-01","","956000007425565","Boof","2026-06-01","MALE","","Boof is a big-hearted boy with an even bigger personality to match. A true “boof head” in every sense of the word, he’s playful, affectionate, and always ready to brighten your day with his goofy charm. This sweet soul enjoys connection, leaning his whole weight into you for a cuddle (greyhound-style hugs are his specialty!). He’s just as happy hanging out with fellow dogs, he loves a good play session and enjoys their company enormously. Boof’s gentle nature and affectionate demeanor make him an all-round delight to have around. He’s the kind of dog who will make you laugh with his antics one moment, then melt your heart the next with his soft gaze and signature lean. If you’re looking for a loyal, loving companion with a playful spirit and a whole lot of personality, Boof is your boy — a true boof head and proud of it! 💛","boof-5",""
"2021-11-01","Western Sydney (Londonderry)","956000013021064","Flossy","2026-06-01","FEMALE","","Flossy is a sweet and gentle greyhound who is looking for a calm, understanding home where she can continue building her confidence at her own pace. She has a soft nature and enjoys spending time with people, often seeking reassurance and quiet companionship from those around her. She walks nicely on lead and enjoys calmly exploring her surroundings, taking everything in with curiosity. While Flossy can be a little unsure in new situations at first, she settles best with patient guidance, predictable routines, and a supportive environment where she feels safe and secure. Flossy gets along well with other greyhounds and would enjoy a relaxed lifestyle with plenty of opportunities to rest, explore, and bond with her new family. She would likely suit a quieter home environment and shorter periods alone while she adjusts to pet life and learns new routines. Due to her level of interest in smaller animals, Flossy is best suited to a home without cats or small pets. Flossy has a kind and affectionate personality and will make a lovely companion for adopters willing to give her a little time and support as she settles into home life. Meet Flossy at Western Sydney!","flossy-6",""
"2021-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000007429906","Noel","2026-06-01","MALE","","Meet Noel 🐾 Noel is a true gentle giant with a heart as big as his long, lanky legs. This handsome boy is incredibly social and has quickly become a crowd favourite thanks to his friendly nature and easy-going personality. He loves meeting new people and is always happy to soak up plenty of pats and attention. Cool, calm, and collected, Noel takes most things in life in his stride. Whether it’s hopping into the car or even enjoying a train ride, he handles new experiences with confidence and ease, making him a wonderful companion for a variety of lifestyles. But every hero has their kryptonite—and for Noel, it’s stuffed toys! The moment he spots one, it’s game on, and his playful, determined side comes to life. It’s all business when a soft toy is involved, and it’s sure to bring a smile to your face. Noel would thrive in a home where he can be part of the action, surrounded by people who will give him the love and attention he adores. If you’re looking for a sociable, affectionate, and entertaining companion with a playful streak, Noel might just be your perfect match. 💙","noel-2",""
"2022-04-01","Northern Rivers (Grafton, Lismore, Casino)","956000011711701","Missy","2026-06-01","FEMALE","","Meet Missy 🐾 Missy is a gentle, affectionate greyhound with a heart full of love and a calm, easy-going nature. She absolutely adores being around her people and will happily spend her days close by your side, whether that’s relaxing at home or enjoying a quiet outing together. Like many greyhounds, Missy has mastered the art of comfort—her bed is one of her favourite places, and she’s happiest when she can stretch out and enjoy a good snooze after some quality time with her humans. Missy has already shown her adaptable and easy-going personality by taking a train ride in her stride, proving she’s a lovely companion both at home and when out and about. She would thrive in a home where she can be part of the family and spend plenty of time with her people. Missy would also love the company of another friendly greyhound, or a calm medium-to-large breed dog, to share her days with. If you’re looking for a sweet, gentle companion who will bring warmth, quiet companionship, and plenty of love into your life, Missy could be the perfect match. 💛","missy-30",""
"2018-03-01","Western Sydney (Londonderry)","956000009461451","Jasper (Western Sydney)","2026-06-01","MALE","","*I have just gone to foster care!* Jasper is your quintessential low maintenance kinda guy, playful, but shy, and can take time to warm up. An owner who enjoys helping a shy greyhound come out of their shell is the best fit for Jasper. He likes slow adventures, where he can take things in at his own pace. He likes his quiet time and down time, and enjoys settling down when things are chill, and will go to his crate when he wants some time out. A house with a yard, in a quiet part of town, with a low dog population when out and about would suit Jasper perfectly as he can become overwhelmed with too much happening out and about. He loves all things food and puzzle enrichment, so a home that will provide ongoing mental stimulation in lieu of walkies and adventures will be Jaspers best match. Jasper is polite with other dogs his size at the adoption centre, and could live with one, however not a requirement. Meet Jasper at Western Sydney.","jasper-western-sydney",""
"2021-10-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000011646138","Silver","2026-06-01","MALE","","Meet Silver✨ Just like his name, Silver has a stunning silverish coat that truly makes him stand out from the crowd. Paired with his calm and easy-going nature, this handsome boy is as lovely on the inside as he is on the outside. Silver enjoys a pat and spending time with his people, but he’s also more than happy to relax on his own and enjoy a peaceful snooze. With his chilled personality and gentle nature, he would make a beautiful companion for someone looking for a laid-back best friend. Even better, Silver gets along well with small dogs too!","silver-4",""
"2017-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000009591500","Azzi","2026-06-01","MALE","","🤍 Meet Azzi Azzi is a beautiful older gentleman with the sweetest soul and a gentle nature that’s impossible not to love. He’s calm, affectionate and happiest simply spending time with his people, making him the perfect loyal companion to share your days with. Great with small dogs, Azzi has a kind and easy-going personality that would suit a home looking for a relaxed best friend. With his soft eyes and loving nature, this lovely boy is ready to enjoy the retired life full of comfort, companionship and plenty of love.","azzi-1",""
"2023-01-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000014956830","Indie","2026-06-01","FEMALE","","Meet Indie 🌸 Indie is a beautiful quiet girl with a gentle nature and kind soul. While she may take a little time to feel comfortable in new surroundings, once she trusts you her sweet personality really begins to shine. She’s the kind of girl who will form a special bond with her people and happily keep you company by your side. With her calm presence and soft nature, Indi would love a patient home where she can settle in at her own pace and grow into the loyal best friend she’s meant to be.","indi-3",""
"2024-04-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000015545344","Millie","2026-06-01","FEMALE","","Meet Millie! 🐾 With her adorable floppy ears and playful personality, Millie is sure to make you smile. She absolutely loves her toys and enjoys a good play, bringing plenty of happy energy wherever she goes. Behind her cheeky side is a sweet girl who, with a little time to settle in, will become your loyal little bestie.","millie-9",""
"2021-09-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000013018510","Mia","2026-06-01","FEMALE","","Meet Mia - a calm, confident and affectionate girl who has been happily living as part of the family, sharing her space with other greyhounds and enjoying the comforts of indoor life, too - especially naps on the couch and a 7-year-old’s bed! She is a relaxed, friendly girl who absolutely loves attention and a good pat. Easy to walk and a pleasure to have around, Mia enjoys her daily strolls, outdoor time and playing with her toys. She has also been introduced to labradors and even a cat, taking it all in her stride without concern. Mia would make a wonderful family companion. She is used to children, other pets, and spending most of her day happily lounging around and relaxing. If you’re a couple or single looking for an easy-going friend or a retiree wanting a loving companion, Mia could also be the perfect fit.","mia-13",""
"2022-04-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011330121","Snowy Rules","2026-06-01","FEMALE","","Snowy truly lives up to her name — a gorgeous, active girl with a huge zest for life and a love for adventure. Whether she’s zooming around the yard, splashing in the dam, or exploring the outdoors, Snowy thrives in an environment where she can stretch her legs and enjoy an active lifestyle. Raised on a property, Snowy has experience around a wide variety of dogs and gets along beautifully with all shapes and sizes, from tiny whippets and fluffy groodles through to fellow hounds. She’s also great with children, making her a wonderful option for a fun-loving family home. A true water baby at heart, Snowy’s favorite days are spent swimming, running, and soaking up the outdoors before settling down with her people. She would love a home that can continue giving her plenty of exercise, enrichment, and adventures to keep her happy and thriving. With her stunning looks, friendly personality, and energetic spirit, Snowy is ready to become someone’s perfect active companion.","snowy-rules-1",""
"2021-08-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000012931680","Jake","2026-06-01","MALE","","Jake, also known as “Taw Commander,” is a striking young boy bursting with personality, enthusiasm, and charm. Extremely social with people, Jake thrives on human interaction and forms strong bonds with his handlers, listening well and loving being part of the action. A playful and energetic lad, Jake would suit an active home that can keep up with his zest for life. While he absolutely adores playtime, he can be a little unaware of his own size and strength, so he would be best matched with medium to large canine companions. He’s already proven himself capable of making great doggy friendships — his best mate is a Rottweiler! Jake has been acclimated to life inside the home and is looking for a family who will include him in their daily adventures, whether that’s walks, outings, or relaxing together after a fun-filled day. With his stunning looks, affectionate nature, and larger-than-life personality, Jake is sure to make an unforgettable companion.","jake-9",""
"2020-06-01","Western Sydney (Londonderry)","956000007826476","Emma","2026-06-01","FEMALE","","Emma is a little in size and big on personality! She is bright, fun-loving and an affectionate. She thrives around people and is incredibly friendly with medium to large dogs, often enjoying their company so much that she would likely love a canine companion in her future home. Because Emma can get a little enthusiastic and excitable during play, any dog friend would need to be tolerant and easy-going. While she can be energetic, Emma also settles beautifully indoors once she has had the chance to exercise and unwind making her suitable for apartment living with an active lifestyle. Some hours alone are suitable as a solo pet but an outlet for enrichment and stimulation is best suited. Due to her lively nature, she would be best suited to older klds. Meet Emma at Western Sydney.","emma-9",""
"2024-02-01","New England","956000017145953","Arlo","2026-06-01","MALE","","Arlo is an affectionate boy with a beautiful brindle coat. He’s a soft, social soul who adores being around people and thrives on gentle attention. At almost two years old, he’s in that perfect stage—playful and curious but already calm and well‑mannered. This sweet boy has a patient, gentle nature that makes him well-suited to families with children. He enjoys being involved in family life and loves soaking up pats, ear scratches, and cuddles from little humans. He also loves to play with other medium to large dogs. 🏡 Ideal Home Arlo would thrive in a home that: Enjoys daily walks, playtime, and plenty of affection Understands the needs of a young greyhound—soft beds, gentle routines, and occasional goofy antics ❤️ Why You’ll Love Him Arlo is all heart. He’s the kind of dog who bonds deeply, follows you with those big soulful eyes. Whether he’s snoozing in the sun, trotting happily beside a dog buddy, or leaning in for a cuddle, Arlo brings warmth and joy everywhere he goes.","arlo-4",""
"2023-02-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000015946227","Foxy","2026-06-01","MALE","","Foxy is a happy, playful and handsome blue boy with a big heart and an even bigger love for pats and cuddles. He enjoys his walks and is great on the lead, making him a lovely companion for an active family. Foxy has spent time both indoors and outdoors and been around the family children aged 9 and 12 years daily, as well as the 2.5-year-old under supervision. He’s friendly and social with other dogs too, getting along well with a pet dachshund, a pointer, and other greyhounds. Tigress has been his yard mate. With his affectionate nature, playful personality, and easy-going temperament, Foxy would suit a family looking for a fun, loving companion to include in everyday life.","foxy-5",""
"2023-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000015766266","Red","2026-06-01","MALE","","Meet Red ❤️ Say hello to Red – a tender-hearted boy with a sweet soul and the most soulful eyes you’ve ever seen. Red may be a little reserved at first, but once he feels safe and settled, he shows his loving personality in the most heartwarming ways. Red is great with other greyhounds and enjoys their calm, familiar company. He’s also been around smaller dogs – he just may need a slower, thoughtful introduction to build his comfort and confidence. With the right introductions and guidance, he’s more than happy to share his space with gentle doggy friends. Red has been around children in a home environment and handles it well with his naturally gentle nature. However, due to his shy disposition, a quieter home – perhaps with older, dog-savvy kids – would be the best match for him. He thrives in calm, predictable spaces where he can truly feel at ease. Red can be a bit nervous when meeting new people or exploring new situations, but give him time and patience, and you’ll be rewarded with the trust and love of a truly special dog. He prefers to interact on his own terms – not pushy or demanding, just quietly curious and kind. Red enjoys his peaceful moments, lounging nearby, quietly observing, and choosing when to come over for a little affection or company. His independence, mixed with his loving nature, makes him a calm and comforting presence in the home. Red would thrive in a gentle, patient home where he can settle in at his own pace and build trust with his new family. He doesn’t ask for much – just kindness, understanding, and a safe space where he can be himself. In return, you’ll get a loyal, loving companion with the sweetest heart.","red-11",""
"2021-02-01","Western Sydney (Londonderry)","956000011639696","Pablo","2026-06-01","MALE","","Pablo is a beautifully relaxed and gentle companion with a calm nature that makes him a joy to spend time with. Whether he’s out on a walk or relaxing quietly at home, he carries himself with patience, ease, and an easygoing confidence that instantly makes people feel comfortable around him. One of Pablo’s greatest loves in life is toys. He absolutely adores playing, especially a fun game of fetch, and happily joins in whenever there’s an opportunity for playtime. His playful side is balanced perfectly by his calm temperament, making him just as content to settle independently and enjoy peaceful moments once the excitement is over. Pablo would thrive best in a home where he can be the sole animal or with a medium to large breed dog and receive all of the love and attention. He truly enjoys human company and forms lovely connections with the people around him. Meet Pablo in Western Sydney.","pablo-2",""
"2018-11-01","Western Sydney (Londonderry)","956000006355015","Louie","2026-06-01","MALE","","Louie is a gentle, low maintenance, laid back and quiet soul. If you're looking for a laid back senior greyhound, Louie might be perfect for you. Louie enjoys life in the slow lane and is looking for someone to spend quiet time with. Louie is a lovely greyhound who loves mingling with other dogs his size, settles well alone and would love a home with indoor outdoor access where he can independently alternate between exploring outside and resting on beds indoors. A solo pet home is best suited. He is suitable with older/respectful kids and dreams of a backyard/courtyard to snooze in. He would like a flat home without stairs, as he is still learning how to navigate staircases. Louie is a sweet gentleman and he hopes you come to meet him soon. Meet Louie at Western Sydney.","louie-3",""
"2020-08-01","Western Sydney (Londonderry)","956000011574916","Autumn","2026-06-01","FEMALE","","*I have just gone into a foster home - stay tuned for updates* Gorgeous red fawn girl Autumn is looking for her forever home! Autumn is a playful, affectionate girl well suited to fun-loving adopters! She absolutely loves playing with her squeaky toys, going for short sniffari-style walks and wriggling her way on to your lap for snuggles! Autumn is well behaved indoors and doesn't mind spending a few hours alone during the day, making her a good match for apartment/unit (no stairs please!) dwellers who are looking for a companion to spend time with after work. She would also suit respectful kids who enjoy a fun, sweet dog. She is more of a people dog and would prefer not to share her new home with other animals. She would like all the love and attention for herself! Beautiful Autumn will love you for more than just the season - she will be your bestie for life! Apply online to take her home.","autumn-1",""
"2022-09-01","","956000014888279","Tokyo","2026-06-01","FEMALE","","Tokyo is a stunning girl with a gentle soul. Initially shy, once she learns to trust you she forms a beautiful bond and looks to her favourite person for comfort and companionship. She loves stretching her legs and zooming around open spaces, but is equally happy curling up on the couch for a peaceful afternoon. Tokyo would thrive in a calm, quiet home with someone patient enough to let her blossom at her own pace. In return, she’ll reward you with loyalty, affection, and her striking good looks.","tokyo",""
