"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2021-11-01","Western Sydney (Londonderry)","956000011657148","Zeus","2025-02-01","MALE","","**I am living in a unit/apartment foster home - get in touch with the team to meet me!** Zeus is a super happy boy who is all set to go into a home that can shower him with the attention and toys he deserves. He would thrive in a household where he is able to spend majority of his time left inside or that could provide inside access, which makes him the perfect companion for apartment living. This independent boy doesn't mind if you're at work for most the day, as long as he can still receive his walks and quality time when you arrive home! Zeus has a big love for toys and will offer them to you if you'd be happy to play with him. This brave boy has also been learning stairs and with a bit of practice will likely master them in no time! Zeus is available at our Londonderry site now and is ready to find a family that can be as devoted to him as he will be to them.","zeus-4",""
"2017-04-01","Western Sydney (Londonderry)","956000009573797","Jimmy (Western Sydney)","2025-02-01","MALE","","Gentle, tanned, handsome, laid back and cat-suitable, this incredibly handsome and loveable boy can't wait to find his forever home. Jimmy is a gentle & gorgeous boy with the most enchanting puppy dog eyes and big fox-like ears. Jimmy is a happy boy and loves people. He would do really well in a nurturing & quiet home that he can explore at his own pace. He would suit a home without other dogs but can live with cats. He would love a backyard to stretch is long legs out in and play with his toys. A daily walk or even just playing in the backyard is all this boy needs to keep him happy! A family who can keep him company, or work from home, or retired would best suit Jimmy. Jimmy likes to meet other greyhounds on walks but at this point would prefer to be the only dog in your home. A family with older children who have experience with bigger dogs could be suited to Jimmy. If Jimmy sounds like the perfect addition to your home then apply to adopt him today!","jimmy-4",""
"2019-03-01","Western Sydney (Londonderry)","956000006813810","Comet","2025-02-01","FEMALE","","Comet is a little star who shines bright! This sweet girl can be a little reserved at first, but once Comet feels secure and builds trust with her new family, her affectionate and loving nature will shine through! She’s friendly with dogs of all sizes that she's met so far, and is always happy to make new mates on her cosmic adventures - pending a meet & greet at our Londonderry facility. On walks, she’s a dream – graceful, steady, and always up for a bit of fun, and she can also conquer stairs with confidence. She’s perfectly content spending time alone, happily snoozing until her favourite humans return from their earthly duties. She loves spending time indoors, away from all the hustle and bustle, making her perfect for apartment living. The only thing missing from her universe? A forever home that will love her to the moon and back! If you’re a home who can offer patience and a calm environment, Comet is ready to charm her way into your life!","comet-1",""
"2022-01-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011659576","Ella","2025-02-01","FEMALE","","Ella is a beautiful unraced female greyhound who has been raised on a farm and is well-accustomed to family life. Over the past six weeks, she has thrived in her foster home with two children, proving herself to be a loving and well-adjusted companion. One of Ella’s standout qualities is her impeccable leash manners—she walks so gently that even a five-year-old can handle her with ease. She is crate-trained overnight (10 PM–8:30 AM) and has had no toilet issues, making her a reliable and easy-going addition to any household. While Ella is wonderful with children, she does have sleep startle and prefers a calm environment where young ones understand pet boundaries. She is best suited to a home with children who respect her space and don’t crowd or rush her. If you’re looking for a gentle, family-friendly greyhound who has already settled into pet life, Ella could be the perfect match for you! Ideally Ella would be suited to a family with older children or people who are looking for a companion. With a daily walk Ella would also suit an apartment style of life","ella-4",""
"2020-01-01","Western Sydney (Londonderry)","956000012252567","Flash","2025-02-01","MALE","","Flash is seeking an empathetic & nurturing owner who can follow a cooperative care plan to help with his daily eye medication. Could you be the perfect owner for our sweet boy? Flash has advanced pannus, which means he needs daily eye medication. But don’t worry—he’s a star pupil when it comes to taking his meds & he’s getting better every day with the right guidance. Flash is currently learning all sorts of new tricks at the adoption centre. He is a fast learner and with a little time and practice, he's shown he can do amazing things. A large yard where Flash can stretch his legs and zoom around is a must! He loves a good run, and a big space is perfect for his energy. No small children or other animals. Flash would prefer a calm environment where he can be the only one getting your attention and affection. Flash is available at the Western Sydney adoption centre.","flash-8",""
"2020-11-01","Western Sydney (Londonderry)","956000007786716","Vaughn","2025-02-01","MALE","","Vaughn has been described by his handlers as a simply ""amazing""! He is outgoing and affectionate with people & would suit a family home with a yard for him to relax in. He cannot wait to show you his Vaughn-derful personality! He’s already learned a bunch of tricks like down, shake, recall, his name, and on/off bed, and he’s currently working on sit. He’s quick to pick things up! Vaughn is sociable, especially with small dogs. He has lived with other dogs before so is quite adapted to that. He’s gentle and reserved around them, but when it comes to dogs his size, he has a playful side that’s sure to make you Vaughn-der how you ever got by without him. He will need a home with a yard where he can run and play to his heart’s content. A family that will continue to help him on his training journey and a calm, loving environment where he can relax and feel secure. Vaughn is available from the Western Sydney adoption centre.","vaughn",""
"2020-03-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007838947","Brockie","2025-02-01","MALE","","This lad is very social and affectionate, he is great with kids, gets along with all the dogs he has met big and small. Would be great for a family.","brockie",""
"2022-03-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007428012","Marco","2025-02-01","MALE","","Marco is a very pleasant and affectionate boy. He is social and confident. He is playful and fun to be around, he fetches toys and plays well with kids.","marco-1",""
"2019-01-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000005725536","Skylar","2025-02-01","FEMALE","","Skylar is a gentle and loving girl looking for someone who is on the lazier side to enjoy life with. Skylar is a beautiful fawn girl who enjoys sleeping the day away whilst you are at work. Skylar has spent time living in a townhouse and is more comfortable inside by your side then outside. Skylar walks very well on lead and jumps in and out of the car to go for drives. Skylar is still very social with people in the streets but does enjoy relaxing on her bed watching your favourite tv show with you.","skylar-1",""
"2022-08-01","Western Sydney (Londonderry)","956000014889550","Sam (Western Sydney)","2025-02-01","MALE","","Hi, I'm Sam! I'm a friendly, affectionate and lovable boy here at the Western Sydney adoption centre! My handlers have loved getting to know me, because I am so polite and wonderful. I am good inside the house and would do well as an indoor doggie, maybe you have a small courtyard for me to sunbake in? My polite manners extend to my social skills, too. I am lovely with other medium-large dogs here at the centre, too, making me a perfect addition to your home if you already have a doggie looking for companionship. I would prefer human or canine companionship while I'm first in my new home. Older kids who enjoy an affectionate hound would suit me perfectly! Come and meet me at the Western Sydney adoption centre.","sam-western-sydney",""
"2021-04-01","Western Sydney (Londonderry)","956000014518710","Brayden","2025-02-01","MALE","","*Brayden is currently living his best life in a foster home - Reach out to GAP for further information* Foster Care Update: ""Brayden is cat friendly, ignoring my indoor cat totally, he actually walks around my cat, and stepped over him once when asleep. If my cat stands his ground sitting and lifts his paw waiting to swipe Brayden will not walk past, he's not aggressive at all towards the cat. He watched chickens in the coop & he did nothing. He can now navigate 4 stairs up/down with ease. Was not scared of thunder and lightning or fireworks at all while inside on his bed laying down."" Brayden is a super affectionate and adorable boy who is ready to find his forever home! He is currently enjoying his time living in a foster home where he is learning all about pet life and proving what an amazing boy he is! He spends his time hanging around with their 3 cats and has meet a few new doggie friends too - Including a Chihuahua, Poodle and Staffy! He loves going on his walks and spending time playing in the backyard, but is also happy to chill inside on his bed and is prepared to receive lots of back, neck and chin scratches when his family return home. This friendly boy would be a great addition to a busy household and families with respectful kids who can appreciate Brayden's playful nature. If Brayden sounds like the perfect dog for you, please reach out to the team at Western Sydney to enquire about meeting him now!","brayden",""
"2020-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000007834467","Whiskey","2025-02-01","MALE","","Whiskey is a kind and lovable greyhound with a heart full of affection. He’s a true snuggle bug who loves to cuddle up and show his gentle, loving nature. With the right introduction, Whiskey has the potential to become great friends with your other dogs and even feline pals. If you're looking for a sweet, easygoing companion to add to your family, Whiskey could be the perfect fit!","whiskey-1",""
"2021-11-01","Western Sydney (Londonderry)","956000014819750","Stripes","2025-02-01","MALE","","Stripes is the greyhound who’s stripes ahead of the rest when it comes to love and personality! This sweet boy is as lined with confidence as he is with charm. He’s ready to shape your world with his loving presence and will line up for cuddles or quiet time whenever you need him. Stripes is great at drawing boundaries when it comes to being chill on his own – perfect for apartment living and handling those long workdays without a hitch! He gets along well with medium to large dogs and is always ready to fit into new friendships. But his favourite thing? Being lined up beside you, enjoying quality time with his favourite person. If you're looking for a dog who’s got a well-rounded personality and is ready to shape your life in the best possible way, Stripes is the one for you! Start lining up to the Western Sydney Adoption Center to meet him today!","stripes-1",""
"2020-09-01","Western Sydney (Londonderry)","956000007466793","Ryan","2025-02-01","MALE","","How cute is Ryan? His smile and his puppy eyes are sure to win you over. Ryan could suit many home types. Keep reading to find out why we love him. Ryan would suit a full time working family, with backyard access, preferably in a quieter neck of the woods. This sweet goofball would suit older kids, as he can be a bit goofy sometimes! But he does calm down. He is outgoing and friendly with people, loves treats and would suit a home with another medium-large canine companion. Ryan has some big feelings about going out in the big wide world sometimes, but has conquered the Richmond main drag (pictured!). He is ideally looking for a family who have a relaxed lifestyle who can support him in taking it slow just at the start. Did we mention he's super smart, too? He knows 'on your bed' down & shake – he actually finds training quite soothing so an owner who likes to engage in training would be a perfect match! Ryan is waiting here for you at the Western Sydney adoption centre.","ryan",""
"2021-03-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000012258443","Alex","2025-02-01","MALE","","Meet Alex, an incredibly fun and playful greyhound with a heart full of energy and charisma! He loves playing games with toys and is always up for a good fetch session. Alex would thrive in a home with a spacious backyard where he can run and play to his heart’s content. He’s especially fond of older kids who can keep up with his playful nature. If you're looking for a joyful, active companion, Alex might just be the perfect match for you!","alex-1",""
"2014-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000003031937","Spot","2025-02-01","MALE","","Meet Spot, our distinguished older gentleman who is looking for the perfect match. Spot isn't just any dog; he carries himself with the grace and ease that only a seasoned greyhound can. Spot has had the pleasure of living in the serene setting of a granny flat, making him an expert in enjoying the quieter side of life. However, don’t let his age fool you; thanks to a thorough training program, Spot is sharp and responsive. He comes eagerly when his name is called and possesses a well-mannered set of tricks, including ""touch"" and ""paws up,"" that make him a delight to teach and interact with. His training, combined with his naturally loyal temperament, makes Spot an excellent fit for a single person looking for a true companion. He understands the comforting routine of a single household and offers unwavering loyalty in return. Spot embodies the best qualities of an older dog. Devoted and endearing, he is ready to join someone who values thoughtful companionship and has room in their heart for a truly dignified and loving friend.","spot-6",""
"2012-09-01","Northern Rivers (Grafton, Lismore, Casino)","956000008703687","Hope","2025-02-01","FEMALE","","Meet Hope, a loyal companion ready to bring joy and companionship to her lucky new family. She lives up to her name with her quiet demeanor and dignified presence, making her the perfect ""queen"" of her domain. Hope has completed an eight-week training program, learning touch, recall, paws up and other fun behaviours. She thrives as an only pet, making her ideal for a home where she can be the centre of your attention. This loyal lady loves her treats and relishes playtime with her beloved shell pool. Imagine the joy of watching her happily splashing around, leaving wet paw prints and smiles in her wake. She delights in lounging around a yard where she can bask in the sun and enjoy quiet moments. Hope is ready to make a home her own, will you be the one to welcome her into your life? Hope is available for foster for the right person who would be happy to give her a comfortable retirement home in her aging years.","hope-6",""
"2020-08-01","Western Sydney (Londonderry)","956000007852110","Archer","2025-02-01","MALE","","Why yes, this is the most handsome greyhound you've ever seen. Introducing Archer, our new gentle blue boy who ticks all the boxes. Archer is a phenomenal dog. Not only is he small dog friendly and even suited to live with felines with a proper introduction, he has an incredible non jumpy, laid back nature. Never too over the top and never boisterous, Archer is a smoochy gentle boy....if you like personal space, this not the dog for you. If you want an affectionate and gentle boy, keep reading! Good looks, and smart too. Archer is learning recall, name, conditioned reinforce (yes), ""bed"" and ""off"" with his dedicated trainer. Archer is excellent on the lead with no pulling. He plays nicely with other greyhounds, spending time in our office with other greyhounds to simulate a home environment. He has excelled with stairs, too. We think he would enjoy apartment living or a backyard home, as he is laid back as they come. Archer is available from the Western Sydney adoption centre.","archer-1",""
"2022-03-01","Western Sydney (Londonderry)","956000012226806","Katie (Western Sydney)","2025-02-01","FEMALE","","Playful, friendly and confident, white and black spotty 2 year old Katie is adorable inside and out! Katie walks nicely on the lead, loves greeting people and checking out what's going on. She loves everyone she meets and is a total social butterfly. We think she would do best in a home with canine, or human companionship throughout the day to make sure this extroverted girl gets all the attention she deserves. She gets along with big or small dogs, making her well suited to a home with another dog of any size. Her happy nature would see her best suiting a home with older children, as sometimes when she's excited she forgets her size! She is still young and has a lot to learn about pet life but she has an amazing can do attitude & can't wait to be a part of your world forever! Katie is available at the Western Sydney adoption centre.","katie-8",""
"2021-12-01","Western Sydney (Londonderry)","956000007424809","Yum Cha","2025-02-01","MALE","","Foster Update: ""He is a fun and loving boy in the home, and every day he would show more and more of his personality. He settled in very quickly to the ins and outs of home life. Any family who adopts him is going to be so lucky to have him around"" A perfect mix of all of your favourite dishes - quirkiness, affection and incredible looks - all served to you on a silver platter. Yum Cha is a fun and lovable young boy! He loves going on short adventures and exploring new places. He's more of a country boy than a city boy though, and would prefer a home away from the hustle and bustle of busy city life. Yum Cha is a pretty chilled boy and only requires a small yard, and short controlled daily walks. At the moment, he can settle on and off for a few hours at a time, but we think he could build to full-time hours alone once he's comfortable in his new home. Yum Cha mingles well with the greyhounds here at GAP and would be suited to living with another calm/gentle large breed companion. He requires a home without children and a flat/accessible home without slippery surfaces or stairs, and a home where he cannot zoom around too much! If you're craving Yum Cha, then, call up and order today!","yum-cha",""
"2020-11-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011780911","Gi Gi","2025-02-01","FEMALE","","Gi-Gi is a soft and and gentle girl who is looking for a loving female companion. Gi-Gi takes her time to get to know people and prefers the quieter life. Gi-Gi would make a great apartment dog who doesn't mind cuddling up in her bed indoors or outdoors whilst you are out and about. Gi-Gi is timid in new situations but with time warms up and is a loving small girl. given time Gi-Gi will open up to her perfect home and give an abundance of love and will be happy to receive endless love and affection.","gi-gi",""
"2019-12-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000007830369","Devil","2025-02-01","MALE","","Devil is a handsome and lively 4-year-old greyhound with striking coloring inspired by the Tasmanian devil. He’s a playful and affectionate boy who adores attention and thrives on human companionship. While he gets excited during playtime and when he sees his lead—often jumping with joy—he quickly settles down and walks beautifully on a lead. Devil has been socialised around other greyhounds, and would make a fun and loving addition to an active person looking for a loyal companion.","devil-1",""
"2019-01-01","Western Sydney (Londonderry)","956000006800223","Benny","2025-02-01","MALE","","Small dog friendly, gentle and sweet, laid back and super handsome...what more could you want? Benny is a sweet calm boy looking for a family. He could happily live along side big or small doggies, and respectful children. A home with a small yard to stretch his legs in will make Benny very happy! He walks nicely on the lead, too, making him a great addition to a laid back home or someone looking for a chilled out companion. Benny is available from the Western Sydney adoption centre.","benny-8",""
"2022-03-01","Western Sydney (Londonderry)","956000007425042","Bronson","2025-02-01","MALE","","Bronson is a happy, young and excitable boy, eager to please and learn about the world! He is outgoing and charistmatic! He likes kisses and is super friendly, and devours his treats, showing great promise for fun training sessions! Older kids would enjoy his playful and engaging personality. He would enjoy a daily walkie and games in the yard while he grows up, and then some laid back time once he settles into your routine as your beloved sidekick! Bronson is available from the Western Sydney adoption centre.","bronson-1",""
"2019-09-01","Western Sydney (Londonderry)","956000011097693","Kenneth","2025-02-01","MALE","","Kenneth is a sweet gentle soul who is a darling on the lead and an overall laid back boy. Being middle aged, he's ready to take it easy and enjoy the retirement life. He's a friendly and affectionate boy who is suitable to live with respectful children and big or small doggies. Suitable for a backyard/townhouse, this laid back boy suits many home types! He has the sweetest little face with an adorable personality to match. Come meet Kenneth at the Western Sydney adoption centre!","kenneth",""
"2020-11-01","Western Sydney (Londonderry)","956000012189668","Joe","2025-02-01","MALE","","Are you looking for a calm, mega chill, laid back boy to join your world? Maybe you've seen those amazing pet greyhounds out on walkies in the big wide world and thought you'd like your very own amazing boy? Well I'm laid back, confident, walk well with my head held high! I'm ready to meet you and show you how amazing I am! I'm relaxed, quiet, gentle, and laid back. I'm super friendly with other dogs including small dogs. I could totally suit a home with respectful children as I am a total love bug. I am available from the Western Sydney adoption centre.","joe-9",""
"2020-03-01","Western Sydney (Londonderry)","956000012182485","Devil (Western Sydney)","2025-02-01","MALE","","Despite my naughty name, I'm a very sweet boy! I'm a quiet lad looking for a home to enjoy my zoomies and snooze in the sun. I even walk nicely on the lead making me a great friend for daily strolls. I'm known to be calm and friendly, and love a good pat. I would suit a home with respectful children as I am a gentle boy. A home with big or small dogs would suit me well, too, as long as they're chill and likeminded. I can't wait to meet you! I'm available at the Western Sydney adoption centre.","devil",""
"2020-11-01","Western Sydney (Londonderry)","956000007467226","Bro","2025-02-01","MALE","","Yo, what’s up? I'm Bro – the new confident, charming boy greyhound on the block. I like to kick it on the couch, enjoy some quality downtime, and have playtime. I'm all about that relaxed, no-drama life. I'm suitable for full time workers if you have a courtyard/backyard, or shorter hours inside a unit apartment home... I'll just need someone who’s got a steady routine and can show me some lovin'. I'm down for walks, but I'm also down to just vibe with you at home, Netflix 'n' chill style. If you're looking for a bro who won’t give you any trouble but will always have your back, come meet me homie. I'm chiller with other medium to large dogs, so if you’ve got a pack at home, I'll fit right in. I'm also pretty chill with humans, so whether you’re a solo adventurer or a family, I'm your dude. I'm your homeboy if you want a low-maintenance but totally awesome new homie & anyone looking for a bro like me who will totally be down for whatever. I'm confident, social, lovely and have such a well rounded personality. So, what do you say? Want to take Bro home and add some extra good vibes to your life? Hit us up and come meet your new best bro!","bro-5",""
"2020-06-01","Western Sydney (Londonderry)","956000007364722","Thistle","2025-02-01","MALE","","Looking for an adorable and affectionate boy to be the next addition to your family? Look no further than our handsome hound Thistle! Thistle is the perfect combination of affectionate and playful. He is sweet natured, gentle and ready to return all the love he is about to get. This beautiful boy will be the perfect fit for a family who work part time hours and will the help from routine and his favourite treats, Thistle will be able to settle for full time hours in no time! He gets on well with the other hounds here at GAP and would be open to spending his pet life with another medium to large companion. Thistle’s lovely nature makes him suitable for a family with children who know when to give him some space when he needs it. His love of food comes in very handy when its time for training, his favourite activities are learning how to walk on a lead nicely, shake, touch and lay down. If you think your home is the perfect place for Thistle to live out his pet life, please come and meet him at the Western Sydney facility!","thistle",""
"2021-01-01","Western Sydney (Londonderry)","956000011579000","Will","2025-02-01","MALE","","As if this isn't the handsomest cutest boy you've ever seen?! Will is a happy young man. He is a confident boy, who walks nicely on lead and has a calm demeanour during group walkies with other greyhounds. He will 'wow' you with his love of food & high food drive, where he shows great engagement during training. As for other dogs, he's very polite with other greyhounds, and would do best with a low small dog populated area. Will requires a backyard to help him settle into the best boy he can be, and shorter hours alone at the start of his pet journey would see him thrive. He has shown us he can settle on his bed inside our office, showing his lovely calm skills he's learnt. He's also known to settle in a crate, however not required in his forever home. Will can be found lounging around at our Western Sydney adoption centre.","will-7",""
"2020-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000007467287","Rose Maree","2025-02-01","FEMALE","","Meet Rose Maree, a truly gorgeous and sweet canine companion ready to steal your heart. Rose Maree enjoys the simple pleasures in life, like lazing in the shade on a sunny day, where she can unwind and watch the world around her. Playtime is something Rose Maree cherishes, and toys are her absolute favourite. This lovely girl thrives on fun and interaction, especially when playing with kids. Her playful energy shines through when she's chasing a ball keeping young ones entertained for hours. . Rose Maree's ideal home is one where she can bask in sunshine and have access to plenty of toys and loving playmates. She loves spending time with her family and taking in the blissful outdoors. If you're looking for a playful companion to add warmth and joy to your family, Rose Maree is ready to join you on a sun-dappled adventure!","rose-maree",""
"2022-07-01","Western Sydney (Londonderry)","956000011646994","Tree","2025-02-01","MALE","","Looking for a dog who’s part rocket, part couch potato, and 100% lovable? Say hello to Tree, a 2.5-year-old Greyhound who’s ready to plant his roots in your heart (and maybe your lap). Tree is a certified people-person in dog form- he thrives on attention, affection, and the occasional belly rub. If you’re home more often than not, Tree will be your shadow, your cuddle buddy, and your biggest fan. He’s got great recall and walks like a dream on the leash, so he’s always up for a stroll, as long as it’s by your side. Playful and full of life, Tree loves to let loose in a yard – he’s got energy to burn would rather zoom than doom-scroll any day. While he’s a big dog with big love to give, he’s still figuring out that not all small dogs appreciate his enthusiasm. Larger canine companions are more his vibe, so he’d prefer a household where the pint-sized pups don’t steal the show. Bonus points: Tree is stair-savvy, lap-approved, and ready to bring a whole lot of fun into your life. If you’re looking for a sweet, affectionate companion who’s as happy sprinting as he is snuggling, Tree might be your perfect match.","tree",""
"2021-06-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000011655787","Lulu","2025-02-01","FEMALE","","Lulu is a delightful and well-rounded greyhound who brings a perfect mix of fun and relaxation to any home. In the yard by herself, Lulu is quiet and calm, making her an easy addition to a full-time working family. She’s wonderful with children and enjoys playing games, especially chasing balls and playing with toys. While she has an energetic, playful side, she quickly settles down and enjoys relaxing with her loved ones. Lulu is a dream to walk on lead and travels comfortably in the car, making her an excellent companion for outings or adventures. If you’re seeking a loyal, playful, and gentle addition to your home, Lulu is ready to meet you.","lulu-3",""
"2021-03-01","Western Sydney (Londonderry)","956000012896860","Girly","2025-02-01","FEMALE","","Snuggle Muffin Girly, and I’m just the cutest little sunshine you could ever meet! 🌈 I’m looking for my very own bestie who’s ready to share all the glitter, giggles, and cuddles in the world! 💫 At first, I’m a little bit like a shy flower 🌸, so I would LOVE a human who’s home lots, just so I can feel super safe and cozy while I settle into my new routine. But once I know we’re BFFs, I’m ready to show off my sparkling personality and could be built up to spending longer time alone! 🌟 I can totally live in a super cute house or an apartment with courtyard access 🏡 — I even know how to climb stairs like a total boss! I’m looking for a place where we can snuggle on the couch and have fun together, maybe with a little sprinkle of adventure here and there! 🎀 I’d be happiest as your one and only fur baby 🐾— I just want all your love and all the attention for myself! I’ll fill your life with so much joy, love, and sparkle that you’ll never want to be without me. 🌟 So, if you’re ready for the most fabulous and adorable companion EVER, let’s be besties forever! 💕 With lots of love, xoxo Girly 🐾🌈💖","girly-1",""
"2021-03-01","Western Sydney (Londonderry)","956000007433602","Bill","2025-02-01","MALE","","Salt & pepper faced Bill may look like one of our special seniors but this gorgeous 3 year old boy is still a youngen, and we know him to be super affectionate! He loves to lean on his people for pats, making it hard to get a good photo! Bill would suit a relaxed and laid back home with or without children. A few hours alone will suit Bill well, and full time hours with a doggie companion, too! We think Bill will make an amazing addition to so many home types. He is available from the Western Sydney adoption centre.","bill-17",""
