"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2020-01-01","Western Sydney (Londonderry)","956000007835659","Herb","2025-10-31","MALE","","Herb is a friendly, people loving boy who adores making new friends—both human and canine! He gets along well with medium to large dogs and has the potential to thrive in a home with full-time workers, as long as he’s given a little time to settle into pet life. This relaxed guy loves snoozing on the couch and having a cozy crate to call his own. He’s calm and adaptable, showing potential to be apartment-friendly as well. With his gentle nature and easygoing personality, Herb is all set to grow into the perfect forever home. Give him a chance, and he’ll season your life with love and cuddles! Herb is available from the Western Sydney adoption centre.","herb-3",""
"2020-01-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007825732","Sophia","2025-10-31","FEMALE","","Meet Sophia – the Sweet & Sophisticated Greyhound! 🐾 Sophia is a gentle 6-year-old greyhound with a calm, easy-going nature. She’s been around kids (ages 5 & 6) who can walk and feed her, and she takes it all in stride! While she might be a little reserved at first, once she feels at home her playful, affectionate side shines through. Sophia gets along beautifully with dogs of all sizes and is the perfect mix of grace and goofiness.","sophia",""
"2022-04-01","Western Sydney (Londonderry)","956000011330719","Ernie","2025-10-31","MALE","","Ernie is a shy boy who has made a lot of progress at the adoption centre. He is looking for a special home who will nurture him and continue his confidence building. He requires a family willing to take things slow with him as we have here. He would thrive as a solo dog with a 1-2 adults at home, or a calm dog to keep him company. He could spend a few hours alone or longer, with a secure yard or courtyard. He is very sweet, cuddle and adorable once he trusts you (see photos of all his cuddly moments!). It will be a highly rewarding journey for whoever adopts our special boy Ernie. He loves lying on blankets in the garden, sitting in his shell pool and cuddling you once he knows you. Meet Ernie by appointment at Western Sydney.","ernie-7",""
"2021-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000011711698","Jack","2025-10-31","MALE","","Meet Jack🐾 Say hello to Jack, a cheerful and affectionate greyhound who’s ready to find his forever family! Jack has grown up around children and is wonderfully gentle and patient with them — he loves being part of family life and joins in with whatever’s going on, always making sure everyone is happy and safe. This lovely boy gets along brilliantly with other large dogs and enjoys having a playmate who can keep up with his energy. He can be a little unsure around smaller dogs at times, so he’d benefit from some calm, positive socialisation to help him feel more confident with them. Jack’s playful side really shines when he’s surrounded by his toys. He loves tossing them around, chasing after them, and showing off his collection to anyone who’ll watch! Between play sessions, Jack takes his role as “family supervisor” very seriously, checking in regularly with his people to make sure all is well before settling down again with a big grin and wagging tail. With his happy, affectionate nature and gentle heart, Jack would make a wonderful companion for a family looking for a fun, loving dog to share their days with. He’s full of character, always up for a bit of play, and even happier just to be near his humans. If you’re searching for a loyal, joyful friend who’ll bring laughter and love into your home, Jack is your guy. He’s ready to meet his forever family — and he can’t wait to check in with you! 💛🐶","jack-36",""
"2021-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000013017828","Keith","2025-10-31","MALE","","Meet Keith🐾 💛 Say hello to Keith, a stunning boy with a big personality and an even bigger heart. This charming boy has grown up surrounded by children, so he’s used to family life and all the noise, laughter, and cuddles that come with it. He’s gentle and patient with kids, always happy to join in on playtime or relax nearby while they do their thing. Keith is an excellent traveller, he hops into the car with ease and settles down quietly for the ride. Whether it’s a trip to the countryside or a quick run to the shops, he’s the perfect co-pilot who loves to be part of the action. When it comes to other dogs, Keith gets along beautifully with larger breeds and enjoys having a playmate of similar size and energy. He can be a little unsure around smaller dogs and would benefit from some gentle, supervised socialisation. True to his greyhound nature, Keith is a lovely mix of playful and laid-back. He adores his bursts of energy in the garden or at the park — chasing toys, stretching those long legs, and showing off his zoomies, but he’s just as happy curling up for a snooze on the sofa afterwards. He’s got the balance just right! Keith would suit most family environments, especially those looking for a single dog who can be the centre of attention. He thrives on affection and companionship and will reward his new family with endless loyalty, love, and plenty of cuddles.","keith-3",""
"2023-06-01","Western Sydney (Londonderry)","956000015746432","Boston","2025-10-31","MALE","","Hey, I'm Boston, a handsome blue boy. I'm young, playful and a total fun loving guy! I am goofy, adore people and due to my adaptable and personable nature, I think I'd be a great addition to a family with children. A few things about me... I am good with other greyhounds and can live with one if you already have one! I am great in a crate and do well indoors showing off good basic toilet training, however would prefer a house with a yard to frolic. I am polite around smaller dogs and would do well with short introductions to small dogs but due to my excitement levels I think it's best I am matched with bigger breeds of dogs for now. I can also walk up and down stairs due to my confident personality, and of course I'll do anything for a treat! I even know some tricks... I knows “down”, my name, reward marker, and I'm actively working on leash manners. If you're looking for a dog to grow up along side your family, consider me, a fun dog to be around, I promise to shower you with love and affection. Meet me at the Western Sydney adoption centre.","boston-1",""
"2021-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000013020868","Michelle","2025-10-31","FEMALE","","Meet Michelle 🐾 Looking for a dog who's as friendly as she is fun? Michelle is your girl! This affectionate greyhound is a social butterfly who loves everyone she meets, from kids to dogs of all shapes and sizes. Whether it's a game of chase in the yard or a cozy cuddle on the couch, Michelle is always up for some quality time with her human and canine friends. Her playful spirit and gentle nature make her an ideal companion for families seeking a loving and active dog. Michelle's enthusiasm for life is contagious, and she's sure to bring joy and laughter to any home lucky enough to welcome her. If you're looking for a best friend who's ready to play, snuggle, and share endless love, Michelle is waiting to meet you!","michelle-3",""
"2015-01-01","Western Sydney (Londonderry)","956000008672585","Coco","2025-10-31","FEMALE","","Coco would love to live in a chilled out house or apartment (with a lift - no stairs). She is a very cute little senior lady with an adorable greying face. She is super affectionate, totally fine to be left alone (with no accidents or distress) perfect for those working longer hours. She gets along with greyhounds and medium to large dogs. She loves a treat and will be a breeze to train! This sweet little senior lady can't wait to snooze on your couch and be treated like the princess she is. Meet Coco at the Western Sydney adoption centre.","coco-13",""
"2019-03-01","Western Sydney (Londonderry)","956000006354886","Rhys","2025-10-31","MALE","","*I have just stepped paws into a foster care home - check in soon for updates!* Rhys is a super affectionate boy and a true “leaner,” always ready for cuddles. He loves to play and even knows how to fetch – a rare talent for a greyhound! Rhys enjoys his walks and is always excited to meet new people along the way. Rhys has also done well in alone time testing and would suit full time hours alone with or without a doggie pal. He gets along well with other medium to large dogs, so with a successful meet and greet, he could happily share his home with a canine companion. While he’s shown he can settle well indoors, Rhys would love a home with a yard where he can stretch his legs, play, and bask in the sunshine. A household with adults or older children would be the perfect match for this handsome, playful boy. If you’re after a fun-loving companion with plenty of affection to give, Rhys is ready to steal your heart!","rhys",""
"2021-12-01","Western Sydney (Londonderry)","956000014504628","Zeus","2025-10-31","MALE","","*I have just stepped paws into a foster care home - check in soon for updates!* Introducing Zeus; the God of sky and thunder. Ok so he may not be the famous ancient God, but his boy certainly is a wonder of his own. Zeus is a sweet, outgoing and confident gentleman. He will play bow at you and loves a good zoomie! He has shown to cope well by himself making him ok for a full time working household with a townhouse yard or full backyard. He would love a life of daily walks, interactive games and a family who likes training as he has shown to love learning new things here, he can even do the staircase (a big deal for greyhounds!). Zeus would enjoy a home with another dog his size and older children. If you’re looking for a sweet, silly, and social companion, Zeus is ready to steal your heart (and maybe your couch!). Available at Western Sydney.","zeus-7",""
"2021-11-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000012927387","Nancy","2025-10-31","FEMALE","","Nancy is a sweet, loyal girl with a heart full of love and a tail that never stops wagging. She loves walks, pats and snuggles – this smoochie sweetheart will happily soak up all the affection you can give! She loves being inside with her people and is happiest when she’s part of daily family life. Nancy would especially enjoy having the company of another friendly dog (medium-sized, male or female) to hang out and play with, particularly if her humans are out at work during the day. Nancy is friendly with other dogs and older kids, and she has also met cats – she shows curiosity and a playful interest, so slow, positive introductions would be best if joining a home with a feline friend. With her playful nature and happy-go-lucky personality, Nancy is always excited about life’s little adventures—whether that’s a stroll in the neighbourhood, a squeaky toy on the couch, or just being close to her people. If you’re looking for a loving, fun and cuddly companion, Nancy can’t wait to meet you & smooch her way into your heart! 💖🐾 Nancy’s Wishlist: A loving home where she is included as part of the family Indoor access and couch cuddles Another friendly dog for company (ideal for full-time workers) Fun walks and adventures A family who will love her as much as she’ll love them *Come meet Nancy at the Binalong Community Market Day on Sunday 9th November, 10am- 1pm.","nancy-2",""
"2022-03-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000013063586","Wren","2025-10-31","FEMALE","","Wren is a gentle, sweet-natured girl who can be a bit shy at first, but once she's met you and let her come to you, her affectionate personality shines through. A few treats and a little chat go a long way with this lovely lady! She loves her morning zoomies and playtime with her retired greyhound friends, then settles in for some chill time with the family – including a small mixed-breed, a whippet, a Jack Russell, and three older greyhounds. She's well-behaved indoors and enjoys being part of the daily routine, including playing with a 2 year old girl. Wren walks beautifully on the lead and is calm and confident around town. She’s a happy, social girl who loves a gentle pat and attention. On the farm she does not worry about cows and horses nearby. Wren would make a wonderful companion in a variety of homes. She’d be happy as an only dog with someone who’s home often or works part-time from home. She’d also be delighted to share her home with a small, friendly dog, especially a whippet, and loves to lie on the lounge. If you're looking for a loyal, gentle, and loving new friend, Wren could be the perfect match for you! 💝","wren-1",""
"2022-05-01","Northern Rivers (Grafton, Lismore, Casino)","956000014529171","Bj","2025-10-31","MALE","","Meet BJ🐾 BJ is a wonderful male greyhound who’s great with all dogs and would fit perfectly into a home with children. He’s had positive experiences around kids before, making him a calm and gentle companion for family life. This affectionate boy absolutely loves pats and cuddles — he’s always ready to lean in for some extra love and attention. BJ also enjoys a splash in shallow water, happily cooling off and having fun when the chance arises. With his friendly nature, love for affection, and easy going temperament, BJ is a fantastic all-rounder who will bring warmth and happiness to any household. If you’re looking for a sweet, sociable greyhound who thrives in a family environment and gets along with everyone, BJ could be the perfect match for you.","bj-2",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000007428739","Honey","2025-10-31","FEMALE","","Meet Honey🍯 Her name says it all – Honey is pure sweetness, with a playful streak that’s impossible not to love! Honey is a beautiful greyhound with a personality as sweet as her name! She’s a friendly, easy going girl who gets along wonderfully with dogs of all shapes and sizes, making her a lovely companion for both people and pups alike. A quiet and gentle soul at heart, Honey takes everything in her stride. She’s well used to travelling in cars and trailers, settling in comfortably wherever she goes — the perfect passenger for any adventure. Out and about, Honey can be a little strong on the lead at first, especially when she’s excited to explore, but she soon settles into a nice, steady rhythm. Once she’s in her stride, she’s a joy to walk beside. Honey also has a fun, playful side — she loves splashing about in the water and enjoys playing with her toys when she’s feeling lively. Whether it’s a gentle paddle, a game of chase, or some quiet time relaxing after a walk, Honey takes it all in her happy, calm way. With her sweet nature, gentle confidence, and love for both play and peace, Honey would make a wonderful addition to just about any home.","honey-14",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000007357247","Cynthia","2025-10-31","FEMALE","","Meet Cynthia💖 Cynthia is a gorgeous girl with a wonderfully calm nature and a friendly, social personality. She’s one of those dogs who just loves to say hello — always greeting everyone with a gentle tail wag and a happy sparkle in her eye. This lovely lady travels beautifully on the road and settles comfortably in the car, making her a great companion for days out or road trips. She’s also very happy in her crate, where she loves to stretch out and enjoy some well-earned relaxation time — Cynthia certainly knows how to max relax! She’s friendly and social with dogs of all sizes, though she does best with a proper introduction when meeting smaller pups, just to make sure everyone feels comfortable. With her calm, easy going nature, she gets along beautifully with other dogs and enjoys their company. Cynthia would suit a home that appreciates her balanced temperament — calm and relaxed, yet always ready to share affection and companionship. Whether she’s quietly chilling after a walk, greeting new friends, or lounging in her crate, she brings a gentle warmth wherever she goes. If you’re looking for a relaxed, friendly, and travel-ready greyhound who’s as happy to hang out as she is to make new friends, Cynthia could be the perfect addition to your family.","cynthia",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000011704091","Rita","2025-10-31","FEMALE","","Meet Rita💛 Rita is a lovely greyhound with a wonderfully relaxed outlook on life. She’s the kind of girl who takes everything in her stride — calm, content, and always happy to go with the flow. With her gentle nature and easy going temperament, Rita is a true pleasure to have around. She gets along beautifully with her fellow greyhounds and enjoys spending time with other medium and large dogs too. Whether she’s sharing a quiet snooze or having a gentle wander with her canine friends, Rita is friendly and well-mannered in every situation. Rita has that special “cruising through life” attitude — nothing seems to bother her, and she’s just as happy relaxing in the sunshine as she is joining in for a stroll or some family time. With her calm presence and kind heart, Rita would make a wonderful addition to almost any home. She’s the perfect companion for someone looking for a peaceful, loving dog who will fit effortlessly into daily life.","rita-1",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000013017111","Gertie","2025-10-31","FEMALE","","Meet Gertie💜 Gertie is a lovely, easy going girl with a wonderfully relaxed nature and a heart full of love. She takes everything in her stride and has quickly proven herself to be a calm, confident, and gentle companion. This chilled-out lady walks beautifully on the lead — no pulling, no fuss, just happy to stroll along by your side and enjoy the journey. She’s not easily phased by anything and handles new experiences with quiet confidence and grace. Gertie travels well in the car and settles quickly, making her an ideal companion for days out or family adventures. She also has a soft spot for her crate — it’s her cosy little haven where she loves to relax and unwind. She’s fantastic with other dogs of all shapes and sizes and enjoys friendly company, making her an excellent fit for a home with existing dogs. With her calm and patient temperament, Gertie would also suit a family with children, as she’s gentle, steady, and easy to handle. Gertie really is the full package — kind, composed, and effortlessly loving. Whether she’s joining you for a walk, snoozing contentedly at home, or greeting everyone with her gentle tail wags, she brings a sense of peace and joy wherever she goes.","gertie-1",""
"2020-09-01","New England","956000011580060","Bali","2025-10-31","FEMALE","","Meet Bali🌴 Bali is a gorgeous girl with a gentle, calm nature and the happiest of hearts. She’s one of those dogs who simply radiates joy — her tail is nearly always wagging, and she greets each day with a smile and a nuzzle. This affectionate girl absolutely loves cuddles and will happily lean in for as many pats and smooches as she can get. Bali is a real people-dog who adores being close to her humans, soaking up all the love and attention on offer. While she’s calm and easy going most of the time, Bali also has a playful side that shines when she’s feeling relaxed. She enjoys a good run around and a bit of playtime, then is more than happy to settle down for some quiet snuggles afterwards. Bali is great with other medium and large dogs and enjoys their company, though she hasn’t yet been tested with smaller dogs. She would thrive in a home where she can share her gentle, affectionate nature and continue to enjoy both companionship and play. With her loving personality, calm presence, and ever-wagging tail, Bali is an all-round happy girl who’s ready to bring warmth, fun, and plenty of cuddles to her forever home.","bali",""
"2020-08-01","New England","956000013067205","Olive","2025-10-31","MALE","","🫒 Meet Olive🫒 Olive is a sweet, sensitive gentleman with a gentle heart and a calm presence. He can be a little shy at first, but underneath that quiet exterior lies a playful and loving boy who’s just waiting for the right family to help him come out of his shell. Olive has shown himself to be wonderfully sociable with other dogs — he gets along beautifully with his greyhound companions and even his cattle dog friend. He hasn’t yet been tested with smaller dogs, so gentle introductions would be needed if his new home includes them. This lovely boy enjoys simple pleasures: playing with his toys, exploring at his own pace, and relaxing in the comfort of good company. Once he feels safe and settled, Olive’s playful and affectionate side really begins to shine, and he’s sure to reward his family with gentle loyalty and quiet joy. Olive would hugely benefit from a home with calm, kind children who can help build his confidence through play and companionship. Their energy and patience will help him feel secure and bring out his sweet, fun-loving personality. He’s also a great traveller — Olive is relaxed and content in the car, happy to settle down and enjoy the journey wherever it may lead. Olive would thrive in a loving home that can offer him reassurance, patience, and gentle encouragement as he continues to grow in confidence. With time and love, this shy boy will blossom into a wonderful, devoted companion.","olive-13",""
"2020-02-01","New England","956000012226794","Aria","2025-10-31","FEMALE","","Meet Aria Aria is a beautiful lady with a bright, sweet personality and a lovely zest for life. True to her name, she brings a joyful tune to every day — confident, curious, and always ready to explore the world around her. This happy girl has a wonderful, sweet-natured temperament and enjoys spending time with both people and other dogs. She’s good with medium to large dogs and loves a bit of playtime with her canine pals. Aria hasn’t been tested with smaller dogs yet, so careful introductions would be needed if her new home includes them. Aria enjoys her walks and absolutely loves to have a good sniff along the way, there’s so much to investigate, after all! She also likes a fun run around in a secure area where she can stretch her legs and show off her playful side. She’s a confident girl who can be a little strong on the lead at times, especially when she’s excited to go on an adventure, but with gentle guidance and consistency she’ll soon settle into a nice walking rhythm. Aria would thrive in a home that appreciates her outgoing and affectionate nature — one where she can enjoy both playtime and relaxation in equal measure. Whether she’s exploring new sights, racing around for a burst of fun, or relaxing at your side afterwards, Aria is always full of life and love. If you’re looking for a friendly, confident, and loving greyhound who’s ready to share her playful heart, Aria could be the perfect companion.","aria-5",""
"2019-02-01","New England","956000004877798","Rosie","2025-10-31","FEMALE","","Meet Rosie🌹 Rosie is a beautiful, gentle girl with a calm and affectionate nature. She has that wonderful greyhound grace about her — peaceful, sweet, and always taking life at her own easy pace. Rosie’s gentle temperament makes her a real joy to be around, and she has quickly become a much-loved member of her foster home. Living with other greyhounds, Rosie has shown herself to be friendly and well-mannered. She enjoys the quiet companionship of her canine friends and fits seamlessly into a relaxed household routine. She hasn’t yet been tested with smaller dogs, so careful introductions would be needed if her new home includes them. Rosie is a lovely balance of sociable and independent. She enjoys being part of family life — whether that’s pottering around the house, joining in for some gentle fuss, or simply lying nearby while you go about your day. At the same time, she’s perfectly happy in her own company, often curling up for a nap in a sunny spot or settling quietly after a walk. Speaking of walks, Rosie travels beautifully in the car and is always content on journeys. She makes an excellent travel companion, calmly watching the world go by or snoozing along the way. Rosie would be happiest in a home where she can continue to enjoy a calm, loving environment — either with other greyhounds or as the centre of attention herself. She’s an easy going girl who will bring warmth, gentleness, and quiet companionship to her forever family. If you’re looking for a relaxed, affectionate friend to share peaceful days and cosy evenings with, Rosie could be the perfect match.","rosie-18",""
"2023-04-01","Western Sydney (Londonderry)","956000015762294","Violet","2025-10-31","FEMALE","","Friendly, energetic and adorable girl Violet is a sweet and reserved girl to begin with but loves to play and bounce around once she gets to know you. Violet walks perfectly on the lead and is polite and friendly with other dogs her size. We think her confidence would grow if she had a doggie friend to spend her days with. A backyard or townhouse yard would be a perfect fit for Violet! Meet Violet by appointment at Western Sydney.","violet-4",""
"2023-04-01","Western Sydney (Londonderry)","956000015756885","Shirley","2025-10-31","FEMALE","","Shirley is a sweet young girl ready to zoom into your life! Shirley would be a great fit for an active family with kids who can entertain her after school, or a young couple looking for a bubbly companion. Shirley could live with other dogs her size, and due to her young age would do best with ongoing training and exposure to the big wide world. She has a bright, bubbly personality and aims to please! She is playful, goofy and affectionate! Meet Shirley at Western Sydney by appointment.","shirley-2",""
"2023-04-01","Western Sydney (Londonderry)","956000015762851","Angus","2025-10-31","MALE","","Angus is friendly and playful, likes playing with toys and confident in new places. Angus is active, fun and would enjoy a active, structured life of daily walks and adventures. Someone confident with walking a strong dog is preferred as he can be excited to get gong. Angus would be a great candidate to share a home with another medium to large dog pal! Meet Angus by appointment at Western Sydney.","angus-5",""
"2022-03-01","Western Sydney (Londonderry)","956000007375546","Daisy","2025-10-31","FEMALE","","Hi, I'm Daisy! I am a delightful girl, looking to be plucked and bunched in to a home I can call my very own. Daisy will blossom around other dogs as she has experience with English Staffies. I LOVE walks and promise to always greets you with a wiggly body. She would do best with older kids as she is bubbly, energetic and fun loving. If you don’t want to catch yourself saying “oopsie daisy” because you missed out on meeting this beautiful little lady, fill out an application to adopt Daisy today & mention her name in your application comments. Daisy can be picked from Western Sydney.","daisy-22",""
"2022-04-01","Western Sydney (Londonderry)","956000011340272","Vicki","2025-10-31","FEMALE","","Hi, I'm Vicky. I'm a shy, brave girl with lots of capacity to be your best friend. I am soft, quiet and am looking for the final step into my forever home. I would love a quiet, nurturing home without children to support my growing confidence. I am a team favourite around the adoption centre due to my sweet personality. I am engaged, can do stairs, and would love an experienced owner who has a townhouse yard or fenced backyard, who's been around shy dogs and can help me bloom into a confident girl. I promise to show you my goofy, trusting side once I get to know you but it might take me some time to trust you. If you're looking for a cute girl to teach about the big wide world, consider applying to adopt me. Vicky is available to adopt at Western Sydney.","vicki-1",""
"2015-01-01","Western Sydney (Londonderry)","956000004016445","Everest","2025-10-31","MALE","","*I'm in a foster care home with a male greyhound and a male jack russell - check in soon to see what I'm up to* With a salt and pepper face and a gentle demeanour, Everest is the kind of greyhound you will so easily fall in love with. Everest has all your quintessential greyhound quirks whether that's a moment of zoomies, a biiiiig lean on your leg for cuddles, and not forgetting the sweetest eyes which will melt your heart. Everest is an easy going old chap, with an adaptable, gentle and understanding nature. He just wants to curl up beside you and go out for a trot around the block when you're ready, waiting patiently by your side during the day. He is super sweet and calm. Available at Western Sydney.","everest-1",""
"2021-07-01","Western Sydney (Londonderry)","956000007374088","Sully","2025-10-31","MALE","","*I have been in a foster care home for 6 weeks - read the update below!* ""Sully is going well and has settled in and shows signs of improvement almost everyday. He is very good with children and with all types of dogs. He loves a walk and is good on the lead. On the lead he is well behaved and does not respond when other dog are walking near him. If I stop and talk with another dog walker Sully is calm and relates appropriately with other dogs. Sully loves to drive in the car and enjoys the wind in his face as he keeps his head out of the window. He loves a cuddle and pat in the morning and anytime during the day if he is awake."" ------------ Hi, I'm Sully, a gentle, quiet natured blue boy looking for my new home. I require a home who respects my boundaries when I am resting and asleep. I get along great with other dogs and don’t mind spending time in the yard while you’re out – but I do love having the freedom to go in and out as I please. I’m happiest in a home with a yard where I can stretch my legs and take in the fresh air throughout the day. It would be great for my wellbeing if I sleep outside. I love the water – so much so that I even took a dip in the river (see photos)! I also travel great in the car and enjoy my walks, especially in quiet areas while I continue building my confidence. When I first started going on walks, I wasn’t sure what to do, but with some patience and encouragement, I’ve learned to keep going and haven’t had any issues in a long time! Now, I just take my time getting used to new environments, and once I do, I’m all in. I have even learnt to walk up and down stairs! I also have experience in a pet home, so I already know the routine of a home life. I’m comfortable being left alone for a few hours, especially with a yard to explore and settle in, but I thrive best in a home where I still get plenty of interaction throughout the day. I love being around my people and enjoy a good balance of companionship and independence. And when the day winds down, you’ll find me cozied up in my crate – it’s my little safe haven where I sleep soundly through the night. I'm available at the Western Sydney adoption centre!","sully-2",""
