"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2019-09-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007852599","Bruce","2024-10-14","MALE","","Meet our big boy Bruce! He is a true delight to be around. He will make you laugh until you cackle. He will be happy to cruise around with you day in and out. He is a gorgeous character to boasts confidence. Bruce suffered a racing injury and required surgery on his front right leg so an experienced owner who knows when to slow down on the zoomies is ideal.","bruce-2",""
"2022-09-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000014803594","Teddy","2024-10-14","MALE","","Meet Teddy, and in true fashion, suits his name to a tee. A huge cuddler and people-pleaser, Teddy will make for an ultimate pet. Teddy has been spending his days lazing around home, is quiet & easy-going. He enjoys going for a quick swim to cool off, on warmer days. Teddy is a versatile boy who will do all that you ask of him.","teddy-6",""
"2021-02-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000011724017","Polly","2024-10-14","FEMALE","","Meet Polly, a sweet-natured girl who is ready to live that pet life. With a heart full of love to give. Initially, Polly may be a little shy, but with patience and encouragement, she will surely make for a lovely pet. Her quiet demeanor makes her a delightful match for households seeking tranquility with the loving presence of a furry friend. A backyard would be the perfect playground for Polly, offering her a safe space to explore and enjoy the outdoors at her own pace. While Polly enjoys her own kind of adventure, she would equally be content resting by your side. Polly is on the lookout for a calm, understanding household that can offer her the gentle start she deserves as she transitions into her forever role as a beloved pet.","polly-6",""
"2015-09-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000004393881","April","2024-10-14","FEMALE","","Meet April, boasts a laid-back personality and occasional bursts of playful energy that brighten any day. Whether you're relaxing at home or heading out for a leisurely stroll, April is happy to be by your side. One of April's most endearing qualities is her ability to be outgoing when the moment calls for it. Her gentle demeanor and friendly nature make her the perfect dog for families with young children. April's experience and ease around kids showcase her gentle and loving heart, ensuring she becomes a beloved member of any family. While she enjoys quiet moments, April also has an adventurous side. She loves engaging, and those odd bursts of energy will have you laughing as she runs after a toy or plays a game in the backyard. Her calm nature ensures she's just as content snuggling on the couch as she is on a light-hearted exploration of her surroundings.","april-3",""
"2021-05-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000007837705","Chum","2024-10-14","MALE","","Meet Chum, the epitome of easy-going and affection! This boy has a sweet personality that instantly wins over hearts. Chum is as laid back as they come. He loves nothing more than being close to his human friends. He's a responsive walker on leash, making strolls in the park or through the neighbourhood a pleasant experience for everyone involved. He naturally exudes confidence, thriving in a variety of social environments, especially around younger children. Chum is not just a pet; he's a loving family member, always eager to make new friends and share in the joys of everyday life. With his friendly disposition and ability to seamlessly fit into any family dynamic, Chum is ready to bring his special warmth and companionship to his new home.","chum",""
"2021-10-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000014807152","Sapphire","2024-10-14","FEMALE","","Meet Sapphire or Saffy, a graceful presence. Sapphire is a quiet dog who appreciates a life of calm and ease. She thrives with gentle guidance and understanding, eventually revealing her sweet and independent nature to those who are patient and kind. This lovely girl finds joy in the water. Watching her swim is nothing short of a delight and will sure make you laugh! Sapphire's independence means she'll appreciate a home where she can have her own space. While she values the quiet company of her humans, she's happiest when she's free to explore.","sapphire-3",""
"2021-12-01","Western Sydney (Londonderry)","956000007425593","Merci","2024-10-14","FEMALE","","Merci, Merci! Is what Miss Merci will be saying when you adopt her...! This gorgeous girl is a quiet natured and affectionate girl. Merci is showing great resilience with new environments & learning training cues, too. She could happily suit longer hours alone as she has perfected the art of solitude. Merci would suit a home with respectful children with dog experience and a home with another greyhound would suit her well! If you're looking for a sweet girl to flourish in your home then Merci is your girl. Merci, thank you, for reading about our gorgeous girl... Contact the GAP team for more info!","merci",""
"2021-02-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000011574940","Larry","2024-10-14","MALE","","This is Lovable Larry! He is a gentle and friendly natured boy, also playful, cuddly and great with kids. He's been around children from 3 to 10-year-olds and loves pats, cuddles and playing with them. Larry has indoor experience, is crate-trained and was not fussed about meeting the resident cat and mini-groodle. He is also good with other greyhounds and all household noises, from mowers, TVs, carpet, tiles, kid's toys to washing machines. He's a pretty laid-back lad who does love a run around and short walks, even swimming or cooling off in the garden pond or dam, but generally he's a pretty lazy lad who likes to potter around and spend life as a lounge lizard, as you can see! Lovely Larry would make a wonderful family pet or companion for any household with his friendly, gentle temperament, excellent for retirees, too. Anyone would be lucky to get to know him and would fall in love with him in a heartbeat. 💙","larry-2",""
"2023-05-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000015762328","Storm","2024-10-14","FEMALE","","Storm is an all-rounder. Such a beautiful calm girl, nothing much fazes her. She is living inside the home with other retired greyhounds and loves the small dogs - a poodle, jug, fox terrier and a Pug. She is also toilet trained. Storm is used to household noises, kids 13+, but would be ok around younger or older kids as well with her easy-going nature, loves her street walks, playing with toys, meeting people and getting lots of pats and cuddles. She'd make a beautiful family pet, and easily fit into any household. She is such a gentle, loving, friendly girl who enjoys life and being around everyone. She doesn't want to miss out on anything! Being young she will need a bit of guidance and time to spend with her. What a gorgeous little sweetheart 💖","storm-3",""
"2019-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000006794569","Cassie","2024-10-14","FEMALE","","Meet Cassie, a sweet and friendly canine companion who is sure to win your heart. This adorable girl is the perfect blend of affectionate and playful, making her a cherished addition to any home. Cassie is not only exceptionally house-trained but has also proven herself to be a wonderful playmate for both children and small dogs. Cassie's gentle nature and friendly demeanor mean she adores spending time with her human family, especially when children are involved. Whether it's playing in the backyard or cuddling on the couch, Cassie is happiest when she's with her loved ones. Her eyes light up in the presence of children, and they delight in her playful spirit and gentle manners. Currently living with small dog companions, Cassie is well-adjusted to sharing her space and enjoys every moment of it. Her sociable nature extends to meeting new people and pets, promising a seamless transition into any family with existing furry or non-furry members. Cassie is also crate trained. If you're looking for a devoted and friendly companion who gets along splendidly with all ages and sizes, Cassie is the one for you. She’s eagerly waiting to bring warmth and delight to her new family.","cassie-2",""
"2020-04-01","Western Sydney (Londonderry)","956000007838854","Little Red","2024-10-14","FEMALE","","Hi, I'm Little Red! I may be a little girl but I have lots of love to give! I am a gentle natured lady with a friendly and confident nature. I would enjoy a yard or courtyard for my naps and a comfy couch for my beauty sleep - duh! I haven't met little kids before but I'm sure you could show me how to be the best pet I can be! I would enjoy a home with a greyhound sibling but if I have to soak up all your attention as a solo pet, I'd be happy with that too! Come meet me at the Western Sydney Adoption Centre!","little-red",""
"2019-11-01","Western Sydney (Londonderry)","956000007833722","Blossom","2024-10-14","FEMALE","","This bunch of beauty named Blossom is just bouncing for joy at the though of a forever home…could that be with you? Blossom could be great for someone who is around more often than not. When you get home, she would love to keep you company, maybe go for an afternoon stroll and enjoy watching your favourite rom com in the night. Blossom will enjoy snoozing in a quiet neighbourhood if you have a backyard of any size. Blossom would suit a home with other large sized canine friends and would be suited to living with younger children, provided they are respectful of her space. Come and meet Blossom today at the Western Sydney Adoption Centre!","blossom-5",""
"2021-12-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000011326540","Alecia","2024-10-14","FEMALE","","Alecia is a well-mannered, lovely girl who especially loves attention from people - pat me please! She is very sociable, confident, calm and has a happy wagging tail when she's out and about walking and going on adventures walking around the neighbourhood, playgrounds, schools and ovals. She's also been swimming in dams and rivers with her sister and brother Lenny. They all love a good time and travelling in the car. Alecia is happy meeting new people and is also relaxed around cats and small terriers, Staffies and Golden Retrievers and has spent time in the home, happily sharing beds. She is very flexible and easy going, not worried about different floor surfaces, TV and general house noises, and has been fine with the 4-month-old baby as well as 5- and 12-year-old children. She would be great in a family home getting lots of attention and would be ok living with other dogs and cats as well. She's happy resting during the day after her walks and waiting for her next pat. A very special girl looking for her forever home to be loved and return that love in spades. 💖","alecia",""
"2022-02-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000012215256","Silver","2024-10-14","MALE","","Silver is an energetic big, beautiful boy who is playful and loves doing zoomies, he is ready for anything! He is also a big softie, loves people, attention, pats and he will nuzzle your side for more pats. He just loves life! Basically, he's a just a big goofball! Silver is great with kids 4+ but would be most suited to an active couple or family with older kids or no kids to keep up with him and take him on adventures. He loves car rides. He would need a large yard for a run around in the morning and playtime, then he would be ready for a more relaxed walk, or later in the day and another run around. He is good on the lead and has had some indoor experience. He is really an easy-care dog as long as he gets some exercise. Once he has burned-off his energy he just likes calm time, nuzzles and pats. After exercise, Silver can snooze happily during the day, so he can be alone 3-5 hours, but would prefer if someone was around a large part of the day who he could mooch around with, keep an eye on so he's not missing any action and receive attention. Silver is greyhound friendly, best with females, and has spent time getting to know the household mini-groodle and cat who he ignores. He would need slow introductions to new cats and small dogs but he is really a loveable super softy. 💘 Cheeky Silver!","silver-3",""
"2022-11-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000014804407","Patch","2024-10-14","MALE","","What a gorgeous young man Patch is. He is lovely fawn and white boy, nearly 2 years old, unraced and not interested in chasing. He is an old soul; quiet, gentle, calm and placid. He has lived inside with the family, including a 2-, -3 and 7-year-old, a cat, a Jack Russell, a Jack Rusell x dachshund puppy and a Chihuahua. Patch is not fazed by any of that, or even the chickens. He has stood in the chook pen with them and not taken any notice. Such a good boy! He is a bit shy in new environments and takes a bit of time to come out of his shell, but he is gentle and not fearful, and much happier if he has a dog friend to live with. He will take his time to get to know you, but your patience and just letting him come to you when he is ready will be worth it. He really loves his quiet early morning walk at the nature reserve and is easy on the lead, not chasing any kangaroos or birds along the way. He might have a little run around the yard first thing in the morning and a shorter walk or sniff in the yard in the afternoon but, basically, he's pretty happy to lie about most of the day and is very low maintenance. Patch is much braver meeting new people when he has a buddy and would be suitable for homes with young families to retirees, especially if they have another dog and live in a relatively quiet environment. Cats are fine, too. He does love a sleep on couch and someone being around, but can cope alone if you go out, or has a doggie friend for company.","patch-3",""
"2019-05-01","Western Sydney (Londonderry)","956000006670250","Bramble","2024-10-14","MALE","","Bramble is scouting high and low looking for a special family. Bramble is excellent with training, loves getting a treat for his tricks so a home who enjoys training & helping their dog learn skills is a perfect fit for Bramble. Bramble's known cues – on your bed, down, shake, touch (he can do all four of these in multiple environments!), collar (present collar and he puts his head through). Bramble is a quiet boy who would need some time to settle in to the ins and outs of pet life. To set him up for success, he requires a quiet home with no children/other pets. He would love a yard where he can explore and soak up the sunshine and have a spot to retreat to. Once settled in to a routine, Bramble would be ok being left alone for longer hours through the day. He may be a little nervous at first but his sweet little personality will shine through in no time! He enjoys to follow his handler around and sniff out any treats they might be hiding in their treat pouch. He is also calm and gentle when going for walks. Bramble is available at the Western Sydney adoption centre on a foster basis.","bramble",""
"2020-04-01","Western Sydney (Londonderry)","956000007836202","Coco","2024-10-14","FEMALE","","Pretty lady Coco is an affectionate girl with a happy disposition! Coco would enjoy a backyard, children to throw the ball with, and a couch for her beauty sleep! Coco is a happy girl who would benefit from her family home while she learns to settle in to pet life, oh and of course, a yard to do zoomies in! Coco is available from the Western Sydney adoption facility.","coco-10",""
"2021-11-01","Western Sydney (Londonderry)","956000011656468","Betty Boo","2024-10-14","FEMALE","","Sweet little lady Betty Boo has had exposure to other dogs & spent time in a home environment and is now looking to step paws into her forever home. Her home experience will help her effortlessly settle in wonderfully into your world! This sweet lady may be shy at first, but underneath her shy exterior is a sweetie pie who can't wait to enjoy pet life with you, whether that's daily adventures or chilling out in front of the TV. Her gentle nature extends to her lead manners too, as she promises to walk nicely on the lead along side you. Respectful children would enjoy her friendly nature. If you're looking for a sweet, young lady to be your companion, contact GAP to meet Betty Boo!","betty-boo",""
"2019-12-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000012226004","Moses","2024-10-14","MALE","","Are you after a dog to be totally besotted by you? Well meet Moses, a quirky and loveable boy whose after his forever home. Moses boasts confidence and is extremely gentle in his approach. He has been around children 4+ and will request frequent pats. He has been brought up with a jack russel at home, but would benefit from a meet and greet prior to being adopted. Moses will be attending our Adoption Day at Glandore Wines on the 5th of October.","moses",""
"2020-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000011584801","Goldie","2024-10-14","FEMALE","","Meet Goldie, the epitome of a happy and easygoing canine companion! This delightful and friendly girl thrives on human interaction and is always eager to receive pats and affection. Goldie has already proven her friendly disposition by getting along well with small dogs. Her calm and patient personality shines through even in the busiest of households. She would especially enjoy a household that offers plenty of attention and opportunities for gentle pats and cuddles. This lovely lady would be the perfect match for someone seeking a reliable, loving, and low-maintenance companion.","goldie-4",""
"2020-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000011586129","Dotty","2024-10-14","FEMALE","","Meet Dotty, the calm and happy canine who is ready to become a cherished member of your family. Dotty is a gentle soul, a perfect match for those seeking a serene and loving companion. Dotty might be a little shy at first, but she quickly warms up and reveals her sweet, affectionate nature. Once she feels comfortable, you'll find that she loves nothing more than cuddling up on the couch, making her the ideal partner for relaxed evenings at home. With a little patience and a lot of love, she blossoms into a loyal and content friend who will bring joy to your everyday life. If you're ready to open your heart and home to a wonderful, laid-back companion, Dotty is waiting to meet you.","dotty-1",""
"2019-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000007467189","Alfie","2024-10-14","MALE","","Meet Alfie, a delightful and active male greyhound with a zest for life that is absolutely infectious! Alfie is especially great in the company of other medium to large dogs, making him a perfect fit for a home already blessed with canine companions. He's particularly fond of his fellow greyhounds, often seen sharing playful moments and lounging together. His natural sociability extends to a broad range of activities. . He is an ideal candidate for someone with an active lifestyle who enjoys spending time outdoors and interacting with their pets. Alfie is looking for a loving and dynamic home where he can flourish and be an integral part of the family. If you're seeking a loyal, active, and sociable companion to join your family, Alfie might just be the perfect match.","alfie-5",""
"2022-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000011353096","Marshmallow","2024-10-14","MALE","","Meet Marshmallow, a delightful dog whose name perfectly represents his soft and gentle demeanor. This easy-going boy is looking for a new family who can appreciate his sweet and relaxed nature. Marshmallow is incredibly affectionate, loving nothing more than to be by your side, enjoying leisurely strolls or lounging on the couch. Although he can dash around with surprising speed when he's excited, he genuinely prefers to take life at a more fun, relaxed pace. Playtime for Marshmallow is all about enjoying the moment rather than chasing competition. Whether it's a game of fetch in the backyard or simply unwinding after a long day, Marshmallow is happy as long as he's with the ones he loves. Marshmallow would thrive in a loving home that offers a balanced mix of activity and relaxation.","marshmallow",""
"2022-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000011356642","Lil (Lillian)","2024-10-14","FEMALE","","Meet Lil, the epitome of joy wrapped up in a furry bundle of energy! This happy-go-lucky girl is always ready for her next adventure and adores racing around the yard with her signature zoomies. Lil's enthusiasm for life is boundless; she simply wants to play and have fun at every opportunity. Lil’s zest for life is palpable. This excitable nature means she thrives in environments with calm friends who can help her balance her energy levels. Lil is suited for a home with a yard where she can let loose and indulge her playful instincts. She would benefit from a family that can provide structured playtimes and plenty of affection. Lil’s ideal family would be active and willing to engage with her energetic personality, while also offering the calm structure she needs to feel secure and happy.","lil-lillian",""
"2019-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000007361249","Stumpy","2024-10-14","MALE","","This sociable fellow is a joy to be around and has a knack for bringing smiles to everyone he meets. Stumpy is a social butterfly, especially when it comes to other greyhounds. He thrives in the company of his fellow canines and enjoys the camaraderie of a playful group. If you have other greyhounds or are involved in a greyhound community, Stumpy will fit in seamlessly and form bonds quickly. This gentle dog is well-socialized with children aged nine years and up, making him a wonderful family pet. Whether it's a leisurely stroll in the park or lounging around at home, Stumpy is adaptable and easygoing. Stumpy is not just a pet; he's a loving and loyal friend ready to enrich your life with joy and companionship.","stumpy",""
"2022-07-01","Northern Rivers (Grafton, Lismore, Casino)","956000011710042","Willow","2024-10-14","FEMALE","","Willow excels in a social environment and is used to living harmoniously with other greyhounds, making her an excellent addition to a multi-pet household. Willow is house trained, which means she's all set to fit seamlessly into your home without any fuss. Her inquisitive nature makes her a joy to have around, as she's always eager to explore her surroundings. Walking is one of Willow's favorite activities. She has a graceful stride and a calm demeanor that make her the perfect walking buddy. Willow's friendly disposition makes her great for families or individuals looking to add a companion who’s both loving and easygoing. She gets along wonderfully with other greyhounds and would thrive in a household where she can share her days with canine siblings. If you're looking for a loving, house-trained, and curious companion who enjoys the simple pleasures of life, Willow is your girl. She’s ready to become a beloved member of your family, filling your home with warmth, joy, and countless tail wags.","willow-8",""
"2022-03-01","Northern Rivers (Grafton, Lismore, Casino)","956000011358035","Lazlo","2024-10-14","MALE","","Meet Lazlo, the friendly and easy-going canine companion you've been waiting for. Lazlo's calm demeanor makes him the perfect addition to any household looking for a laid-back yet affectionate furry friend. Lazlo absolutely loves his daily walks and will eagerly await the moment you grab his leash. His love for walking not only provides you both with exercise but offers a great bonding experience. Beyond his love for walks, Lazlo enjoys lounging by your side—content to bask in peaceful moments. His friendly personality ensures he gets along well with everyone he meets, making him a delightful companion for families, singles, or seniors alike. If you're seeking a calm and loving dog who thrives on walks and the company other dogs.","lazlo",""
"2022-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000015732188","Milly","2024-10-14","FEMALE","","Meet Milly, an easy-going and lovable canine companion who is eagerly waiting to become a cherished member of your family! Milly is a delightful blend of calmness and enthusiasm, making her a perfect match for any household. Milly embodies a warm and friendly spirit, and her greatest joy comes from human companionship. Milly is happiest when she's with her people. She has a natural knack for making everyone feel welcomed and loved with her gentle demeanor. However, she can also be quite excitable when playtime comes around. What makes Milly extra special is her compatibility with other dogs—she gets along splendidly with all her canine friends and even shares her space with her sister effortlessly.","milly",""
"2020-12-01","Western Sydney (Londonderry)","956000007467066","Wizzer","2024-10-14","MALE","","Wizzer has spent time around children 4 years and up and is a friendly cheerful boy guaranteed to bring love and cuddles into your home. Wizzer would enjoy a yard to zoom around in and sunbake in. As he hasn't had any experience as a pet a home ready to take it slow to introduce him to the world will suit him the best. A home with children or other hounds will suit Wizzer. Wizzer is available from our Western Sydney adoption centre.","wizzer",""
"2022-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000015731888","Lilo","2024-10-14","FEMALE","","Lilo's friendly demeanor and boundless enthusiasm for life make her a perfect addition to any household. She is not only happy by nature but thrives in an active environment where she can experience fun and adventure. Lilo is an expert when it comes to walking on a lead, making her the ideal partner for daily strolls around the neighborhood or more ambitious hikes in the great outdoors. This lovely girl is full of life and energy—always ready for a game of fetch, a playful romp in the yard, or an exciting walk. Yet, despite her zest for activity, Lilo is incredibly well-mannered. If you're seeking a loyal, active, and loving friend to join your life's adventures, Lilo might just be the perfect match.","lilo-1",""
"2020-11-01","Western Sydney (Londonderry)","956000011575270","Panda","2024-10-14","MALE","","*Panda is in a foster home! Chat with the GAP staff to meet him!* Are you looking for a companion to bring joy, energy, and laughter into your life? Our very own Panda is an absolute delight. From the moment you meet him, his infectious happiness will light up the room and put a smile on your face. Panda thrives in the company of other dogs and would do well in a family with older children. He has done well with his alone time sessions and would suit full time hours as a solo dog or with a canine companion small or large. Panda is available at our Western Sydney adoption centre.","panda-2",""
"2022-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000014887355","Tilly","2024-10-14","FEMALE","","Tilly's gentle nature and contagious enthusiasm make her an ideal friend for anyone looking to add a dash of sunshine to their daily routine. Tilly is a social butterfly among canines; she’s easy-going and gets along effortlessly with dogs of all shapes and sizes. Tilly's adaptable personality means she'll fit in seamlessly with any loving household, whether you're a first-time pet parent or adding to an existing furry family. Her days are filled with simple pleasures—short walks around the neighborhood, followed by contented lounging in a sunny spot. Tilly's main aim in life is to be around people. If you’re looking for a devoted, easy-going, and utterly charming dog to complete your family, look no further than Tilly. She’s ready to share her heart and home with a family who will cherish and adore her as much as she will love them","tilly-3",""
"2022-11-01","Northern Rivers (Grafton, Lismore, Casino)","956000014945061","Kj","2024-10-14","FEMALE","","KJ is the perfect companion for those who love a relaxed, yet engaging, four-legged friend. KJ is incredibly friendly with all dogs, making her an excellent candidate for multi-pet households. This wonderful girl thrives on human connection and enjoys being involved in whatever activities her family is up to, from leisurely walks to cozy movie nights. KJ's simplicity and affection make her an ideal walking companion—she enjoys a good stroll and is always eager to greet fellow walkers with a wag and a smile. If you're looking for a loyal, friendly, and easy-going companion to bring joy and happiness into your home, KJ is the perfect choice.","kj",""
"2021-08-01","Northern Rivers (Grafton, Lismore, Casino)","956000007423236","Johnie","2024-10-14","MALE","","Meet Johnie, a confident and friendly canine who is sure to brighten your days with his playful nature and infectious energy. Johnie loves to play and is always up for a game of fetch. His exuberance is paired with a love for swimming, making him the perfect partner for summer adventures by the pool, lake, or beach. Despite his playful demeanor, Johnie also showcases an endearing blend of confidence and friendliness. He has no trouble making new friends, whether they are human or fellow canines. Being playful Johnie likes to get to know his new friends prior to a play date. His confident disposition ensures that he approaches new experiences with curiosity and excitement, making every day an adventure.","johnie",""
"2017-08-01","Western Sydney (Londonderry)","956000004495166","Beau","2024-10-14","MALE","","Tiny in stature but big on love...Beau is here to give you smooches and spend the rest of his days as a beloved member of your family. Beau is a gentleman, who is a nice walker on the lead and would suit a laid back family. Beau loves all the finer things in life...ear scratches, and getting cuddles from his handlers. Beau would thrive in a low small dog populated suburb and would enjoy living with another greyhound/large breed doggo. A home with extended hours alone is suitable for Beau as he enjoys the peace and quiet, but would love some cuddles when you get home after a long day. He can even walk up and down stairs, showing that an old dog can learn new tricks! Beau is available from our Western Sydney adoption centre.","beau-5",""
"2014-04-01","Western Sydney (Londonderry)","956000003168075","Old Boy","2024-10-14","MALE","","Introducing Old Boy! This sweetheart has made everyone fall in love with him here at GAP. This delightful wise soul is a quiet natured boy looking for a quiet home to spend his retirement years. Old Boy would do best win a quiet home, without young children, with a small courtyard, enough to stretch his legs and to sniff the breeze. Full time workers are no problem with Old Boy. This gentleman can't wait to live his best life with you. Old Boy is available from the Western Sydney adoption centre.","old-boy",""
"2021-12-01","Western Sydney (Londonderry)","956000007447372","Rocky","2024-10-14","MALE","","Rocky is a sweet boy with experience around kids 12+ and has spent lots of time around other greyhounds, making him a lovely addition to your home if you already have a hound! Rocky is a sweet hound who would enjoy further training in the home to be the best pet he can be. He can be nervous around new people but has proven to be a total sweetie pie once you get to know him! Rocky is available from our Western Sydney adoption centre.","rocky-13",""
"2019-02-01","Hunter Valley (Maitland/ Muswellbrook/Newcastle/Forster)","956000008235593","Spot","2024-10-14","FEMALE","","Spot is independent and enjoys spending time roaming around. Spot would suit a family who is after a companion to cruise around the backyard with. At times Spot can be weary and a bit timid in new environments but with the right re-assurance, she recovers really well. If you're interested in meeting our darling Spot, please apply now.","spot-4",""
