"DATEOFBIRTH","LOCATION","MICROCHIPNUMBER","NAME","RECORDEDDATE","SEX","SPECIFICNEEDS","TEXT","URLNAME","WHATWEHAVENOTICED"
"2021-07-01","Western Sydney (Londonderry)","956000007422319","Branch","2026-04-07","MALE","","Are you looking to BRANCH out this Autumn? Meet Branch, our sweet, shy, small animal social greyhound here at GAP HQ. Branch is a quiet, reserved boy who would suit an owner who can nurture a shy greyhound out of their shell. Indoor cats, understanding dogs of any size (small or large) are welcome in Branch's new home! We would love to see Branch go into an experienced greyhound owners' home with a quiet lifestyle and a backyard with secure fencing where he can retreat to and enjoy the peace and quiet away from people when he needs it. A home without young kids is ideal, however experienced teenagers would be suitable. If you are someone who can provide a shy dog the structure, support, and ongoing confidence training that he needs to thrive as a pet, we'd love to hear from you. Meet Branch at Western Sydney!","branch",""
"2021-12-01","Central West (Bathurst/Dubbo/Coonabarabran)","956000012899081","Hanno","2026-04-07","MALE","","Meet Hanno - your gentle giant with the softest soul 💛 Hanno is a big, beautiful boy with an even bigger heart. True to his gentle nature, he absolutely adores people and will happily rest his head on your lap for pats, cuddles, and all the love you can give. He has a sweet, easygoing temperament and is just as happy playing with his toys as he is lounging around and soaking up a quiet moment with you. Whether it’s a little playtime or a lazy afternoon on the couch, Hanno is simply content being by your side. If you’re looking for a calm, affectionate companion Hanno might just be your perfect match 🐾","hanno",""
"2018-12-01","Western Sydney (Londonderry)","956000006675657","Boots","2026-04-07","FEMALE","","Shine your boots and walk on in to our centre to come and meet me and take me home....Hi, my name is Boots and I'm a very sweet girl who would love to find a calm, patient family to help me truly shine. I get a bit nervous sometimes meeting new people but if you show me I can be respected and loved I will be your best friend. I would love to have a chilled out canine buddy who can show me the best things in life and be my guide if I find new things to learn about. I also wouldn't mind living with a cat if we get to know each other slowly. I would be best suited to a home with a yard but I might also like an apartment as long as my home environment is quiet and calm. I don't mind having alone time but would appreciate someone willing to work up to leaving me alone for a long time. If you think you might be the special person to take me on my new adventure, I'd sure love to meet you! Available at Londonderry, at Western Sydney.","boots-4",""
"2022-01-01","Northern Rivers (Grafton, Lismore, Casino)","956000007425168","Jetta","2026-04-07","FEMALE","","Jetta is a happy, affectionate girl who would make a wonderful addition to almost any home. She thrives on human companionship and absolutely loves being around people, always ready to share her cheerful energy and cuddly nature. As long as she gets her regular walks and daily exercise, Jetta adapts well to different living environments. Whether it’s a busy household or a quieter space, she brings warmth, joy, and a loving presence wherever she goes. With her friendly personality and bright spirit, Jetta is sure to win hearts and become a loyal, loving companion.","jetta-1",""
"2022-01-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007468142","Archie","2026-04-07","MALE","","🐾 Meet Archie Archie is a confident and curious greyhound who enjoys getting out and exploring the world around him. On walks, he is easy to handle, happily moving along at a relaxed pace while taking in all the sights and smells. He’s a friendly boy who will say hello and enjoys attention, though he’s just as content following his nose and exploring his surroundings. Archie has a more independent nature, making him a great match for someone who appreciates a dog that enjoys both company and doing his own thing. Archie travels calmly and has shown himself to be relaxed in new environments, taking everything in stride. Archie would be best suited to a home without small dogs or cats, where he can feel comfortable and focus on his walks and daily routine. If you’re looking for a laid-back, independent greyhound who enjoys exploring and living life at his own pace, Archie could be a great addition to your home.","archie-15",""
"2022-11-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000015030611","Elvis","2026-04-07","MALE","","🐾 Meet Elvis Elvis is a happy, confident greyhound who brings a fun and enthusiastic energy to everything he does. He enjoys getting out and about, approaching the world with curiosity and excitement, always keen to explore what’s around him. On walks, Elvis can be strong on lead at times, especially when something catches his interest, but he settles into the outing and enjoys a good wander. He’s an engaging companion who likes to be part of the action and see what’s going on. Elvis is very people-friendly and loves affection. He’ll happily come up for pats, wagging his tail and staying close to soak up the attention. He’s also been around children and has shown a positive, social nature. He travels calmly and is comfortable in new environments, taking things in stride while still enjoying the excitement of getting out and about. Elvis would benefit from a home that can continue to guide him on lead and support his enthusiasm. Elvis would be best suited to a home without small dogs or cats, where he can comfortably enjoy his surroundings and focus on his adventures. If you’re looking for a fun, affectionate greyhound who enjoys being out and about and loves a good cuddle, Elvis could be a great match.","elvis-4",""
"2022-02-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007428674","Brax","2026-04-07","MALE","","🐾 Meet Brax Brax is a friendly and confident greyhound with a happy, engaging personality. On walks, he moves with a relaxed, sniff-and-explore style, wagging his tail and showing curiosity about the world around him. He walks well on lead with no pulling, making walks enjoyable for both him and his person. He loves spending time with people, happily coming up for pats and engaging with a wagging tail. Brax has experience around children and is comfortable inside a home environment, showing himself to be calm and relaxed. He is calm in the car and adjusts well to new environments, showing a low-stress, easy-going nature. If you’re looking for a confident, affectionate greyhound who enjoys walks, exploration, and plenty of pats, Brax could be a wonderful addition to your home.","brax-1",""
"2022-08-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000015735347","Hog","2026-04-07","MALE","","🐾 Meet Hog Hog is a confident and friendly young greyhound with a curious and playful nature. On walks, he may start off a little strong with excitement, but he quickly settles into a happy, relaxed pace, happily sniffing and exploring his surroundings. He enjoys human company and is affectionate, happy to receive pats and attention while maintaining his easy-going personality. Hog has started learning to move around indoors and has been exposed to children, showing a positive, adaptable temperament. He is relaxed around small dogs, happily going about his own business. Hog is calm in the car and comfortable in new environments, showing a low-stress, confident attitude. If you’re looking for a playful yet relaxed greyhound who enjoys exploration, pats, and spending time with people, Hog could be a wonderful companion.","hog-2",""
"2021-06-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000014517629","Jaynee","2026-04-07","FEMALE","","🐾 Meet Jaynee Jaynee is a friendly and relaxed greyhound who enjoys exploring her surroundings at a gentle, happy pace. On walks, she happily sniffs and investigates while staying calm and easy to manage. She loves spending time with people, coming up for pats and wagging her tail as she soaks up attention. Jaynee is content to stay close for affection, making her a sweet and sociable companion. She has shown herself to be calm and easy-going around small dogs, happily going about her own business. Jaynee is also comfortable in the car and adapts well to new environments, showing a steady, relaxed nature. If you’re looking for a gentle, affectionate greyhound who enjoys both quiet exploration and plenty of cuddles, Jaynee could be a wonderful addition to your home.","jaynee",""
"2018-10-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000006354897","Minty","2026-04-07","FEMALE","","🐾 Meet Minty Minty is a friendly and confident greyhound who enjoys exploring the world at her own pace. On walks, she’s curious and happy to sniff around, sometimes showing a little extra enthusiasm for interesting smells, but she’s always manageable and enjoys taking it all in. She’s very people-oriented and loves attention, happily soaking up pats and affection. Minty has also spent time around children and shows a relaxed attitude towards small dogs, showing herself to be relaxed and gentle. Calm in the car and comfortable in new environments, Minty is a steady, easy-going companion who enjoys both exploration and quiet moments. If you’re looking for a gentle, affectionate greyhound who enjoys walks, sniffing adventures, and plenty of cuddles, Minty could be a perfect addition to your home.","minty",""
"2018-01-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000009480128","Cutie","2026-04-07","FEMALE","","🐾 Meet Cutie Cutie is a cheerful and confident lady who brings a lot of joy wherever she goes. She loves leading the way on walks, sniffing and exploring her surroundings with excitement and a wagging tail. She’s very friendly and enjoys spending time with people, happily soaking up pats and attention. Cutie has experience around children and has shown herself to be calm and happy in their company. She travels well and adjusts easily to new environments, showing a relaxed and happy nature. If you’re looking for a friendly, outgoing greyhound who loves to explore and enjoys lots of cuddles, Cutie could be a wonderful companion.","cutie-1",""
"2021-10-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000013033190","Anna","2026-04-07","FEMALE","","🐾 Meet Anna Anna is a gentle and calm greyhound who enjoys life at an easy pace. On walks, she is well-mannered with no pulling, happily taking her time to explore her surroundings in a relaxed and curious way. She is very friendly and enjoys affection, happily coming up for pats and quietly soaking up attention. Anna is relaxed around small dogs and happily goes about her own business, enjoying her walks and exploring at her own pace. Anna is calm in new environments and travels well, showing a steady, easy-going nature that makes her a lovely companion. If you’re looking for a gentle, affectionate greyhound who enjoys quiet exploration and plenty of cuddles, Anna could be a wonderful addition to your home.","anna-11",""
"2021-10-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000013025440","Rhino","2026-04-07","MALE","","🐾 Meet Rhino Rhino is a confident and independent greyhound with a calm, relaxed demeanour. On walks, he enjoys exploring at his own pace and can be a little strong on lead, showing his enthusiasm for new sights and smells. He approaches the world with curiosity, sniffing and investigating everything around him with quiet confidence. Rhino is an independent thinker who loves to explore and take in his surroundings. He enjoys pats and attention when it’s offered, and is happiest when allowed to discover the world at his own pace. Rhino is a calm and easy-going companion who adjusts well to new environments. He’s happy to share space with small dogs, giving them plenty of room while he goes about his own relaxed explorations. If you’re looking for an independent, confident greyhound who enjoys gentle walks, quiet exploration, and a relaxed lifestyle, Rhino could be a great companion to share your home and adventures with.","rhino-1",""
"2021-05-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011704679","Murray","2026-04-07","MALE","","🐾 Meet Murray Murray is a calm and easy-going greyhound with a gentle, friendly nature. He walks nicely on lead without pulling, happy to take his time having a sniff and quietly exploring his surroundings. He approaches life in a relaxed way, showing a steady confidence in new environments and taking things as they come. Around people, Murray is warm and approachable, he’s happy to come over for a pat and enjoys affection without being over the top. Murray travels calmly and has shown himself to be low-stress and settled in different situations so far. He has also shown positive, relaxed behaviour around small dogs. Murray may suit a range of homes, particularly those looking for a laid-back and gentle companion. He would enjoy regular walks, a comfortable place to rest, and plenty of pats and quiet company. If you’re after a relaxed, friendly greyhound who enjoys a simple life of strolls, naps, and affection, Murray could be a lovely addition to the right home.","murray-1",""
"2022-11-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000014910524","Happy","2026-04-07","FEMALE","","🐾 Meet Happy Happy is a bright, energetic girl who truly lives up to her name. She approaches life with enthusiasm, bouncing into new environments with confidence, curiosity, and a wagging tail. On walks, she’s active and playful without being a strong puller, enjoying a good explore while keeping things fun and engaging. She’s very people-oriented and loves attention, Happy will happily come up for pats and soak up all the affection on offer. Her cheerful, affectionate nature makes her a lovely companion for someone who enjoys a dog with a bit of personality and spark. Happy travels well and has shown low stress in new situations, taking everything in stride with her upbeat attitude. She would suit a home that can match her energy and continue to guide her as she settles into a routine. Happy would be best suited to a home without small animals, including small dogs, cats, or birds. If you’re looking for a fun, affectionate greyhound who brings a bit of bounce to your day and plenty of love to your home, Happy could be a great match.","happy-7",""
"2021-11-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000011646280","Butters","2026-04-07","MALE","","🐾 Meet Butters Butters is a happy, confident greyhound who brings a lovely mix of curiosity and affection to everything he does. On walks, he enjoys a bit of a zig-zag adventure, taking in all the interesting smells around him, but he’s also great at checking back in with his handler, making him both engaging and easy to walk. He approaches the world with a relaxed confidence, happily exploring new environments with a wagging tail and an upbeat attitude. Around people, Butters is just as charming, he’ll come over for a pat and is more than content to stay close, soaking up all the attention. He’s the kind of dog who genuinely enjoys company and will make the most of any affection on offer. Butters travels calmly and has shown himself to be settled and low-stress in different situations so far. He may suit a variety of homes, especially those looking for a friendly, interactive companion who enjoys both exploring and relaxing. If you’re after a cheerful, affectionate greyhound who loves a good wander followed by plenty of pats, Butters could be a wonderful match.","butters-2",""
"2021-05-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000012866944","Freya","2026-04-07","FEMALE","","Meet Freya 💛 Freya is a happy-go-lucky girl with a lovely, placid nature. She absolutely loves people and greets everyone with a wagging tail and a warm, gentle presence that instantly makes you feel at ease. This sweet girl is quiet and affectionate, happiest when she’s by your side - whether that’s enjoying a leisurely walk or simply relaxing together at home. Freya walks beautifully on lead, staying close and calmly taking in the world around her. Freya gets along well with small dogs (she’s spent time with the family Mini Groodle and Kelpie cross) and is wonderful with children aged 7 and up. Her placid temperament and easy-care nature make her a joy to have around. If you’re looking for a gentle, loving companion or a loyal family pet, Freya could be the perfect match. She’s ready to bring warmth, calm, and plenty of tail wags into her forever home. 🐾","freya-3",""
"2021-06-01","Western Sydney (Londonderry)","956000007469041","Zena","2026-04-07","FEMALE","","*Zena has just gone to foster with a Borzoi in an apartment - update below!* ""Zena is still anxious around unknown people and in new situations. We have brought her along to various football matches without problem, but she needs a little time to observe from a distance before going closer. The same applies to new situations. She gets on well with our dog and we haven't seen any problematic behaviour around other dogs. Zena is very playful and has started to pick up toys, although she doesn't quite know what to do with them once she's picked them up. She has managed to play tug-of-war with our dog a couple of times and they generally play well together. Overall, Zena is a very affectionate little dog (once she knows and trusts you) that would make a lovely pet, but perhaps in a quieter household."" ----------- Zena is a happy, friendly girl, who would suit a nurturing, calm household to really thrive into the cheeky, confident girl we've seen here at the adoption centre! She can take a little time to adapt and feel comfortable in new environments and requires understanding pawrents willing to take new things slow. A home without kids would support her confidence the best. Zena socialises well with other dogs around her size and she doesn't mind if it's dog or human, but she would love some company during the day. Zena's favourite activity is settling down in a cozy area while enjoying a Kong or a food puzzle, since treats are her favourite thing! She is phenomenal with her training here at GAP HQ - she has learned how to navigate stairs, responds to her name, knows ""down"", ""touch"" a hand target, ""shake"" and even ""sit"" which is a tricky one for most greyhounds! What a clever girl! Zena is available at the Western Sydney adoption centre so let us know if you are interested in taking her home!","zena-1",""
"2023-06-01","Riverina (Wagga, Temora, Gundagai, Griffith)","956000014886306","Custard","2026-04-07","MALE","","Meet Custard! 💛 Custard is a beautiful friendly boy, the colour of creamy custard and just as delicious! He's a smart cookie who can get the backdoor open and work his way inside and onto the sofa, and especially loves riding around in the Winnebago! King of the road! He is outgoing and very affectionate, adoring the company of his people. He'll greet you with excitement and a wagging tail, making you feel loved every day. He enjoys the company of the grandchildren from 6 months to 12 years old, socializing with other greys, and lying in the back yard with the pet fox terriers, basking in the sun. Custard is well-behaved on street walks and easy to manage on lead once he has got over his excitement of seeing you. He'll happily settle by your side calmly and be a loyal companion or family pet. He loves a bath and is also comfortable around aviary birds in the backyard. This lovable boy would be a perfect fit for an active couple or a family with older kids/grandkids and happily cohabit with other dogs. Mr. Custard is all smiles & a bit of a character, guaranteed to bring you plenty of joy. 🥰🐾","custard-1",""
"2020-09-01","New England","956000011719419","Libby","2026-04-07","FEMALE","","Libby is a gorgeous girl with a playful spirit and the sweetest nature. She loves having fun, whether that’s zooming around the yard or sharing gentle moments with her people. Libby is especially comfortable around other medium to large dogs and enjoys their company, making her a great match for a home with larger canine friends. True to her cheerful personality, Libby has a cheeky habit of jumping up when she gets excited, it’s her way of saying hello and showing how happy she is to see you. With a little guidance, this enthusiasm will easily turn into beautifully polite greetings. Affectionate, lively, and full of charm, Libby is sure to bring laughter, love, and plenty of tail wags to her forever home.","libby-1",""
"2021-11-01","Western Sydney (Londonderry)","956000007428081","Dakota","2026-04-07","FEMALE","","Dakota is so beautiful and charismatic, we know she will steal your heart as soon as you meet her! Dakota recently had a weekend vacation at a staff member's home and she was the perfect houseguest! She was confident and resilient learning a new place and routine, she was excellent with toileting and slept soundly through the night with no issues! She spent few hours alone indoors and just snoozed away until the humans returned - what a good girl! Dakota is on the active side for a greyhound and she really enjoyed longer walks where she got to do lots of sniffing on the longline. She also loves a good play with toys and enrichment activities throughout the day and would be well suited for someone looking for a fun-loving companion confident enough to join them on their social outings. Apartments/units are suitable as long as you are willing to spend some quality play/walk time with her daily. Older kids are suitable and would enjoy her goofy nature! Dakota is friendly and sociable with other medium-large size dogs and greets and plays with them nicely. She loves her food and is highly trainable, having already mastered longline recall, ""down"" and ""off"". This outgoing girl can't wait to join you on all your adventures! Apply online to add Dakota to your family.","dakota-2",""
"2021-08-01","Western Sydney (Londonderry)","956000011552657","Jimmothy","2026-04-07","MALE","","Goofy little Jimmothy will steal your heart and never give it back! “I’ve just starred in foster care and now I’m looking for my special home!” ✨ Jimmothy is suitable for full-time workers and was content in foster living in an apartment, where his family was away from 7am to 4pm. He stayed indoors during the day and has shown he can settle beautifully, with perfect toilet training—making him a great fit for apartment living and busy households. His fosters say he is ‘fantastic alone’ and gets so excited when you get home! Jimmothy is a super funny and adorable guy who will have you in stitches 24/7! He enjoys a spontaneous zoomie and gives the best cuddles in the world! As soon as you sit on the floor or the couch, he is right there next to you laying on your lap asking for pats. He loves other dogs, big and small, and would gladly join a family with other dogs in the picture. He loves being indoors but would also enjoy a small courtyard or backyard to stretch his legs and toss his toys around. Respectful kids who can give him his chill time will adore his cuddly, playful nature. Jimmothy truly is one-of-a-kind and we know he is going to bring you joy every day! Submit an application to meet our special boy, Jimmothy!","jimmothy",""
"2022-06-01","Northern Rivers (Grafton, Lismore, Casino)","956000014888501","Bear","2026-04-07","MALE","","Bear is a gorgeous greyhound with a big heart and an even bigger love of life. He absolutely loves riding in the car and is always happy to head out for an adventure. Toys are another favourite — Bear enjoys playtime and will happily entertain himself or invite you to join in. Bear can be a little shy when he first meets new people, but once he feels comfortable, his true personality shines through. When he gets to know you, Bear will quickly become a loyal and affectionate best friend. He’s an active boy who enjoys playing, which means he’s best suited to living with medium to large dogs only, with a good introduction. He can be a bit too enthusiastic for small dogs as he just wants to play and interact. Despite his playful energy, Bear is good with polite children who understand how to give dogs space and respect their boundaries. Bear is looking for a home that will give him time to settle, enjoy his playful side, and include him as part of the family. With patience, love, and a few toys, Bear will reward you with endless loyalty and companionship.","bear-20",""
"2022-06-01","Northern Rivers (Grafton, Lismore, Casino)","956000014886527","Hunter","2026-04-07","MALE","","🐾 Meet Hunter 🐾 Hunter is a lovely, easy‑going greyhound who is ready to find his forever home. He has been well socialised with children as young as 2 years old and would suit a home with polite, dog‑savvy kids who understand how to interact respectfully with dogs. Hunter loves getting out and about and enjoys his daily walks. He walks nicely on lead and is inquisitive without being overwhelming, making him a pleasure to handle. He also has a fun side — especially when water is involved — and happily splashes around whenever he gets the chance! He gets along well with other dogs and would be happy living with a canine companion or as an only dog with regular social interaction. Overall, Hunter is an adaptable, relaxed, and friendly boy who will settle easily into a range of home environments. Hunter is looking for a home where he can enjoy his walks, spend time with his people, and be included as part of the family.","hunter-10",""
"2023-08-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015756221","Scout","2026-04-07","FEMALE","","This beautiful girl is great company, she is gentle and affectionate, comes when called and easy to walk on the lead. She is a very relaxed girl who has had inside experience.","scout-4",""
"2023-08-01","Southern NSW/ACT (Bulli, Nowra, Goulburn, Canberra)","956000015739744","Buddy","2026-04-07","MALE","","Buddy is a good boy, he is happy while your out and is social and confident. He has grown up around domestic farm animals, he has been around the young pups and has seen the local native animals that come past.","buddy-17",""
"2020-12-01","Mid North Coast","956000011585254","Primero","2026-04-07","MALE","","Meet Primero, a kind greyhound with a laid-back and easygoing nature. He’s the kind of dog who enjoys life at his own pace, whether that’s chilling in the yard, settling in the car for a ride, or soaking up a gentle pat from a human friend. Primero is affectionate and confident—he happily comes over for attention and responds with calm, friendly energy. He also travels well ready to explore new places with his people. This kind-hearted boy would thrive in a home where he can enjoy companionship, gentle walks, and lots of love from humans who appreciate a dog with a steady, friendly nature.","primero",""
"2022-09-01","Mid North Coast","956000015733132","Henry","2026-04-07","MALE","","Meet Henry, a charming greyhound full of playful personality. Henry is a confident and happy boy who loves to explore and play wherever he goes. On the lead, he can be strong at first, but he quickly settles and walks nicely once he finds his rhythm. He enjoys car rides and is happy to travel to new adventures, though he can bark if things pass close to the car, he just wants to make sure everyone is safe! Henry is incredibly friendly and super excited to meet new people. He adores attention and loves to engage, making him a perfect companion for a family who enjoys an active, playful friend. He’s used to being around children and has been a happy, gentle playmate, sharing his joyful energy without hesitation. Henry is a confident, social, and affectionate boy ready to join a loving home. He thrives on human companionship and is looking for a family to play with, cuddle with, and bring endless smiles to every day. Henry is ready to bring his playful spirit, wagging tail, and happy heart to his forever family, filling their lives with fun, laughter, and love.","henry-10",""
"2019-12-01","Mid North Coast","956000012227696","Blondie","2026-04-07","FEMALE","","Meet Blondie, a sweet greyhound with a gentle and affectionate personality. Blondie is a calm and friendly girl who enjoys exploring her surroundings at her own pace. She can be a little strong on the lead at first but settles quickly and walks nicely once comfortable. She travels well in the car and is happy to relax on the way to new adventures. Blondie absolutely adores people and is always ready to come over for a pat, soaking up all the attention she can get. She is wonderful with kids, happy to share her love and affection with the whole family. Blondie has been around cats at home, and is friendly with all dogs big and small, she enjoys a polite hello and quickly settles. She would love a canine friend to share her adventures with. With her calm, affectionate nature and friendly, social personality, Blondie is ready to step into a loving home and bring joy to her new family every day.","blondie-4",""
"2020-12-01","Hunter Valley Mid Coast (Maitland/ Muswellbrook/Newcastle/Forster)","956000007442925","Digger","2026-04-07","MALE","","Meet Digger, a playful and confident 5-year-old greyhound who loves being part of the action. Digger is an energetic and friendly boy who enjoys exploring his surroundings and having fun while staying responsive and easy to manage. He’s confident, playful, and happy to come when called. He’s affectionate and loves a pat, often seeking out attention from his humans. On lead, Digger is excitable but controllable, making walks enjoyable for those who like a happy, lively companion. He travels well in the car and is relaxed during outings. Digger gets along well with other greyhounds and has been exposed to small dogs on his property, showing no interest in them. With his confident, playful nature and love for pats, Digger is ready to join a loving home and bring joy every day.","digger-5",""
